outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma_1,sigma_2,LL
3,6,1300,0.15567003,0.23078449,0.35737443,0.025201896,0.03896549,0.11807566,-658.1225
3,6,1325,0.1714063,0.23607928,0.3642352,0.035122067,0.038688563,0.11922564,-663.3866
3,6,1350,0.19009233,0.24404667,0.37385464,0.042904723,0.03844219,0.11828624,-669.6832
3,6,1375,0.17111824,0.24303825,0.38350427,0.044930145,0.038227767,0.117503144,-677.47284
3,6,1400,0.20231117,0.24414268,0.3833079,0.075452484,0.0379931,0.11692489,-663.55865
3,6,1425,0.20339209,0.2512613,0.39905915,0.037631717,0.03789933,0.11519725,-648.5665
3,6,1450,0.21125469,0.25490302,0.40541068,0.05262929,0.037818756,0.11432859,-667.37555
3,6,1475,0.2163343,0.25469217,0.41184443,0.06507945,0.037813477,0.11392882,-656.48065
3,6,1500,0.22051243,0.25713757,0.4163475,0.07905091,0.037745863,0.1134978,-666.3224
3,6,1525,0.23070559,0.25752455,0.42168298,0.082595915,0.03760661,0.11192593,-660.5959
3,6,1550,0.23009108,0.25666928,0.42986462,0.08585506,0.03754335,0.11226333,-654.33746
3,6,1575,0.24536622,0.26030153,0.43742132,0.07824487,0.03754174,0.112545006,-661.341
3,6,1600,0.21259809,0.26112506,0.44841793,0.08181865,0.037403263,0.11129549,-672.72375
3,6,1625,0.23434241,0.2660551,0.45521745,0.0778745,0.0373246,0.1121491,-659.3112
3,6,1650,0.25581124,0.272386,0.4749516,0.06321827,0.03732471,0.11432561,-649.61414
3,6,1675,0.25381067,0.27300924,0.49237442,0.07381073,0.03725087,0.11451784,-656.50653
3,6,1700,0.20960638,0.27541167,0.5014801,0.113053694,0.037000116,0.11430679,-672.5014
3,6,1725,0.22753519,0.27034763,0.495337,0.1679443,0.03754679,0.125333,-669.4043
3,6,1750,0.20001216,0.27556652,0.48509824,0.22463709,0.036857314,0.11537168,-671.7584
3,6,1775,0.21591322,0.27573645,0.48545602,0.24881443,0.036270827,0.10426197,-681.94836
3,6,1800,0.19059478,0.26046792,0.48138046,0.30297494,0.03623381,0.1010683,-687.0128
3,6,1825,0.22117339,0.24667536,0.47129393,0.33344883,0.03625485,0.101316534,-684.9555
3,6,1850,0.19537239,0.24344222,0.46191388,0.29725257,0.03628807,0.10104589,-683.7515
3,6,1875,0.21542698,0.23872219,0.45468074,0.27380496,0.03641935,0.10074199,-671.47687
3,6,1900,0.18549815,0.23084535,0.44567496,0.2741857,0.036724254,0.10640715,-690.0875
3,6,1925,0.18017404,0.22800775,0.43650538,0.27746448,0.03662037,0.10812767,-681.24506
3,6,1950,0.15346536,0.23700464,0.44603118,0.2366627,0.03637843,0.10690593,-685.95807
3,6,1975,0.16938414,0.23043095,0.44075394,0.2715525,0.036203574,0.10419269,-683.5594
3,6,2000,0.17414789,0.22573267,0.43691325,0.2586559,0.036220703,0.10397408,-692.2424
3,7,0,0.52492714,0.10661633,0.10536539,-0.0041595814,0.16336197,0.0754326,2162.936
3,7,25,0.26377317,0.1266444,0.12530291,-0.18139799,0.19294807,0.092112996,-303.99005
3,7,50,0.13903065,0.13474423,0.13431063,-0.24344659,0.19302376,0.09413801,-465.6177
3,7,75,0.13329196,0.13674355,0.13740055,-0.26286846,0.18094298,0.0896563,-463.3699
3,7,100,0.1371742,0.13768657,0.13948065,-0.27707046,0.16740975,0.08506869,-491.72375
3,7,125,0.13539693,0.13835208,0.14152953,-0.29193017,0.15464997,0.081842795,-510.21155
3,7,150,0.13437556,0.138863,0.14378114,-0.30844507,0.14318927,0.08037589,-479.73834
3,7,175,0.13331693,0.14000663,0.1465974,-0.32927576,0.13335462,0.08126904,-528.6634
3,7,200,0.13185683,0.14061902,0.14957194,-0.34965232,0.12502901,0.08448363,-535.5843
3,7,225,0.12935182,0.14089999,0.1526926,-0.37054062,0.11767706,0.08968289,-538.90393
3,7,250,0.123381495,0.1409329,0.15587425,-0.39121735,0.11084435,0.09642332,-554.4371
3,7,275,0.11361984,0.14108106,0.15929073,-0.41211918,0.104045525,0.10315056,-566.4495
3,7,300,0.10344774,0.14137916,0.1627515,-0.43352455,0.09639669,0.10549853,-597.4684
3,7,325,0.10785628,0.14131686,0.16587357,-0.45424753,0.08849295,0.103706956,-618.3783
3,7,350,0.10891603,0.14164686,0.16853632,-0.47529453,0.08175833,0.10381087,-615.5586
3,7,375,0.1095842,0.14196849,0.17105688,-0.4949916,0.07613278,0.107065104,-635.17334
3,7,400,0.11177205,0.14312573,0.17362171,-0.5132377,0.07151852,0.113050744,-642.8471
3,7,425,0.113947295,0.14487256,0.17654376,-0.528699,0.06729889,0.11741517,-656.5922
3,7,450,0.118338816,0.14698185,0.18044895,-0.5426725,0.06342797,0.120381705,-649.9205
3,7,475,0.12426048,0.14920902,0.1850448,-0.5516762,0.06000207,0.12196029,-663.1415
3,7,500,0.12289065,0.15168355,0.19068108,-0.5534095,0.057091363,0.124676324,-655.36334
3,7,525,0.1253182,0.15474638,0.19855702,-0.5477656,0.054544397,0.12492623,-667.9503
3,7,550,0.13572802,0.1583462,0.20796789,-0.5338955,0.052374385,0.1234147,-647.5068
3,7,575,0.12788215,0.16094908,0.21819147,-0.51395285,0.05066925,0.12396763,-671.7067
3,7,600,0.1250114,0.1637702,0.22881876,-0.4849064,0.049095135,0.12326001,-665.06384
3,7,625,0.12377405,0.16719575,0.2397557,-0.4489196,0.047798827,0.122842915,-665.84515
3,7,650,0.12350963,0.16984645,0.24995731,-0.40871063,0.04674933,0.12268212,-674.49725
3,7,675,0.12891583,0.17308556,0.25892878,-0.36482286,0.04585702,0.12106264,-654.2218
3,7,700,0.12684049,0.17355207,0.26589996,-0.33386424,0.04536511,0.1252335,-674.74255
3,7,725,0.1261179,0.17687751,0.27355048,-0.3002484,0.044490263,0.12308537,-679.71576
3,7,750,0.12601474,0.17889862,0.2802325,-0.27119657,0.043691676,0.120386034,-691.50934
3,7,775,0.1299646,0.17967144,0.28589496,-0.24316011,0.043203723,0.12379891,-684.8554
3,7,800,0.12387213,0.17862265,0.28972137,-0.22183332,0.042520646,0.123367496,-690.07043
3,7,825,0.12646037,0.1794754,0.29317713,-0.20558843,0.041894265,0.12503795,-699.8583
3,7,850,0.1404972,0.1800666,0.29396284,-0.19011158,0.041498415,0.12804356,-693.43195
3,7,875,0.13161308,0.1812551,0.2965041,-0.17884879,0.040942226,0.121893816,-686.8846
3,7,900,0.14275436,0.18185489,0.2999429,-0.16623324,0.040660582,0.119822875,-693.8949
3,7,925,0.1326971,0.18277776,0.30684105,-0.1580923,0.040581714,0.12328498,-690.5702
3,7,950,0.13571134,0.19041821,0.31314313,-0.13970704,0.040084913,0.11550052,-694.7012
3,7,975,0.13391307,0.19132634,0.32245755,-0.11538607,0.03996351,0.11431753,-694.5939
3,7,1000,0.1277896,0.1922535,0.3297881,-0.08940442,0.039844498,0.112504,-687.94965
3,7,1025,0.13016272,0.19375491,0.3291635,-0.08132156,0.04045465,0.130384,-660.3716
3,7,1050,0.1310218,0.19796795,0.32988855,-0.07671377,0.040146526,0.12453951,-692.0775
3,7,1075,0.13673598,0.201522,0.33140415,-0.060841694,0.04006281,0.121387035,-681.8718
3,7,1100,0.1328743,0.20563972,0.33624256,-0.048150737,0.040107016,0.12186057,-657.7584
3,7,1125,0.16332036,0.21071145,0.34240425,-0.027664162,0.039957438,0.11856792,-673.6102
3,7,1150,0.14981253,0.21742262,0.3508175,-0.015388257,0.040195197,0.11621906,-684.31616
3,7,1175,0.14690252,0.22382692,0.36214808,-0.0036654412,0.040407367,0.115187265,-671.43976
3,7,1200,0.15118669,0.22924444,0.37203053,0.021260742,0.040303633,0.11491175,-678.84094
3,7,1225,0.1579166,0.23688509,0.38360542,0.040005453,0.040060863,0.11305308,-675.4182
3,7,1250,0.16680945,0.23846583,0.39588854,0.057774864,0.039846443,0.11629303,-681.32574
3,7,1275,0.1673894,0.24436612,0.41055936,0.063390575,0.039978515,0.120802045,-670.9307
3,7,1300,0.17806976,0.25136468,0.42598885,0.080123015,0.039502956,0.11279285,-669.64355
3,7,1325,0.17950746,0.2550049,0.43717653,0.09711761,0.03938996,0.11497795,-664.5179
3,7,1350,0.20624195,0.25840083,0.45086432,0.099133566,0.03939294,0.11925093,-667.0234
3,7,1375,0.2151264,0.26242623,0.46913326,0.10295464,0.039033365,0.115677014,-625.8949
3,7,1400,0.19896707,0.27270362,0.49778914,0.085505486,0.03915637,0.12497273,-643.62775
3,7,1425,0.23215151,0.27487135,0.51853865,0.106931336,0.038294885,0.120375045,-596.10846
3,7,1450,0.17939492,0.27427557,0.5325546,0.1720834,0.03901674,0.1305311,-662.83673
3,7,1475,0.20424123,0.26276505,0.5304886,0.23668374,0.0379488,0.12343894,-670.6011
3,7,1500,0.1742961,0.24577428,0.5240125,0.26293892,0.037249833,0.11450997,-676.5825
3,7,1525,0.14597867,0.23226425,0.5081376,0.27963877,0.037296806,0.113156885,-674.6239
3,7,1550,0.15355296,0.23106621,0.49535856,0.28666008,0.03684341,0.10695403,-696.1749
3,7,1575,0.15250158,0.22501329,0.48239046,0.28536975,0.03744196,0.11020799,-692.6112
3,7,1600,0.14409366,0.2214696,0.46869618,0.27932948,0.03742462,0.10308109,-693.9445
3,7,1625,0.16235676,0.21599996,0.4556544,0.26448095,0.037723135,0.10148101,-679.0986
3,7,1650,0.1482084,0.21678248,0.4530425,0.19164337,0.038409036,0.10344277,-694.36383
3,7,1675,0.15613864,0.21256678,0.44652283,0.1962589,0.03850528,0.10206417,-703.8675
3,7,1700,0.17919777,0.21558686,0.44314373,0.1487242,0.038854845,0.10305926,-680.023
3,7,1725,0.14079048,0.21502477,0.4418067,0.12570578,0.0389468,0.10238145,-694.5277
3,7,1750,0.14609838,0.21153034,0.43531358,0.14662793,0.038922034,0.10362356,-693.7189
3,7,1775,0.14463711,0.21341988,0.43238243,0.13634914,0.03887514,0.105106905,-703.1526
3,7,1800,0.1511737,0.21198572,0.4286456,0.1664458,0.038403414,0.105493486,-696.0503
3,7,1825,0.17938308,0.2107691,0.4250192,0.14924423,0.0384111,0.10422341,-691.71216
3,7,1850,0.15170264,0.20981681,0.43062833,0.10207394,0.039342284,0.10826236,-689.4326
3,7,1875,0.1904091,0.21852896,0.4273762,0.09280628,0.038711157,0.10301593,-659.8035
3,7,1900,0.18690436,0.22310111,0.4527854,0.018082134,0.039594512,0.101909265,-670.7199
3,7,1925,0.14693213,0.22358415,0.47721085,0.014100166,0.04083855,0.10550475,-675.2931
3,7,1950,0.15942149,0.22546135,0.46703696,0.107243486,0.03926641,0.103779815,-679.3302
3,7,1975,0.15988636,0.22191551,0.45679793,0.13408531,0.03854921,0.09976918,-685.5209
3,7,2000,0.13258772,0.214031,0.44958335,0.17027824,0.038490713,0.10381281,-689.2055
3,8,0,0.40708798,0.13031347,0.08159474,-0.09123306,0.096225746,0.065133624,2813.023
3,8,25,0.16218542,0.15405746,0.09823079,-0.26731947,0.1114449,0.077151574,-301.3911
3,8,50,0.16321404,0.15972877,0.10572635,-0.3205674,0.11479984,0.08445624,-479.60825
3,8,75,0.1664286,0.15768868,0.10854752,-0.33511093,0.11481089,0.08893018,-505.44208
3,8,100,0.17208408,0.15412234,0.11038554,-0.34473005,0.113444805,0.09252539,-533.2714
3,8,125,0.16694595,0.15022796,0.11207802,-0.3545259,0.11083475,0.09532613,-554.5121
3,8,150,0.15767647,0.146417,0.114006035,-0.36628264,0.1068543,0.096641205,-581.72473
3,8,175,0.15186273,0.14294441,0.116295576,-0.3803552,0.10165182,0.095826566,-597.5597
3,8,200,0.14795071,0.14029294,0.11894658,-0.3981909,0.09595361,0.093946494,-615.5916
3,8,225,0.1462934,0.13682424,0.121546775,-0.41490406,0.09067187,0.09284191,-621.4697
3,8,250,0.14785153,0.13276437,0.12399648,-0.43112087,0.0859547,0.09307546,-630.14154
3,8,275,0.14945176,0.13024199,0.1266985,-0.45052513,0.08184159,0.09487315,-621.66724
3,8,300,0.14910123,0.1275655,0.12922175,-0.46893793,0.07819733,0.09779836,-641.8973
3,8,325,0.15098378,0.12470443,0.13173959,-0.48730662,0.074896075,0.10148047,-644.5873
3,8,350,0.15241307,0.12437089,0.1342901,-0.5068239,0.07183366,0.10582587,-648.734
3,8,375,0.15230893,0.124506146,0.13694128,-0.52596784,0.06891862,0.11024077,-647.88934
3,8,400,0.15382624,0.12552007,0.13966738,-0.5444824,0.06603279,0.11427266,-647.8579
3,8,425,0.15365137,0.12651427,0.14253606,-0.56009215,0.06350595,0.118770026,-650.3006
3,8,450,0.15432657,0.13099761,0.14574261,-0.57350755,0.061226714,0.12321606,-645.41833
3,8,475,0.15531667,0.13479944,0.14930245,-0.5844774,0.058896642,0.12590252,-638.8088
3,8,500,0.15709876,0.13772385,0.1531986,-0.59261626,0.05692291,0.12892817,-653.57104
3,8,525,0.15798068,0.13986008,0.15767269,-0.5948621,0.055301655,0.13249762,-641.6331
3,8,550,0.15775272,0.14250587,0.16237386,-0.59206045,0.053725332,0.1343121,-659.4386
3,8,575,0.15714118,0.14663364,0.1677379,-0.5845015,0.05209085,0.13374108,-646.8797
3,8,600,0.16083512,0.15066609,0.1737551,-0.57015187,0.050745282,0.13337298,-657.82385
3,8,625,0.1625003,0.15458491,0.18074122,-0.5502041,0.049739257,0.1349311,-656.45123
3,8,650,0.16165909,0.15789565,0.1880131,-0.5224499,0.048782513,0.1353763,-664.8664
3,8,675,0.16103268,0.15932946,0.19536586,-0.49397063,0.04770552,0.13307571,-654.2511
3,8,700,0.16192892,0.1628221,0.20286086,-0.45847005,0.04698127,0.13327804,-666.11584
3,8,725,0.1617854,0.1654368,0.21044241,-0.42079896,0.046227016,0.13229002,-676.60876
3,8,750,0.15677226,0.17055242,0.21759795,-0.37646174,0.045549534,0.13154218,-681.28217
3,8,775,0.15571852,0.17170629,0.22451048,-0.3392611,0.044659454,0.12824985,-685.25214
3,8,800,0.15574922,0.1744438,0.23111928,-0.29878518,0.04437612,0.13327408,-680.79144
3,8,825,0.15251997,0.17393191,0.23715971,-0.2651682,0.043798137,0.13277951,-680.0114
3,8,850,0.15624607,0.17227219,0.24240728,-0.2521859,0.04324357,0.13206421,-681.8659
3,8,875,0.15128727,0.17197442,0.24789822,-0.24303468,0.042649165,0.13164492,-683.7968
3,8,900,0.15112174,0.173866,0.25206488,-0.22677344,0.042086642,0.12983356,-688.9153
3,8,925,0.15056942,0.1750733,0.25631997,-0.21336097,0.041556396,0.12919503,-681.80804
3,8,950,0.14661217,0.17752904,0.2598382,-0.19148219,0.041013513,0.12784196,-681.5126
3,8,975,0.14518413,0.1774913,0.26383236,-0.17436728,0.040533293,0.1269753,-697.11707
3,8,1000,0.14526555,0.1758432,0.26679212,-0.1623184,0.04023699,0.12982938,-704.05005
3,8,1025,0.13940239,0.18644379,0.27183753,-0.13024987,0.039458264,0.12483775,-688.38354
3,8,1050,0.14135054,0.1928772,0.2768699,-0.09971366,0.03897283,0.121220626,-697.9959
3,8,1075,0.13771601,0.19377594,0.28236887,-0.0753316,0.03889681,0.12323198,-693.55347
3,8,1100,0.13788433,0.1986485,0.28760743,-0.05722286,0.03874843,0.1232852,-682.70746
3,8,1125,0.13834988,0.19881727,0.29267186,-0.04258969,0.038625944,0.123823024,-691.323
3,8,1150,0.13313723,0.2018791,0.29784742,-0.031623933,0.038427163,0.12339458,-710.44293
3,8,1175,0.13590033,0.20536532,0.30379725,-0.025028985,0.03819736,0.12153326,-706.3958
3,8,1200,0.13641457,0.20714425,0.30971915,-0.019365912,0.03811302,0.122119196,-693.6891
3,8,1225,0.13705197,0.2073361,0.31560296,-0.019544747,0.038008936,0.12187292,-697.9798
3,8,1250,0.13921303,0.21096615,0.32107368,-0.0018936684,0.037805784,0.12032558,-684.8515
3,8,1275,0.14572743,0.21684332,0.32714972,0.008858962,0.037769627,0.120091654,-682.5633
3,8,1300,0.1495602,0.21706212,0.3339166,0.0038397016,0.037650697,0.117648244,-697.5171
3,8,1325,0.1565534,0.22226216,0.34053078,0.012067176,0.03766734,0.11736227,-693.0737
3,8,1350,0.1513477,0.22576177,0.3484539,0.006680227,0.037816804,0.11920332,-691.4177
3,8,1375,0.16088016,0.22591394,0.3556965,0.016647052,0.037883606,0.11917708,-679.49475
3,8,1400,0.16108744,0.22679651,0.36128178,0.040366635,0.03787305,0.11838494,-690.3736
3,8,1425,0.1663618,0.2274278,0.365699,0.056558803,0.03778845,0.11663893,-694.12396
3,8,1450,0.17163913,0.23130158,0.37129587,0.05831808,0.03790553,0.11735008,-690.0447
3,8,1475,0.1761969,0.23932566,0.3769997,0.07301619,0.037873965,0.11653252,-685.69366
3,8,1500,0.20665047,0.24124353,0.3844221,0.06934736,0.038002394,0.11548459,-693.1575
3,8,1525,0.1893175,0.23635395,0.39335036,0.06239605,0.038050137,0.11353771,-691.18854
3,8,1550,0.18079339,0.23230301,0.39697212,0.09999989,0.03781554,0.11142464,-687.12866
3,8,1575,0.21278235,0.23491038,0.39891973,0.11263351,0.037843205,0.11115971,-690.8038
3,8,1600,0.23923223,0.2441522,0.40958855,0.06457261,0.037951898,0.11052697,-674.7583
3,8,1625,0.21670714,0.24701148,0.41934586,0.06123972,0.038131382,0.1100317,-685.9605
3,8,1650,0.2516646,0.24227387,0.42344505,0.096194565,0.038056564,0.10780043,-682.0994
3,8,1675,0.24044782,0.24717647,0.43046156,0.08632259,0.038006987,0.10682516,-681.6514
3,8,1700,0.22187367,0.2481346,0.43459502,0.1079613,0.037940767,0.106820874,-691.1719
3,8,1725,0.25151116,0.24735475,0.437966,0.11330704,0.0377415,0.10527355,-684.7313
3,8,1750,0.2624348,0.24830945,0.4434919,0.11226408,0.037910923,0.10783682,-681.2627
3,8,1775,0.2896592,0.25282374,0.4485246,0.11840508,0.03776125,0.10753604,-672.7466
3,8,1800,0.25577936,0.2561299,0.45605537,0.1014429,0.037643347,0.10517494,-680.47375
3,8,1825,0.294265,0.25613433,0.46283978,0.09357972,0.037586518,0.10186383,-676.67847
3,8,1850,0.2424593,0.25463757,0.46672845,0.11556408,0.037910923,0.107383475,-687.4585
3,8,1875,0.33297724,0.26327,0.47387275,0.11183978,0.037697766,0.10615032,-675.2148
3,8,1900,0.30930215,0.26383978,0.4875211,0.08816154,0.037776742,0.106553,-667.82056
3,8,1925,0.33650282,0.2689601,0.49769458,0.0923842,0.037787993,0.1060905,-674.6104
3,8,1950,0.30104095,0.26132327,0.50912637,0.10212169,0.037667803,0.10256157,-678.1845
3,8,1975,0.28240296,0.26447403,0.5169599,0.12628542,0.03746366,0.10446076,-686.2582
3,8,2000,0.30924693,0.2594283,0.5135615,0.21339244,0.03718517,0.099686325,-684.622
3,9,0,0.42069682,0.10298108,0.11669918,0.03254773,0.052047398,0.08382435,7361.4795
3,9,25,0.22268443,0.123028874,0.13935445,-0.1521379,0.062252734,0.099416755,-194.58147
3,9,50,0.15861319,0.12959117,0.14779855,-0.215046,0.06541014,0.1075567,-452.8934
3,9,75,0.16462587,0.1301297,0.14957389,-0.23575537,0.06658078,0.11269072,-509.02838
3,9,100,0.16291387,0.12946926,0.14974037,-0.24958548,0.06739072,0.11748894,-538.4563
3,9,125,0.16073816,0.12869719,0.14972888,-0.263706,0.06813041,0.12244684,-539.16595
3,9,150,0.1575073,0.12810157,0.15004371,-0.27998826,0.06876506,0.12726441,-547.3478
3,9,175,0.15139894,0.12827764,0.15098432,-0.29936415,0.069187194,0.13148595,-560.40393
3,9,200,0.14385334,0.12914695,0.15255487,-0.32179388,0.06931155,0.13466473,-605.6404
3,9,225,0.13809097,0.12912023,0.15392654,-0.3415449,0.06914503,0.13669832,-626.27094
3,9,250,0.13792615,0.12938683,0.15555064,-0.36219242,0.068743356,0.1376338,-621.90753
3,9,275,0.13641052,0.12967765,0.15726218,-0.382982,0.06824232,0.13810012,-638.85693
3,9,300,0.13684496,0.12963682,0.15885463,-0.40326086,0.06769346,0.13832562,-641.3887
3,9,325,0.13698372,0.12947261,0.16002075,-0.421569,0.067086555,0.13835312,-625.42706
3,9,350,0.13609228,0.1295652,0.1612191,-0.44015884,0.06645061,0.1383035,-655.961
3,9,375,0.13596001,0.13018946,0.16277257,-0.45897546,0.06577375,0.13807519,-643.21204
3,9,400,0.13498925,0.13132821,0.16466178,-0.47786266,0.065115415,0.1378839,-638.9108
3,9,425,0.13647793,0.1330755,0.16647528,-0.49432716,0.06439294,0.13747235,-621.4212
3,9,450,0.13724399,0.13537224,0.16855215,-0.50916725,0.06368873,0.13708016,-635.3855
3,9,475,0.13647819,0.13742673,0.17143859,-0.52299476,0.06292649,0.13640288,-657.8327
3,9,500,0.13564798,0.13993905,0.17490877,-0.5343947,0.062145416,0.13558565,-643.71643
3,9,525,0.13610516,0.14341868,0.17929985,-0.5416413,0.061437383,0.13498172,-648.21094
3,9,550,0.13879836,0.14679895,0.1843471,-0.5457058,0.06070327,0.1341034,-647.69214
3,9,575,0.13935977,0.15006977,0.19059625,-0.5432775,0.059909783,0.13278326,-644.3274
3,9,600,0.13806899,0.15372334,0.19771619,-0.5367809,0.05920904,0.13183321,-645.98126
3,9,625,0.13910876,0.15768339,0.20562991,-0.52301294,0.05851669,0.13074514,-643.491
3,9,650,0.13786605,0.16108344,0.21479486,-0.50392014,0.057831846,0.12949775,-643.51794
3,9,675,0.1367767,0.1639065,0.22444446,-0.47771767,0.057163082,0.12818357,-644.5713
3,9,700,0.13796036,0.16722974,0.23255387,-0.44797012,0.05644599,0.12649956,-643.3649
3,9,725,0.13877961,0.17085393,0.24025495,-0.4132515,0.055821057,0.12523003,-644.44727
3,9,750,0.1344977,0.17288692,0.24772906,-0.3804879,0.055226643,0.124109685,-649.94055
3,9,775,0.13444832,0.17618889,0.2535261,-0.34317958,0.054647,0.123125106,-661.7683
3,9,800,0.13345803,0.17777467,0.25854316,-0.314436,0.054189436,0.122975536,-656.4501
3,9,825,0.13215244,0.17893659,0.26434353,-0.29252505,0.053681612,0.12274001,-664.3877
3,9,850,0.13053942,0.1804618,0.26856813,-0.26998982,0.05310277,0.122073404,-659.4539
3,9,875,0.12573022,0.18222633,0.27295154,-0.2473863,0.052502662,0.12134691,-668.86206
3,9,900,0.12874636,0.18377103,0.2755934,-0.2235215,0.051904686,0.12047545,-662.16125
3,9,925,0.12420608,0.18305863,0.27774158,-0.20414634,0.051392984,0.120174214,-657.7995
3,9,950,0.124329455,0.1814839,0.27847618,-0.19033891,0.05084884,0.11980056,-670.5338
3,9,975,0.12251302,0.18059634,0.28112167,-0.17813954,0.050307468,0.11968687,-671.1198
3,9,1000,0.119254366,0.18026471,0.2807999,-0.16772752,0.04977453,0.119720615,-679.4673
3,9,1025,0.118728116,0.1852876,0.28436702,-0.13939983,0.04913781,0.11877881,-664.4657
3,9,1050,0.11840424,0.1912896,0.29123062,-0.10479074,0.048481036,0.11730269,-674.7706
3,9,1075,0.11495299,0.1960374,0.29738587,-0.07283942,0.047852807,0.11613585,-682.61554
3,9,1100,0.1143203,0.1987772,0.30211475,-0.046092752,0.047219295,0.11487413,-686.7042
3,9,1125,0.11384846,0.20058055,0.30646908,-0.021266794,0.046638407,0.11402444,-685.1635
3,9,1150,0.11506981,0.20218123,0.31051242,-0.00079577137,0.04605968,0.113225654,-683.8386
3,9,1175,0.112809926,0.20357934,0.3143956,0.01843831,0.045523223,0.11262127,-694.0644
3,9,1200,0.11313883,0.20418298,0.31922695,0.033849053,0.04499559,0.11196377,-687.98
3,9,1225,0.115257554,0.20761742,0.32395652,0.052664448,0.04444123,0.111047916,-684.7522
3,9,1250,0.117104016,0.21272628,0.32999697,0.059911642,0.04393231,0.110109545,-687.6879
3,9,1275,0.12028276,0.21642068,0.33597687,0.07364681,0.043518092,0.109781355,-680.77747
3,9,1300,0.11804391,0.2204889,0.34408838,0.07747575,0.04308989,0.109311685,-692.304
3,9,1325,0.13196479,0.22230874,0.35269207,0.08494608,0.042661387,0.108845115,-683.2964
3,9,1350,0.119503595,0.22492942,0.35946587,0.09903587,0.042292926,0.108725145,-683.4009
3,9,1375,0.1316724,0.22646454,0.3651106,0.10862099,0.041948106,0.1086566,-690.75525
3,9,1400,0.12834936,0.22938642,0.3718915,0.11006693,0.041655883,0.10877294,-689.3903
3,9,1425,0.1385483,0.23618941,0.37869427,0.1173238,0.04134653,0.10861426,-688.43036
3,9,1450,0.15472884,0.23889203,0.38846603,0.1100249,0.041060194,0.108334675,-683.25684
3,9,1475,0.121666275,0.23791674,0.3976639,0.115629785,0.04078877,0.10813516,-695.02527
3,9,1500,0.13595773,0.23520073,0.3995053,0.14674406,0.040479835,0.10801746,-692.05817
3,9,1525,0.17129591,0.23749755,0.4051796,0.14515048,0.04023287,0.108392544,-676.89874
3,9,1550,0.15366267,0.24549128,0.4240089,0.1030383,0.040044256,0.10823219,-676.48456
3,9,1575,0.15040724,0.24729452,0.43218097,0.12267639,0.039877485,0.10854677,-687.72156
3,9,1600,0.17163594,0.24683304,0.436844,0.14280477,0.039622698,0.10801586,-675.41327
3,9,1625,0.14855498,0.24919903,0.4438886,0.1442247,0.039374147,0.1075566,-686.1016
3,9,1650,0.18008782,0.24955697,0.44574466,0.16747749,0.03915419,0.10745939,-674.46936
3,9,1675,0.18921304,0.25034234,0.4497073,0.16753034,0.038958725,0.1073081,-682.08795
3,9,1700,0.16085556,0.24950849,0.45553362,0.1606477,0.03881035,0.10755478,-677.3453
3,9,1725,0.18902494,0.25563473,0.464092,0.15137446,0.03862755,0.107402645,-663.55676
3,9,1750,0.18773356,0.25969037,0.47302088,0.14573532,0.03849484,0.1075233,-681.6694
3,9,1775,0.20111585,0.2595895,0.47871098,0.14835584,0.03833917,0.10685762,-674.0178
3,9,1800,0.19928035,0.2613539,0.4799087,0.16644472,0.038199082,0.10671652,-661.6318
3,9,1825,0.20182197,0.2670572,0.50055295,0.12624209,0.038135283,0.10661826,-679.896
3,9,1850,0.23599193,0.27043295,0.5177115,0.116883434,0.03809133,0.10743401,-676.94995
3,9,1875,0.2364087,0.27198958,0.5309874,0.12677649,0.037992526,0.107361205,-670.02563
3,9,1900,0.26370925,0.27042288,0.54001063,0.1454983,0.037907712,0.10844303,-672.8392
3,9,1925,0.17954834,0.27178803,0.54254377,0.18079247,0.037759524,0.108788766,-684.7877
3,9,1950,0.19929288,0.2618825,0.5286143,0.24343395,0.037741274,0.10984288,-680.9069
3,9,1975,0.18774585,0.27177966,0.5299634,0.23985516,0.0376639,0.110067904,-682.8079
3,9,2000,0.15524668,0.27643254,0.5176646,0.27678716,0.037416007,0.11111939,-691.1681
3,10,0,0.4137044,0.12736422,0.107001156,0.03779824,0.11604489,0.08667161,2304.059
3,10,25,0.24717085,0.14992756,0.12661877,-0.13539302,0.13751547,0.10366569,-437.25278
3,10,50,0.1803504,0.15588027,0.13387945,-0.18796122,0.14055741,0.10836238,-496.6081
3,10,75,0.1840986,0.15578754,0.13644063,-0.20562173,0.13763545,0.10879336,-507.5338
3,10,100,0.1812838,0.1546847,0.13857058,-0.22085758,0.13323776,0.10821219,-521.8544
3,10,125,0.18022951,0.15327428,0.1408073,-0.237274,0.12819962,0.10727747,-478.68735
3,10,150,0.1821977,0.15213825,0.14353755,-0.2571695,0.12266693,0.10602414,-548.6375
3,10,175,0.17644604,0.15147477,0.14696415,-0.2809799,0.11683495,0.104590364,-549.7321
3,10,200,0.17062163,0.14991586,0.15014702,-0.30339062,0.11067404,0.10284008,-581.4773
3,10,225,0.15954317,0.14775722,0.15330894,-0.32593504,0.1043161,0.10078833,-595.5709
3,10,250,0.15260497,0.14563183,0.15642941,-0.34941357,0.098031186,0.09873345,-608.0812
3,10,275,0.13899976,0.14404231,0.15936686,-0.3743078,0.09186117,0.09683827,-620.28625
