fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,3,150,0.09262631,0.10005365,0.0765579,0.39303467,0.10576721,-707.0004
1,3,175,0.07720602,0.100511946,0.0714607,0.43741158,0.099633664,-755.6882
1,3,200,0.06965503,0.09956094,0.06437886,0.45610717,0.092530176,-783.6417
1,3,225,0.06648423,0.09712011,0.05734028,0.45500213,0.08546396,-807.7452
1,3,250,0.06515952,0.093921535,0.052688375,0.44917586,0.07886595,-827.3304
1,3,275,0.06448762,0.09030162,0.049050756,0.44228157,0.07294716,-838.71063
1,3,300,0.06402093,0.08671862,0.046564676,0.44785166,0.067752056,-859.215
1,3,325,0.063740075,0.08355848,0.045753736,0.4635548,0.063277364,-870.9409
1,3,350,0.06354076,0.08102656,0.04538482,0.4959381,0.05949382,-881.01105
1,3,375,0.06330122,0.07962847,0.047066685,0.54536724,0.0562674,-883.9294
1,3,400,0.06349818,0.07968813,0.04931677,0.60584986,0.05355145,-894.1677
1,3,425,0.06323017,0.08187454,0.054565392,0.6711748,0.051223226,-898.1535
1,3,450,0.06303271,0.08623591,0.062210165,0.7313632,0.049142122,-904.97876
1,3,475,0.06264347,0.092639275,0.07049653,0.7764448,0.047181997,-903.31055
1,3,500,0.061278883,0.10064099,0.07657954,0.8030573,0.045321707,-916.7448
1,3,525,0.06053501,0.11029757,0.08077919,0.8191422,0.04346217,-918.67834
1,3,550,0.060014285,0.1195352,0.08363951,0.8240149,0.04173375,-910.82794
1,3,575,0.060115244,0.12792976,0.08747288,0.8135813,0.040128432,-927.32794
1,3,600,0.059588823,0.13340084,0.08916912,0.79362345,0.038803358,-929.7978
1,3,625,0.059547752,0.13932739,0.09210028,0.7607834,0.03759754,-932.2533
1,3,650,0.059492625,0.1450785,0.09690179,0.6820605,0.036595315,-930.5185
1,3,675,0.059718113,0.1509104,0.09736423,0.64461994,0.03577993,-942.17676
1,3,700,0.061304353,0.1538227,0.10095257,0.5783969,0.03497781,-938.3043
1,3,725,0.059622582,0.15817027,0.104418986,0.5340304,0.03431374,-931.57214
1,3,750,0.059597135,0.16193222,0.10892904,0.55859596,0.033675626,-892.0452
1,3,775,0.05977355,0.16377829,0.10711469,0.5308977,0.033205476,-932.15216
1,3,800,0.05941029,0.16388981,0.10837083,0.49261805,0.032684345,-941.6225
1,3,825,0.0599807,0.17045471,0.111921564,0.5060848,0.032249514,-908.189
1,3,850,0.05941043,0.17365198,0.11108152,0.50644034,0.031851213,-931.38367
1,3,875,0.059681993,0.1692226,0.1115752,0.50440705,0.031678684,-936.2401
1,3,900,0.0596669,0.16806263,0.10986787,0.46105576,0.031544358,-941.4597
1,3,925,0.05921339,0.16838765,0.11379456,0.48539287,0.0310895,-942.0664
1,3,950,0.060139805,0.1723633,0.112759836,0.45114535,0.030694552,-947.9505
1,3,975,0.059171323,0.17071424,0.11411357,0.46104205,0.030134749,-956.8469
1,3,1000,0.059218004,0.16789685,0.11487296,0.46651098,0.029638862,-957.118
1,3,1025,0.059539475,0.17281651,0.11337893,0.42995352,0.029362349,-940.4332
1,3,1050,0.06036673,0.17190889,0.11295694,0.4479195,0.029744746,-932.2591
1,3,1075,0.05918721,0.17314711,0.113190524,0.4258458,0.029996512,-946.1943
1,3,1100,0.059755906,0.17163992,0.114098355,0.47981107,0.029617682,-946.3573
1,3,1125,0.058889106,0.17105839,0.11499378,0.4460703,0.02929868,-959.25806
1,3,1150,0.05893658,0.17061253,0.115097485,0.45135406,0.029033769,-952.26556
1,3,1175,0.059544444,0.17306541,0.1150229,0.42720383,0.028953055,-945.44904
1,3,1200,0.05900358,0.17384876,0.11561277,0.4380121,0.028942863,-936.14215
1,3,1225,0.058974836,0.1704146,0.114901975,0.42903808,0.028842453,-953.8205
1,3,1250,0.06165753,0.1731768,0.117168255,0.4492267,0.028596189,-942.3676
1,3,1275,0.060277916,0.1768021,0.1204747,0.40982798,0.028433755,-954.59174
1,3,1300,0.06917345,0.18468599,0.12693676,0.41351587,0.028490644,-923.17554
1,3,1325,0.061313916,0.20347488,0.1280528,0.4535969,0.029069433,-922.913
1,3,1350,0.059837572,0.188977,0.119261935,0.46147305,0.029425321,-946.3034
1,3,1375,0.059543926,0.19618633,0.11900723,0.48981768,0.029885678,-919.99133
1,3,1400,0.06735041,0.19609061,0.11840231,0.51946795,0.029774139,-910.8602
1,3,1425,0.06024055,0.19151622,0.119720615,0.44600242,0.029392214,-936.3889
1,3,1450,0.06372709,0.19449143,0.12518743,0.47673434,0.02929949,-910.78656
1,3,1475,0.06012059,0.19705614,0.12760223,0.4566546,0.029166348,-938.58435
1,3,1500,0.062432084,0.19275157,0.123367175,0.41913316,0.028970426,-939.1013
1,3,1525,0.06147864,0.19180961,0.116601795,0.4202196,0.029037012,-933.2881
1,3,1550,0.059886225,0.1967035,0.12097973,0.44218475,0.029054265,-942.5281
1,3,1575,0.06735388,0.20142347,0.12004175,0.39761102,0.029145855,-914.5653
1,3,1600,0.061066505,0.21441501,0.12017633,0.4271795,0.02884083,-929.2869
1,3,1625,0.06336393,0.24512835,0.122420475,0.3915807,0.02906816,-933.7187
1,3,1650,0.07047759,0.24150881,0.13814487,0.5495633,0.02979647,-896.2904
1,3,1675,0.061023746,0.21656036,0.15396497,0.58644795,0.030802637,-941.70337
1,3,1700,0.059051484,0.18663777,0.12489624,0.46704468,0.029902803,-959.0207
1,3,1725,0.058879748,0.173661,0.11456408,0.422567,0.028615767,-950.0667
1,3,1750,0.05882693,0.1752907,0.11913295,0.41875538,0.027741788,-960.4817
1,3,1775,0.058747202,0.17938793,0.119905144,0.4099011,0.027111528,-962.2322
1,3,1800,0.059960756,0.18497297,0.12131767,0.38600639,0.026689472,-955.83307
1,3,1825,0.060298406,0.22102176,0.121968314,0.351563,0.026702007,-915.429
1,3,1850,0.063680276,0.35679606,0.13970979,0.5158892,0.027801383,-849.9513
1,3,1875,0.13280036,0.41381603,0.1522484,0.6795061,0.031802483,-768.4627
1,3,1900,0.067376845,0.57196707,0.27351564,0.8872577,0.032108914,-844.1974
1,3,1925,0.07491411,0.45667532,0.22576234,0.9007083,0.03192384,-874.51416
1,3,1950,0.061521873,0.3518832,0.19960426,0.8377688,0.03296905,-909.0194
1,3,1975,0.05952557,0.26818293,0.14965898,0.7716156,0.03179821,-894.6094
1,3,2000,0.0601488,0.21250828,0.13193561,0.6397625,0.031358834,-941.58215
1,4,0,0.3565986,0.11784396,0.11796729,0.16758686,0.072059855,3518.9048
1,4,25,0.17178327,0.14427824,0.14239474,0.27782682,0.087981954,-103.16078
1,4,50,0.104395464,0.15989041,0.14060898,0.31238794,0.09363043,-645.04156
1,4,75,0.104873136,0.16606927,0.13142031,0.40918213,0.09417696,-664.59216
1,4,100,0.10316819,0.16748013,0.12737158,0.49468648,0.093837425,-668.40234
1,4,125,0.10016496,0.1687888,0.116441056,0.49151218,0.09325857,-684.69244
1,4,150,0.09541127,0.16593982,0.10780739,0.53289664,0.09230552,-707.93256
1,4,175,0.08684587,0.16049919,0.10407808,0.5871276,0.090944886,-708.364
1,4,200,0.07760659,0.15491925,0.10066836,0.62418914,0.08902409,-753.6571
1,4,225,0.070553176,0.14891015,0.09634819,0.6396466,0.08653278,-776.7995
1,4,250,0.06750854,0.14926447,0.09520301,0.47909835,0.08378302,-799.8204
1,4,275,0.065815724,0.14583576,0.09265688,0.41920552,0.08093103,-809.8841
1,4,300,0.06471774,0.14042844,0.08855558,0.45571715,0.078016296,-821.3744
1,4,325,0.06391439,0.13616748,0.08459537,0.5026217,0.07510356,-831.0646
1,4,350,0.06347726,0.13371699,0.08382775,0.5453689,0.07221824,-841.48047
1,4,375,0.063104525,0.13251454,0.08251711,0.57466054,0.06940587,-848.0118
1,4,400,0.0631923,0.13035533,0.08112495,0.5863311,0.06667858,-859.01874
1,4,425,0.06285191,0.12940234,0.08164254,0.605621,0.06405823,-865.9414
1,4,450,0.06272882,0.12829232,0.081815995,0.6257919,0.0615487,-872.0695
1,4,475,0.062742114,0.13272408,0.08189069,0.531367,0.059256792,-860.8583
1,4,500,0.06266171,0.136968,0.07866454,0.50150526,0.057196744,-880.1561
1,4,525,0.06287092,0.13395098,0.07890131,0.5734678,0.05526263,-887.4048
1,4,550,0.06268911,0.12971379,0.077654354,0.62086046,0.053473145,-890.4718
1,4,575,0.06265793,0.12812087,0.079100475,0.64821583,0.051722225,-897.0475
1,4,600,0.062762134,0.12796941,0.079427,0.66957194,0.05014376,-896.4058
1,4,625,0.06251258,0.12819102,0.08096511,0.6917838,0.048649896,-903.6079
1,4,650,0.06251064,0.12975587,0.08240865,0.7031906,0.047300484,-910.63715
1,4,675,0.06199537,0.12993018,0.08392432,0.71140444,0.046027463,-915.59924
1,4,700,0.061008874,0.13153769,0.0862265,0.71446896,0.044794995,-921.6624
1,4,725,0.05961416,0.1319166,0.086442575,0.7228964,0.043637585,-920.2567
1,4,750,0.0592077,0.13360977,0.087857276,0.7239722,0.04249026,-932.7111
1,4,775,0.05939225,0.13532528,0.090089865,0.72341585,0.04140006,-934.4712
1,4,800,0.058977257,0.13790509,0.091717616,0.71739215,0.04043198,-904.0998
1,4,825,0.05893139,0.1414394,0.0930899,0.7040324,0.039582137,-926.98834
