fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,1,1850,0.05897055,0.17899315,0.11999545,0.42043728,0.025687056,-965.4548
1,1,1875,0.05926144,0.19837168,0.122876376,0.39876467,0.026624935,-940.3642
1,1,1900,0.059414238,0.1856513,0.114567734,0.39111456,0.026154479,-945.8054
1,1,1925,0.059153333,0.18317538,0.12082319,0.41668248,0.025435947,-958.2132
1,1,1950,0.058959477,0.17952746,0.11745414,0.41336328,0.025701696,-963.6311
1,1,1975,0.059153557,0.18301548,0.12183498,0.39858562,0.026195707,-963.1363
1,1,2000,0.0589157,0.18483283,0.119354896,0.41418287,0.025708202,-963.3179
1,2,0,0.29665402,0.19007108,0.2497056,-0.32174423,0.07819116,3528.3025
1,2,25,0.27966532,0.81384873,0.9399674,-0.33804283,0.21983072,-262.45084
1,2,50,0.19871126,0.88118947,1.0103669,-0.20118606,0.24524151,-343.60406
1,2,75,0.11505603,0.84878284,0.64868575,-0.18062548,0.19424133,-453.81183
1,2,100,0.11257142,0.73899233,0.4339263,0.059670467,0.12788068,-580.35156
1,2,125,0.11420168,0.55757886,0.40080896,0.3682227,0.08655059,-662.22534
1,2,150,0.10638365,0.35886595,0.3838111,0.67760414,0.07141919,-675.3505
1,2,175,0.118208,0.36189187,0.3844734,0.76637197,0.06720816,-674.1199
1,2,200,0.10211856,0.3004185,0.35885254,0.9057929,0.064711675,-685.5099
1,2,225,0.09966357,0.2109854,0.3109622,0.8859409,0.059536505,-747.61273
1,2,250,0.09358715,0.2005574,0.27720255,0.9024901,0.054107677,-745.2651
1,2,275,0.07929365,0.16092606,0.20514898,0.82480544,0.048122436,-810.12177
1,2,300,0.07503302,0.18847494,0.2001638,0.48891434,0.0436765,-816.84753
1,2,325,0.07660363,0.25038663,0.22168918,0.7025681,0.048556212,-759.6739
1,2,350,0.085066326,0.18743362,0.1757458,0.7433416,0.04956445,-836.53015
1,2,375,0.07382938,0.15315554,0.21680601,0.5310867,0.04991607,-842.6403
1,2,400,0.07228434,0.18444073,0.16297542,0.64481705,0.040558822,-862.73615
1,2,425,0.06806381,0.16019128,0.17195024,0.6460148,0.040983077,-870.77795
1,2,450,0.07091729,0.17867091,0.17242333,0.5890743,0.03851285,-889.8736
1,2,475,0.072966345,0.16697024,0.17400937,0.46478853,0.043575503,-830.8598
1,2,500,0.067764066,0.19901928,0.15787035,0.6130069,0.041072667,-827.042
1,2,525,0.06699479,0.21868974,0.18409772,0.68771446,0.035713565,-881.5433
1,2,550,0.06946648,0.32746556,0.15996422,0.81775653,0.04609964,-843.6537
1,2,575,0.075810224,0.22645004,0.11537895,0.6731219,0.057149574,-817.49207
1,2,600,0.07548628,0.2806265,0.39913157,0.7541986,0.043230437,-788.6097
1,2,625,0.08043473,0.25601763,0.1497511,0.61804664,0.051566564,-828.1675
1,2,650,0.072965324,0.28563762,0.38287422,0.7831692,0.043097425,-787.9311
1,2,675,0.07047584,0.3024951,0.17990115,0.6485021,0.042857733,-815.5351
1,2,700,0.08125025,0.26390132,0.1996066,0.7096562,0.04459219,-774.1899
1,2,725,0.070140235,0.21474154,0.12569156,0.5476853,0.03470392,-712.44824
1,2,750,0.068205714,0.21534754,0.17508657,0.5396453,0.03604858,-678.43744
1,2,775,0.10127197,0.40248808,0.48123035,0.88790256,0.039531376,-795.14514
1,2,800,0.09831712,0.44069275,0.4171223,0.9203014,0.034025036,-817.75104
1,2,825,0.07723776,0.22069162,0.22656913,0.38342327,0.033489574,-889.46783
1,2,850,0.119631,0.6945926,0.40443128,0.8845717,0.034011442,-775.7818
1,2,875,0.07476415,0.27166334,0.46063012,0.34247622,0.05922904,-754.0234
1,2,900,0.12680669,0.61117125,0.9196516,0.9323072,0.055785432,-684.93005
1,2,925,0.094643824,0.41206947,0.5126815,0.92610276,0.03293514,-772.9016
1,2,950,0.085842974,0.25142092,0.2655769,0.7238327,0.039165657,-822.86597
1,2,975,0.086465284,0.22244242,0.26892075,0.76356447,0.037945814,-854.2434
1,2,1000,0.089807704,0.36535877,0.18452907,0.62779474,0.039100315,-809.19446
1,2,1025,0.0818055,0.2221316,0.18406415,0.742403,0.03925369,-804.22894
1,2,1050,0.081703536,0.51457953,0.34109047,0.94456923,0.04279229,-821.29395
1,2,1075,0.08242463,0.26517236,0.15427513,0.60599726,0.031896245,-870.93835
1,2,1100,0.12417021,0.6502594,0.32327363,0.93525404,0.051091954,-659.3829
1,2,1125,0.1794184,1.0970745,0.78206366,0.96155673,0.057075713,-641.21014
1,2,1150,0.13270359,0.95126486,0.99350095,0.9778754,0.03264304,-721.22797
1,2,1175,0.19699514,0.86933035,0.52317363,0.9193832,0.03153962,-659.9377
1,2,1200,0.29374334,1.8292193,0.6231973,0.96295875,0.040414464,-572.70215
1,2,1225,0.19034559,1.9674839,1.0421295,0.8912078,0.29623252,-280.90015
1,2,1250,0.21036343,1.6902094,1.1440566,0.9577102,0.10941833,-478.35797
1,3,0,0.25666466,0.20047054,0.23736915,-0.39477193,0.049453385,9030.3
1,4,0,0.2799913,0.19718811,0.20934008,0.49464324,0.09362359,5426.043
1,4,25,0.14387824,0.7171325,0.91466904,0.60218483,0.17669132,-434.3345
1,4,50,0.12442459,0.70038,0.9685473,0.585191,0.13241848,-501.7104
1,4,75,0.12683833,0.5958967,0.94223213,0.56784075,0.094523326,-562.55896
1,4,100,0.14204806,0.46000353,0.8925705,0.5468882,0.09805118,-599.259
1,4,125,0.11680948,0.32284755,0.85697424,0.53258055,0.123341046,-595.05884
1,4,150,0.10639673,0.3462438,0.79343796,0.4776442,0.09477665,-568.639
1,5,0,0.32527566,0.23223498,0.23023033,-0.4547726,0.048589032,10412.794
1,5,25,0.20137514,0.8126061,0.9642444,-0.40775204,0.13825658,-382.7682
1,5,50,0.14318974,0.77355015,0.9640582,-0.3144609,0.16039552,-441.12115
1,5,75,0.11187884,0.63257104,0.73067844,-0.2438609,0.1517659,-489.72647
1,5,100,0.111008085,0.46786168,0.36700952,0.0084715225,0.13481152,-569.2119
1,5,125,0.12401903,0.36232778,0.41102263,0.47408614,0.11375573,-581.2782
1,5,150,0.122066446,0.39204156,0.4227588,0.59677756,0.09765987,-615.1265
1,5,175,0.10954525,0.3156641,0.37941283,0.7840535,0.08569859,-648.03436
1,5,200,0.11807826,0.20598209,0.32848427,0.8660306,0.0760201,-684.22565
1,5,225,0.10744377,0.20716296,0.27283034,0.87326086,0.06894722,-698.3644
1,5,250,0.11526838,0.268638,0.25489384,0.40040392,0.0702362,-697.5921
1,5,275,0.10195733,0.18288803,0.21795271,0.59938055,0.08029988,-637.1891
1,5,300,0.09239295,0.22480609,0.16267897,0.49394393,0.07824385,-732.2066
1,5,325,0.10062314,0.1995812,0.19634837,0.54213756,0.0675543,-760.27625
1,5,350,0.11156267,0.34614775,0.27280068,0.51133984,0.06428786,-684.0802
1,5,375,0.07956366,0.24257012,0.22797044,0.38373184,0.0669598,-764.2835
1,5,400,0.08272755,0.23003504,0.26755732,0.37551737,0.068369575,-639.01495
1,5,425,0.08688012,0.24815953,0.13029495,0.2337296,0.06732642,-683.2077
1,5,450,0.08612971,0.24506272,0.1949658,0.56455475,0.0605187,-676.1991
1,5,475,0.09476458,0.628387,0.4792744,0.9209221,0.06596382,-677.2305
1,5,500,0.078510545,0.61166984,0.29608825,0.8398538,0.067818224,-625.3903
1,5,525,0.13386722,0.6020716,0.79361767,0.59863836,0.0699409,-632.86584
1,5,550,0.09037696,0.42120644,0.4114998,0.8088858,0.057763886,-742.1583
1,5,575,0.08569941,0.21086209,0.25869533,0.6982558,0.04562425,-835.4812
1,5,600,0.09231765,0.2412536,0.23674096,0.54512966,0.03940016,-851.80817
1,5,625,0.0871012,0.24443708,0.15953803,0.63022137,0.037559308,-797.87115
1,5,650,0.07903337,0.21436894,0.16709006,0.5352641,0.04019886,-829.3858
1,5,675,0.07699681,0.47757623,0.3257474,0.90966004,0.040211227,-819.7971
1,5,700,0.083183005,0.25027975,0.1427547,0.54871994,0.037492942,-852.8584
1,5,725,0.13888608,0.66058224,0.37374285,0.95563734,0.038660005,-716.8452
1,5,750,0.18009105,1.1180445,0.76443386,0.9810102,0.05168781,-652.3315
1,5,775,0.13392662,0.92895335,0.97952735,0.9708073,0.04498055,-701.85925
1,5,800,0.17569184,0.7956455,0.5524281,0.93292636,0.03553675,-689.2577
1,5,825,0.29388514,1.780379,0.6133956,0.9584813,0.037600067,-543.9182
1,5,850,0.18801305,2.0065122,1.0624237,0.9755641,0.117475055,-416.43286
1,5,875,0.21501149,1.6347315,1.1859945,0.9787404,0.11716667,-477.49664
1,5,900,0.16950193,1.1073985,1.3457855,0.9505019,0.09538064,-562.0343
1,5,925,0.15518755,0.898531,0.7995675,0.94198644,0.06797071,-625.1479
1,5,950,0.13363281,0.69383323,0.7879931,0.9249022,0.053159513,-683.6598
1,5,975,0.11916023,0.5500289,0.5388112,0.8281033,0.046173744,-707.65137
1,5,1000,0.09509692,0.43495184,0.3354647,0.64996254,0.041440777,-761.8656
1,5,1025,0.08926686,0.5448654,0.6175838,0.884738,0.045106016,-764.49725
1,5,1050,0.14200267,0.72787714,0.74974257,0.901286,0.07518627,-572.37024
1,5,1075,0.108008325,0.66796905,0.6814072,0.8952921,0.07903637,-628.5289
1,5,1100,0.13251229,0.6957876,0.6137771,0.8815944,0.061903186,-531.00446
1,5,1125,0.09896425,0.33049837,0.40448096,0.79576653,0.05777953,-698.91254
1,5,1150,0.09069712,0.31174996,0.2880882,0.7919344,0.05750247,-732.00543
1,5,1175,0.08524753,0.20993155,0.17570327,0.7501583,0.053050313,-828.30585
1,5,1200,0.081477664,0.2737574,0.28110072,0.7885807,0.048227634,-684.0339
1,5,1225,0.0876763,0.19686455,0.19753349,0.4563821,0.051073037,-794.12714
1,5,1250,0.08079544,0.26864192,0.26947162,0.87247306,0.043123346,-767.4855
1,5,1275,0.08758187,0.2352297,0.17906067,0.62713134,0.045848478,-725.7263
1,5,1300,0.078804485,0.24418393,0.19396542,0.63983345,0.043030743,-825.2295
1,5,1325,0.073320664,0.1799243,0.14571139,0.5962992,0.038688447,-845.27966
1,5,1350,0.078075886,0.37377772,0.37592643,0.728524,0.04265088,-749.0507
1,5,1375,0.080068246,0.3386954,0.22471225,0.81359947,0.04523067,-818.7042
1,5,1400,0.07579893,0.16499138,0.14982636,0.53998226,0.03607261,-818.19403
1,5,1425,0.08012221,0.32537782,0.22407864,0.8427404,0.03826081,-851.231
1,5,1450,0.08068685,0.27099705,0.20017354,0.84605676,0.03897065,-837.8077
1,5,1475,0.072146356,0.28626144,0.20850287,0.5196006,0.042300582,-836.3924
