outer,inner,epoch,mse,rmse_typ
1,3,275,0.08323457837104797,0.3959463
1,3,300,0.08318404108285904,0.3965352
1,3,325,0.08445804566144943,0.3840423
1,3,350,0.08345445990562439,0.39218494
1,3,375,0.08303776383399963,0.39658564
1,3,400,0.08196006715297699,0.39320943
1,3,425,0.07921156287193298,0.3777536
1,3,450,0.07841303944587708,0.3764725
1,3,475,0.07880537956953049,0.37183934
1,3,500,0.07768076658248901,0.38767505
1,3,525,0.0774012878537178,0.38892832
1,3,550,0.07701762020587921,0.39205357
1,3,575,0.07655274122953415,0.3978986
1,3,600,0.0758926048874855,0.39183465
1,3,625,0.07687824219465256,0.37960288
1,3,650,0.07674285769462585,0.38076493
1,3,675,0.07540570199489594,0.38827455
1,3,700,0.0745868906378746,0.4017107
1,3,725,0.07475448399782181,0.39300624
1,3,750,0.07611081749200821,0.3818918
1,3,775,0.07740587741136551,0.3737544
1,3,800,0.07546631991863251,0.377366
1,3,825,0.07672736793756485,0.3631592
1,3,850,0.07474225759506226,0.38090506
1,3,875,0.07472684234380722,0.36811346
1,3,900,0.07502929866313934,0.36314335
1,3,925,0.073382169008255,0.37572047
1,3,950,0.07370578497648239,0.39160144
1,3,975,0.07397015392780304,0.36727187
1,3,1000,0.07354763895273209,0.38970613
1,4,0,0.558498203754425,0.6225101
1,4,25,0.148213192820549,0.27948797
1,4,50,0.14845246076583862,0.27146137
1,4,75,0.1328735649585724,0.2602339
1,4,100,0.12007100880146027,0.25452164
1,4,125,0.10720036923885345,0.24319649
1,4,150,0.1060388833284378,0.23763709
1,4,175,0.10594235360622406,0.23919946
1,4,200,0.10592696815729141,0.23894894
1,4,225,0.10592533648014069,0.23891221
1,4,250,0.10589779913425446,0.23885664
1,4,275,0.10584855079650879,0.23880814
1,4,300,0.10581865161657333,0.23876132
1,4,325,0.1058301031589508,0.2387571
1,4,350,0.10582835972309113,0.23838557
1,4,375,0.1023714691400528,0.22405107
1,4,400,0.09948894381523132,0.22673301
1,4,425,0.09915825724601746,0.22525235
1,4,450,0.09862162917852402,0.22532125
1,4,475,0.0983215793967247,0.22432299
1,4,500,0.09836909174919128,0.22527471
1,4,525,0.09732072800397873,0.2237035
1,4,550,0.09739580005407333,0.22351396
1,4,575,0.09718039631843567,0.22344165
1,4,600,0.09699004888534546,0.22328655
1,4,625,0.09642595052719116,0.22296248
1,4,650,0.0968414768576622,0.2233784
1,4,675,0.09675955027341843,0.22339222
1,4,700,0.09595868736505508,0.22248961
1,4,725,0.09718754887580872,0.22443174
1,4,750,0.09720982611179352,0.22471005
1,4,775,0.09570515155792236,0.22245061
1,4,800,0.0959910899400711,0.22292629
1,4,825,0.09541206061840057,0.22231616
1,4,850,0.0956573486328125,0.22292115
1,4,875,0.0953466147184372,0.22266565
1,4,900,0.09500189125537872,0.22209217
1,4,925,0.09527599811553955,0.22307038
1,4,950,0.09792245924472809,0.2275781
1,4,975,0.094493068754673,0.22235893
1,4,1000,0.09637302905321121,0.2253805
1,5,0,0.45431914925575256,0.8227253
1,5,25,0.11295459419488907,0.46511194
1,5,50,0.09970691055059433,0.34592205
1,5,75,0.08969540894031525,0.348571
1,5,100,0.08964758366346359,0.34015015
1,5,125,0.08952376246452332,0.3406946
1,5,150,0.0895153135061264,0.33986792
1,5,175,0.08950094133615494,0.34052372
1,5,200,0.08946274220943451,0.3394755
1,5,225,0.08948006480932236,0.33853307
1,5,250,0.08946313709020615,0.33913794
1,5,275,0.09040571004152298,0.33398324
1,5,300,0.08954814076423645,0.34106186
1,5,325,0.08947070688009262,0.33993408
1,5,350,0.09068683534860611,0.34891525
1,5,375,0.08953893184661865,0.34098515
1,5,400,0.0895247831940651,0.33693013
1,5,425,0.0895305946469307,0.33680096
1,5,450,0.08951381593942642,0.3408561
1,5,475,0.08958179503679276,0.33631077
1,5,500,0.08942309021949768,0.3382165
1,5,525,0.0894145667552948,0.33764067
1,5,550,0.08928906917572021,0.34160146
1,5,575,0.08681250363588333,0.32594538
1,5,600,0.08474679291248322,0.31450638
1,5,625,0.08392994850873947,0.31853184
1,5,650,0.08433643728494644,0.32646868
1,5,675,0.08338867872953415,0.31512833
1,5,700,0.08302771300077438,0.31496176
1,5,725,0.08276677876710892,0.31863016
1,5,750,0.08245639503002167,0.31332844
1,5,775,0.08183874189853668,0.3158996
1,5,800,0.08214540779590607,0.3304614
1,5,825,0.08073680102825165,0.3202915
1,5,850,0.08007898926734924,0.31608754
1,5,875,0.08038745820522308,0.3268869
1,5,900,0.08094930648803711,0.33254063
1,5,925,0.07927434891462326,0.31787935
1,5,950,0.0791051909327507,0.31534427
1,5,975,0.07962565124034882,0.30756125
1,5,1000,0.07981603592634201,0.3061304
1,6,0,0.5682770013809204,0.8137433
1,6,25,0.16093286871910095,0.38947603
1,6,50,0.1280152052640915,0.35375768
1,6,75,0.12279809266328812,0.34872058
1,6,100,0.12075898796319962,0.3466838
1,6,125,0.1190718486905098,0.34383982
1,6,150,0.11733867973089218,0.3410324
1,6,175,0.11540272831916809,0.33777556
1,6,200,0.11136369407176971,0.33278552
1,6,225,0.10165543109178543,0.32638338
1,6,250,0.09751125425100327,0.31889057
1,6,275,0.0941668450832367,0.31480426
1,6,300,0.09201911836862564,0.31202376
1,6,325,0.0907675251364708,0.30874664
1,6,350,0.0907704085111618,0.30543312
1,6,375,0.08827734738588333,0.3043894
1,6,400,0.08681376278400421,0.30361438
1,6,425,0.08566317707300186,0.3021806
1,6,450,0.08459322154521942,0.30034286
1,6,475,0.08339820802211761,0.2975665
1,6,500,0.08206316083669662,0.2938484
1,6,525,0.0807114839553833,0.28956917
1,6,550,0.08011893182992935,0.2872831
1,6,575,0.07977025210857391,0.28807196
1,6,600,0.07951608300209045,0.28910577
1,6,625,0.07925333827733994,0.2900011
1,6,650,0.07910224795341492,0.28965083
1,6,675,0.07883020490407944,0.2899188
1,6,700,0.07855912297964096,0.2900154
1,6,725,0.07831121981143951,0.2894312
1,6,750,0.07773883640766144,0.28925234
1,6,775,0.07714588195085526,0.28992838
1,6,800,0.0766342282295227,0.2901548
1,6,825,0.07606656849384308,0.2902806
1,6,850,0.07538829743862152,0.2911597
1,6,875,0.07510783523321152,0.29002243
1,6,900,0.07435121387243271,0.29066396
1,6,925,0.07382287085056305,0.29087496
1,6,950,0.07335204631090164,0.29090744
1,6,975,0.07369022071361542,0.2979331
1,6,1000,0.07247117161750793,0.291989
1,7,0,0.46866852045059204,0.60514367
1,7,25,0.14791184663772583,0.3005469
1,7,50,0.13770021498203278,0.27335283
1,7,75,0.1283324658870697,0.25852537
1,7,100,0.12355655431747437,0.25468284
1,7,125,0.11485984921455383,0.24851088
1,7,150,0.10112552344799042,0.23928891
1,7,175,0.10004900395870209,0.23961447
1,7,200,0.09927671402692795,0.23822175
1,7,225,0.0993649959564209,0.23847124
1,7,250,0.09929247945547104,0.23836899
1,7,275,0.0992722362279892,0.2384377
1,7,300,0.09924089908599854,0.23849171
1,7,325,0.09922855347394943,0.23849672
1,7,350,0.09923801571130753,0.23839119
1,7,375,0.09921710938215256,0.23843904
1,7,400,0.09920967370271683,0.23843358
1,7,425,0.09920572489500046,0.23842211
1,7,450,0.09920574724674225,0.23839696
1,7,475,0.0991806909441948,0.23849835
1,7,500,0.09918880462646484,0.23843914
1,7,525,0.09918922930955887,0.2384024
1,7,550,0.09918507188558578,0.23840503
1,7,575,0.09918322414159775,0.23839961
1,7,600,0.09917478263378143,0.238416
1,7,625,0.09917323291301727,0.23841454
1,7,650,0.09916649013757706,0.23840722
1,7,675,0.09915803372859955,0.23846504
1,7,700,0.09915998578071594,0.23843288
1,7,725,0.09918304532766342,0.23832177
1,7,750,0.09921532869338989,0.23817061
1,7,775,0.09913364052772522,0.23850955
1,7,800,0.09880413860082626,0.24034958
1,7,825,0.09923820197582245,0.2380126
1,7,850,0.09901541471481323,0.23896116
1,7,875,0.09912009537220001,0.23832913
1,7,900,0.099091075360775,0.23911296
1,7,925,0.09859336912631989,0.24418485
1,7,950,0.09938308596611023,0.2399954
1,7,975,0.09986306726932526,0.23870733
1,7,1000,0.10002315789461136,0.23867892
1,8,0,0.3895273804664612,0.5262767
1,8,25,0.1674295961856842,0.33268532
1,8,50,0.13552933931350708,0.30457082
1,8,75,0.12713056802749634,0.27426237
1,8,100,0.1215040385723114,0.27090022
1,8,125,0.11636832356452942,0.2654234
1,8,150,0.10882829874753952,0.25851125
1,8,175,0.09971846640110016,0.2520059
1,8,200,0.09520748257637024,0.2527325
1,8,225,0.0948016494512558,0.25523493
1,8,250,0.09469963610172272,0.25573128
1,8,275,0.09469711035490036,0.25591373
1,8,300,0.09468049556016922,0.25591403
1,8,325,0.0946471318602562,0.2558483
1,8,350,0.0946139395236969,0.25580522
1,8,375,0.09457868337631226,0.255767
1,8,400,0.09454090893268585,0.25574213
1,8,425,0.09449545294046402,0.2557533
1,8,450,0.09443852305412292,0.25576267
1,8,475,0.09437411278486252,0.2557872
1,8,500,0.09431032091379166,0.25571537
1,8,525,0.09423109889030457,0.25570017
1,8,550,0.09415055811405182,0.25558808
1,8,575,0.09404034912586212,0.25557843
1,8,600,0.09391508996486664,0.25537872
1,8,625,0.09375075250864029,0.25518584
1,8,650,0.09354856610298157,0.25502035
1,8,675,0.09329462796449661,0.2546379
1,8,700,0.09298205375671387,0.25411302
1,8,725,0.09260515123605728,0.25344878
1,8,750,0.09217748045921326,0.25258023
1,8,775,0.09172188490629196,0.2515423
1,8,800,0.09128325432538986,0.25021777
1,8,825,0.09089222550392151,0.24888386
1,8,850,0.09058014303445816,0.2474596
1,8,875,0.09034480899572372,0.24620096
1,8,900,0.0901770368218422,0.24498808
1,8,925,0.09004230797290802,0.24393909
1,8,950,0.0899001955986023,0.24297597
1,8,975,0.0897015929222107,0.24208635
1,8,1000,0.08934445679187775,0.24085219
1,9,0,0.5119296908378601,0.6182691
1,9,25,0.14080171287059784,0.25758916
1,9,50,0.11268380284309387,0.21364433
1,9,75,0.10179397463798523,0.22421905
1,9,100,0.09923627227544785,0.21576491
1,9,125,0.09907533973455429,0.21476279
1,9,150,0.09864887595176697,0.21286723
1,9,175,0.09832228720188141,0.2116089
1,9,200,0.09814370423555374,0.21083908
1,9,225,0.09804145246744156,0.21042135
1,9,250,0.09785397350788116,0.21026957
1,9,275,0.09767330437898636,0.21023382
1,9,300,0.09800749272108078,0.20995113
1,9,325,0.09772524237632751,0.20992003
1,9,350,0.09717009961605072,0.21300255
1,9,375,0.09723127633333206,0.20993653
1,9,400,0.09727659076452255,0.20981346
1,9,425,0.09658616036176682,0.20976128
1,9,450,0.09728720784187317,0.20931195
1,9,475,0.09501837939023972,0.20762837
1,9,500,0.09429669380187988,0.20500106
1,9,525,0.09347621351480484,0.2024821
1,9,550,0.09386778622865677,0.1968012
1,9,575,0.09194746613502502,0.19624631
1,9,600,0.09106789529323578,0.18875715
1,9,625,0.08997682482004166,0.18918286
1,9,650,0.09008536487817764,0.17892097
1,9,675,0.0896080732345581,0.18016955
1,9,700,0.08962377905845642,0.17849039
1,9,725,0.08947785943746567,0.17902565
1,9,750,0.08929634094238281,0.1833283
1,9,775,0.08925221860408783,0.18187596
1,9,800,0.0895424336194992,0.17707165
1,9,825,0.09077850729227066,0.17260383
1,9,850,0.08965767920017242,0.17568336
1,9,875,0.08933933824300766,0.17634645
1,9,900,0.08924560993909836,0.17515916
1,9,925,0.08897479623556137,0.17539948
1,9,950,0.08920791000127792,0.17267457
1,9,975,0.0896790474653244,0.17017974
1,9,1000,0.08920280635356903,0.16945113
1,10,0,0.4335033595561981,0.57335126
1,10,25,0.13749049603939056,0.4051822
1,10,50,0.11037484556436539,0.30480576
1,10,75,0.09539704769849777,0.2680497
1,10,100,0.09269789606332779,0.20087928
1,10,125,0.08881242573261261,0.18235907
1,10,150,0.08823176473379135,0.15971988
1,10,175,0.08689416199922562,0.15760504
1,10,200,0.08737754076719284,0.14297464
1,10,225,0.0873199999332428,0.1452278
1,10,250,0.08503648638725281,0.14770886
1,10,275,0.08469308167695999,0.14646946
1,10,300,0.08543723076581955,0.14879052
1,10,325,0.08450368046760559,0.1474456
1,10,350,0.08510185033082962,0.15048902
1,10,375,0.08435992896556854,0.14676702
1,10,400,0.08440950512886047,0.14739226
1,10,425,0.08436465263366699,0.14739329
1,10,450,0.08609754592180252,0.15559563
1,10,475,0.08471491187810898,0.14957859
1,10,500,0.08542588353157043,0.15255897
1,10,525,0.0844397321343422,0.14832656
1,10,550,0.08450814336538315,0.14892857
1,10,575,0.08476103842258453,0.14823444
1,10,600,0.08441169559955597,0.1484388
1,10,625,0.08447828143835068,0.14789331
1,10,650,0.08445563912391663,0.14896983
1,10,675,0.08530367165803909,0.1536448
1,10,700,0.0850028470158577,0.14811972
1,10,725,0.08452992886304855,0.14945681
1,10,750,0.0855054184794426,0.14819162
1,10,775,0.08535660803318024,0.15415269
1,10,800,0.0849016085267067,0.15161197
1,10,825,0.08465101569890976,0.14926669
1,10,850,0.0851922482252121,0.15292373
1,10,875,0.08490064740180969,0.14835027
1,10,900,0.08468605577945709,0.14859311
1,10,925,0.0853235051035881,0.15354858
1,10,950,0.08468848466873169,0.14947298
1,10,975,0.08489253371953964,0.1476839
1,10,1000,0.08472570776939392,0.14932385
2,1,0,0.43279510736465454,0.81185335
2,1,25,0.13125665485858917,0.43660542
2,1,50,0.1264321506023407,0.40264133
2,1,75,0.11360999196767807,0.40741837
2,1,100,0.10836748778820038,0.40004233
2,1,125,0.1000162810087204,0.36591843
2,1,150,0.0916602835059166,0.31910273
2,1,175,0.09112712740898132,0.314624
2,1,200,0.09103157371282578,0.31404707
2,1,225,0.09094657003879547,0.31361
2,1,250,0.0908614918589592,0.3131352
2,1,275,0.09082034230232239,0.31271094
2,1,300,0.09078038483858109,0.31245467
2,1,325,0.09074804186820984,0.31212676
2,1,350,0.0906960740685463,0.3118982
2,1,375,0.09061504900455475,0.31160834
2,1,400,0.09049902111291885,0.31084397
2,1,425,0.09019593149423599,0.30996543
2,1,450,0.08957533538341522,0.30755398
2,1,475,0.08833251148462296,0.30269808
2,1,500,0.08628968149423599,0.2939427
2,1,525,0.0837571993470192,0.28433606
2,1,550,0.08157290518283844,0.28071573
2,1,575,0.08014722168445587,0.2853894
2,1,600,0.0792342871427536,0.29212445
2,1,625,0.07841934263706207,0.29718998
2,1,650,0.07760799676179886,0.30023208
2,1,675,0.0767342820763588,0.302481
2,1,700,0.07586720585823059,0.30424532
2,1,725,0.07497699558734894,0.30596823
2,1,750,0.074141725897789,0.30752677
2,1,775,0.07336971908807755,0.3090029
2,1,800,0.0726461112499237,0.31047064
2,1,825,0.07202445715665817,0.31172928
2,1,850,0.07150743156671524,0.31274804
2,1,875,0.07194023579359055,0.31192333
2,1,900,0.07100806385278702,0.31348103
2,1,925,0.07045122981071472,0.31470644
2,1,950,0.07063335925340652,0.3139423
2,1,975,0.07013741135597229,0.31502232
2,1,1000,0.069874107837677,0.3155228
2,2,0,0.4635762870311737,0.5491308
2,2,25,0.452010840177536,0.51187277
2,2,50,0.1466999053955078,0.2484036
2,2,75,0.1611819714307785,0.2868285
2,2,100,0.13603724539279938,0.23755461
2,2,125,0.13688503205776215,0.2407136
2,2,150,0.13485537469387054,0.23603097
2,2,175,0.1330396831035614,0.2328616
2,2,200,0.12998072803020477,0.22779839
2,2,225,0.12595099210739136,0.22077574
2,2,250,0.12106458097696304,0.21150242
2,2,275,0.11606085300445557,0.20071751
2,2,300,0.11209278553724289,0.19044884
2,2,325,0.10984493046998978,0.18296501
2,2,350,0.10896985232830048,0.1790348
2,2,375,0.10867597907781601,0.17769401
2,2,400,0.10853400826454163,0.1775743
2,2,425,0.10843410342931747,0.17776614
2,2,450,0.10837453603744507,0.1779636
2,2,475,0.10833383351564407,0.17809306
2,2,500,0.1083042100071907,0.17817712
2,2,525,0.10828487575054169,0.17823675
2,2,550,0.10827089101076126,0.17827742
2,2,575,0.10826016962528229,0.17830457
2,2,600,0.10825134813785553,0.17832477
2,2,625,0.1082400530576706,0.17833689
2,2,650,0.10823579877614975,0.17834942
2,2,675,0.10823538154363632,0.17836775
2,2,700,0.10822159051895142,0.17836314
2,2,725,0.10821530222892761,0.17837414
2,2,750,0.10819874703884125,0.17837754
2,2,775,0.10820652544498444,0.17838526
2,2,800,0.10820021480321884,0.17838997
2,2,825,0.10819508135318756,0.17839535
2,2,850,0.10818947106599808,0.17839985
2,2,875,0.10818015784025192,0.17839904
2,2,900,0.10816320776939392,0.17840831
2,2,925,0.10815854370594025,0.17841478
2,2,950,0.10816904902458191,0.17842102
2,2,975,0.10813544690608978,0.17837217
2,2,1000,0.1081603392958641,0.1784311
2,3,0,0.5640615820884705,0.6237929
2,3,25,0.147203728556633,0.2441153
2,3,50,0.12662336230278015,0.25209266
2,3,75,0.10169295221567154,0.29568657
2,3,100,0.09599865227937698,0.28784996
2,3,125,0.0935380607843399,0.2928904
2,3,150,0.09296108782291412,0.2951193
2,3,175,0.09250162541866302,0.2980807
2,3,200,0.09327073395252228,0.29419324
2,3,225,0.09275298565626144,0.29632148
2,3,250,0.09240614622831345,0.29826793
2,3,275,0.09335784614086151,0.2939596
2,3,300,0.09267091006040573,0.2966951
2,3,325,0.09430670738220215,0.29142994
2,3,350,0.0917104035615921,0.3096913
2,3,375,0.08451692759990692,0.3291534
2,3,400,0.08471956104040146,0.32159236
2,3,425,0.08263640105724335,0.32859564
2,3,450,0.08308207243680954,0.32562986
2,3,475,0.08352981507778168,0.32256675
2,3,500,0.08490117639303207,0.3177015
2,3,525,0.08140832930803299,0.33535585
2,3,550,0.08174269646406174,0.3304516
2,3,575,0.08122766017913818,0.33283183
2,3,600,0.08062922954559326,0.3368373
2,3,625,0.0800139531493187,0.34080455
2,3,650,0.07988762110471725,0.34034047
2,3,675,0.08065240830183029,0.3327455
2,3,700,0.07775478810071945,0.3543853
2,3,725,0.08017418533563614,0.33010772
2,3,750,0.08072862774133682,0.32535073
2,3,775,0.07539765536785126,0.37367573
2,3,800,0.08197929710149765,0.3171938
2,3,825,0.07640086114406586,0.33895698
2,3,850,0.07562555372714996,0.34480006
2,3,875,0.09586337208747864,0.2931157
2,3,900,0.07853963226079941,0.3266995
2,3,925,0.0755368173122406,0.3451397
2,3,950,0.07595179975032806,0.34018746
2,3,975,0.08275394886732101,0.31064215
2,3,1000,0.075318843126297,0.34578702
2,4,0,0.483093798160553,0.7235738
2,4,25,0.12405586242675781,0.4183565
2,4,50,0.09880682080984116,0.4004774
2,4,75,0.08794349431991577,0.3686106
2,4,100,0.08697347342967987,0.36690632
2,4,125,0.08682334423065186,0.36668724
2,4,150,0.08744576573371887,0.36467633
2,4,175,0.08704683929681778,0.36525038
2,4,200,0.08676890283823013,0.36653927
2,4,225,0.08708520978689194,0.36466485
2,4,250,0.08726656436920166,0.3607461
2,4,275,0.08535131067037582,0.3434939
2,4,300,0.08910342305898666,0.33992347
2,4,325,0.08241673558950424,0.33706236
2,4,350,0.0819106251001358,0.336986
2,4,375,0.08160217851400375,0.33471674
2,4,400,0.08131186664104462,0.33257395
2,4,425,0.08108321577310562,0.32853994
2,4,450,0.08064325153827667,0.32322052
2,4,475,0.08006741851568222,0.31754905
2,4,500,0.09258848428726196,0.34100875
2,4,525,0.08890993893146515,0.35899627
2,4,550,0.08625547587871552,0.33497533
2,4,575,0.0817766934633255,0.33495578
2,4,600,0.08151718229055405,0.33590165
2,4,625,0.08143047243356705,0.33390427
2,4,650,0.08132312446832657,0.33236304
2,4,675,0.08122195303440094,0.32991028
2,4,700,0.08108124136924744,0.32644317
2,4,725,0.0807749405503273,0.32275906
2,4,750,0.08039478212594986,0.3197784
2,4,775,0.08007454127073288,0.3168389
2,4,800,0.07979851961135864,0.31425446
2,4,825,0.07958658039569855,0.31196508
2,4,850,0.07942291349172592,0.31006676
2,4,875,0.07930091768503189,0.30856138
2,4,900,0.0791974663734436,0.3074125
2,4,925,0.07912706583738327,0.3065551
2,4,950,0.0790584459900856,0.30591035
2,4,975,0.0789843276143074,0.3054674
2,4,1000,0.0789317935705185,0.30514765
2,5,0,0.44826027750968933,0.6855584
2,5,25,0.11952663958072662,0.36533406
2,5,50,0.09392387419939041,0.33822706
2,5,75,0.09056666493415833,0.34065473
2,5,100,0.08982665836811066,0.3425
2,5,125,0.08983754366636276,0.34308052
2,5,150,0.08988671749830246,0.34342167
2,5,175,0.08971569687128067,0.3418642
2,5,200,0.09022222459316254,0.33846435
2,5,225,0.08960088342428207,0.34281063
2,5,250,0.0894622653722763,0.34074697
2,5,275,0.0892796739935875,0.34212592
2,5,300,0.08921270072460175,0.34149677
2,5,325,0.0890556126832962,0.3402957
2,5,350,0.08875412493944168,0.3425848
2,5,375,0.08848842978477478,0.34018132
2,5,400,0.08806581050157547,0.33980933
2,5,425,0.08791597932577133,0.33606204
2,5,450,0.08685474097728729,0.3401976
2,5,475,0.08480402082204819,0.33334935
2,5,500,0.08179368078708649,0.3252101
2,5,525,0.0824727714061737,0.32699203
2,5,550,0.08080881088972092,0.32227957
2,5,575,0.08053965121507645,0.3162596
2,5,600,0.07986217737197876,0.31551605
2,5,625,0.08080488443374634,0.3236211
2,5,650,0.07901444286108017,0.3163384
2,5,675,0.07905268669128418,0.31825534
2,5,700,0.08182378113269806,0.3112942
2,5,725,0.07916058599948883,0.31293353
2,5,750,0.07987445592880249,0.3113578
2,5,775,0.07850349694490433,0.31594115
2,5,800,0.08015716820955276,0.32308778
2,5,825,0.079564169049263,0.32187676
2,5,850,0.0792151615023613,0.32109734
2,5,875,0.0786011666059494,0.31887856
2,5,900,0.07873882353305817,0.31292772
2,5,925,0.0784018337726593,0.31383654
2,5,950,0.07894080877304077,0.31272912
2,5,975,0.07834094017744064,0.31943196
2,5,1000,0.07813455909490585,0.31846735
2,6,0,0.54733806848526,0.84681135
2,6,25,0.1929125338792801,0.2754534
2,6,50,0.12487686425447464,0.35375124
2,6,75,0.11833164095878601,0.35238206
2,6,100,0.11187613010406494,0.35278898
2,6,125,0.10433833301067352,0.35952988
2,6,150,0.0963456928730011,0.36603627
2,6,175,0.09048251062631607,0.3720146
2,6,200,0.0881403386592865,0.3697051
2,6,225,0.08813264966011047,0.3625982
2,6,250,0.08814793080091476,0.360151
2,6,275,0.08807819336652756,0.35956296
2,6,300,0.08533322066068649,0.3434643
2,6,325,0.08322570472955704,0.3435801
2,6,350,0.08255843818187714,0.34440678
2,6,375,0.08223039656877518,0.34529024
2,6,400,0.08204711973667145,0.3461492
2,6,425,0.08189873397350311,0.34687203
2,6,450,0.08173587173223495,0.3477071
2,6,475,0.08153026551008224,0.34873667
2,6,500,0.08127132058143616,0.35011715
2,6,525,0.08096687495708466,0.35167745
2,6,550,0.08080533891916275,0.35432398
2,6,575,0.0804237648844719,0.35319343
2,6,600,0.0805172547698021,0.35145992
2,6,625,0.07998599112033844,0.34932992
2,6,650,0.0797111839056015,0.35330892
2,6,675,0.0790129005908966,0.35370818
2,6,700,0.07819760590791702,0.35239318
2,6,725,0.07788058370351791,0.3573524
2,6,750,0.07708881795406342,0.3546233
2,6,775,0.0764940157532692,0.3576878
2,6,800,0.07609053701162338,0.3587974
2,6,825,0.07584261149168015,0.3597875
2,6,850,0.07587754726409912,0.36549455
2,6,875,0.07592973113059998,0.35769427
2,6,900,0.07555126398801804,0.36498222
2,6,925,0.07542172074317932,0.36140782
2,6,950,0.07541604340076447,0.36080092
2,6,975,0.07527655363082886,0.36505777
2,6,1000,0.07569742947816849,0.35832223
2,7,0,0.5130449533462524,0.76544785
2,7,25,0.11331029236316681,0.55703515
2,7,50,0.11233148723840714,0.46005502
2,7,75,0.1036936491727829,0.41603872
2,7,100,0.09441012144088745,0.39856836
2,7,125,0.09033168107271194,0.3951516
2,7,150,0.08761187642812729,0.3841342
2,7,175,0.0878579318523407,0.3805589
2,7,200,0.0877547487616539,0.38080436
