fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,1,1850,0.05868188,0.17779902,0.12208354,0.38398713,0.024881678,-970.5947
1,1,1875,0.058738325,0.1783143,0.12204777,0.3853076,0.024804,-970.75287
1,1,1900,0.059067328,0.17830284,0.12208976,0.3731347,0.024782486,-969.99756
1,1,1925,0.05949427,0.1920361,0.115586646,0.32306522,0.025027249,-959.80536
1,1,1950,0.059099738,0.17237826,0.12597325,0.4196205,0.024812257,-971.4723
1,1,1975,0.058873866,0.1756696,0.12165666,0.39319003,0.0247733,-970.6065
1,1,2000,0.058798194,0.17763285,0.12100919,0.3873584,0.02478737,-970.80725
1,2,0,0.25551718,0.15573277,0.10131502,-0.0871195,0.099350914,1451.0618
1,2,25,0.120437376,0.31080058,0.28547338,0.18155862,0.21598989,-481.50632
1,2,50,0.10546758,0.18986623,0.11016977,0.6404654,0.13191785,-622.75275
1,2,75,0.071522646,0.106153004,0.113478966,0.91777456,0.06751118,-811.8753
1,2,100,0.07038031,0.098354824,0.14348355,0.93091565,0.046798818,-849.1737
1,2,125,0.06856538,0.13748223,0.14747295,0.39192995,0.04133681,-885.338
1,2,150,0.06948872,0.16488977,0.16965389,0.27994362,0.0337238,-884.7346
1,2,175,0.07226385,0.1610877,0.14052737,0.4961187,0.035411686,-893.14935
1,2,200,0.0817387,0.16400981,0.2491509,0.36179298,0.036345895,-835.3005
1,2,225,0.07136083,0.15294267,0.17584169,0.37317938,0.035774067,-856.07294
1,2,250,0.06913434,0.15186606,0.2776435,0.24682243,0.044776645,-844.94604
1,2,275,0.06984595,0.1306441,0.21297921,0.47787842,0.04031806,-875.1833
1,2,300,0.06736774,0.14235845,0.19801392,0.2957466,0.03808422,-852.1344
1,2,325,0.065248236,0.13949165,0.17352752,0.48641306,0.039451044,-897.1109
1,2,350,0.06676597,0.15643196,0.18701081,0.2810091,0.03745321,-844.1678
1,2,375,0.06511994,0.12845829,0.15342337,0.28583974,0.03678401,-879.76654
1,2,400,0.066026196,0.13749272,0.14962584,0.34707326,0.038804963,-891.6186
1,2,425,0.066807054,0.13848256,0.2629852,0.18888605,0.039223082,-838.5535
1,2,450,0.065864526,0.13544439,0.20953524,0.23616189,0.03717116,-894.1368
1,2,475,0.069493726,0.15196867,0.19788972,0.2848499,0.032546345,-893.0387
1,2,500,0.06652289,0.16116615,0.17854796,0.32022095,0.031646576,-904.0623
1,2,525,0.06522652,0.16273822,0.16379873,0.32112694,0.031138727,-909.9307
1,2,550,0.06892371,0.14818554,0.19053802,0.31122062,0.033021417,-896.536
1,2,575,0.06875253,0.14092545,0.2245421,0.36161345,0.03877446,-873.4496
1,2,600,0.06512088,0.15803175,0.18312424,0.36673096,0.0330198,-894.67206
1,2,625,0.06487882,0.15458012,0.17222312,0.35108846,0.03055674,-909.69946
1,2,650,0.06680639,0.15460034,0.16980137,0.35005054,0.031650156,-897.86456
1,2,675,0.06674222,0.15948243,0.18877064,0.3478988,0.032865353,-891.332
1,2,700,0.06565186,0.15996926,0.17857759,0.39656982,0.03187858,-904.59314
1,2,725,0.066856824,0.15898846,0.16323096,0.36023635,0.031356987,-908.7519
1,2,750,0.06589833,0.15820375,0.16150497,0.34297824,0.032043457,-897.37463
1,2,775,0.066644795,0.15919618,0.14418021,0.31168866,0.031445708,-908.83673
1,2,800,0.064945266,0.15565105,0.15103546,0.29819643,0.03046956,-913.1025
1,2,825,0.06534641,0.15570308,0.14107744,0.31569135,0.03058819,-906.1692
1,2,850,0.06519939,0.15662634,0.14152622,0.33399984,0.030492453,-910.6654
1,2,875,0.06520456,0.15676506,0.14353715,0.31879896,0.030477306,-914.3263
1,2,900,0.06536648,0.15450014,0.14746235,0.32461637,0.030665766,-909.54236
1,2,925,0.065573186,0.15756516,0.14593549,0.32058764,0.030429319,-916.63116
1,2,950,0.06536653,0.15587966,0.14102836,0.32033214,0.030534195,-912.0155
1,2,975,0.06566624,0.15672043,0.1452319,0.32827297,0.030278748,-912.21735
1,2,1000,0.065674864,0.15395495,0.1431279,0.31090307,0.030734088,-911.6766
1,2,1025,0.06554897,0.15559962,0.14686555,0.32462403,0.030700795,-913.368
1,2,1050,0.065774485,0.15544187,0.1606531,0.3162416,0.030938104,-913.37256
1,2,1075,0.06579852,0.15930831,0.14584565,0.30279404,0.030795472,-907.6948
1,2,1100,0.06564837,0.15954392,0.14495465,0.33662158,0.030188186,-912.33405
1,2,1125,0.06592985,0.15624262,0.13715073,0.31370005,0.03040885,-915.4798
1,2,1150,0.06581938,0.1548629,0.13589758,0.3354278,0.030393817,-912.51215
1,2,1175,0.06581706,0.15620683,0.13731733,0.32913655,0.03005366,-915.6126
1,2,1200,0.06566321,0.15658385,0.14711574,0.33244666,0.030502629,-906.87964
1,2,1225,0.06583185,0.15623814,0.15304363,0.28475788,0.030591311,-912.3821
1,2,1250,0.06608474,0.15691741,0.14420229,0.3210445,0.030361552,-912.95953
1,2,1275,0.06645232,0.15829249,0.14346837,0.30393714,0.030348137,-913.8926
1,2,1300,0.06634034,0.1554633,0.1447065,0.34249857,0.030269379,-913.1034
1,2,1325,0.06625192,0.15466458,0.14605695,0.30901712,0.03017743,-917.40576
