outer,inner,epoch,mse,rmse_typ
2,7,200,0.017969300970435143,0.13715206
2,7,225,0.01796151138842106,0.13800223
2,7,250,0.017957082018256187,0.13836256
2,7,275,0.01795421727001667,0.13853818
2,7,300,0.017950817942619324,0.13858505
2,7,325,0.01794731430709362,0.13869749
2,7,350,0.017945202067494392,0.13878593
2,7,375,0.017942452803254128,0.13888256
2,7,400,0.017939608544111252,0.13897862
2,7,425,0.01793724112212658,0.13906777
2,7,450,0.01793517731130123,0.1391653
2,7,475,0.01793287694454193,0.13925135
2,7,500,0.017930246889591217,0.13935076
2,7,525,0.017927998676896095,0.13943914
2,7,550,0.017926033586263657,0.13954094
2,7,575,0.017923420295119286,0.1396499
2,7,600,0.017921755090355873,0.1397414
2,7,625,0.017919549718499184,0.13982737
2,7,650,0.017917441204190254,0.13992463
2,7,675,0.01791553385555744,0.14000337
2,7,700,0.01791360415518284,0.1401108
2,7,725,0.0179116390645504,0.14020047
2,7,750,0.017909500747919083,0.14029373
2,7,775,0.017907237634062767,0.14039399
2,7,800,0.017904851585626602,0.14049818
2,7,825,0.017902689054608345,0.1406121
2,7,850,0.017900556325912476,0.14071566
2,7,875,0.01789829321205616,0.1407851
2,7,900,0.017896050587296486,0.1409142
2,7,925,0.017904561012983322,0.1418983
2,7,950,0.017896292731165886,0.14176485
2,7,975,0.017947807908058167,0.13905095
2,7,1000,0.017888972535729408,0.1408946
2,8,0,0.1363631933927536,0.29735455
2,8,25,0.030383694916963577,0.16099653
2,8,50,0.027827944606542587,0.12450701
2,8,75,0.02565099485218525,0.13039844
2,8,100,0.020755475386977196,0.12349097
2,8,125,0.01883649080991745,0.11488297
2,8,150,0.018533622846007347,0.113447025
2,8,175,0.018506715074181557,0.11248101
2,8,200,0.018497377634048462,0.11247931
2,8,225,0.018491176888346672,0.11260989
2,8,250,0.018487634137272835,0.11261653
2,8,275,0.018484484404325485,0.11264907
2,8,300,0.01848265714943409,0.11264213
2,8,325,0.018481509760022163,0.11268043
2,8,350,0.018479784950613976,0.11269657
2,8,375,0.018478235229849815,0.11270971
2,8,400,0.018477382138371468,0.112645835
2,8,425,0.018801841884851456,0.120709255
2,8,450,0.018474463373422623,0.11295253
2,8,475,0.018471648916602135,0.1129254
2,8,500,0.01846890337765217,0.112977296
2,8,525,0.01846984028816223,0.11374712
2,8,550,0.018455427139997482,0.1127823
2,8,575,0.018435973674058914,0.11228825
2,8,600,0.01838543452322483,0.11318852
2,8,625,0.018337994813919067,0.11346369
2,8,650,0.018276602029800415,0.11360722
2,8,675,0.01834891363978386,0.11905042
2,8,700,0.01793867163360119,0.10851101
2,8,725,0.017672020941972733,0.10979224
2,8,750,0.017570991069078445,0.1089714
2,8,775,0.01751789264380932,0.109076396
2,8,800,0.017604535445570946,0.11303423
2,8,825,0.017498591914772987,0.106306955
2,8,850,0.0174110047519207,0.110658914
2,8,875,0.017469702288508415,0.10664433
2,8,900,0.017407072708010674,0.11327868
2,8,925,0.017333470284938812,0.11127678
2,8,950,0.017312511801719666,0.11126515
2,8,975,0.017297718673944473,0.11186265
2,8,1000,0.01731553114950657,0.113952614
2,9,0,0.23456770181655884,0.38573915
2,9,25,0.03141986206173897,0.19963555
2,9,50,0.02667616493999958,0.18630502
2,9,75,0.024049678817391396,0.17603733
2,9,100,0.01923348382115364,0.17078148
2,9,125,0.016951218247413635,0.16963156
2,9,150,0.01683633029460907,0.169741
2,9,175,0.016799405217170715,0.17071202
2,9,200,0.016769273206591606,0.1714735
2,9,225,0.01673898845911026,0.17240667
2,9,250,0.01670806109905243,0.17330298
2,9,275,0.016678521409630775,0.17410517
2,9,300,0.016655776649713516,0.1747161
2,9,325,0.016644416376948357,0.1750695
2,9,350,0.016640445217490196,0.1752079
2,9,375,0.01663820631802082,0.17523521
2,9,400,0.016636239364743233,0.17522885
2,9,425,0.016634363681077957,0.175216
2,9,450,0.016632510349154472,0.17520282
2,9,475,0.01663070358335972,0.17520137
2,9,500,0.016629090532660484,0.17523603
2,9,525,0.01667151227593422,0.17584765
2,9,550,0.016634205356240273,0.17549625
2,9,575,0.016621554270386696,0.17512056
2,9,600,0.016617324203252792,0.17510322
2,9,625,0.016610126942396164,0.17502187
2,9,650,0.016821200028061867,0.1765574
2,9,675,0.0166030116379261,0.17520607
2,9,700,0.016523970291018486,0.17389305
2,9,725,0.016414795070886612,0.17282887
2,9,750,0.01762777753174305,0.17692472
2,9,775,0.01614629290997982,0.16865268
2,9,800,0.01606151834130287,0.1671787
2,9,825,0.016008049249649048,0.16677238
2,9,850,0.01611006073653698,0.1677661
2,9,875,0.01598377339541912,0.16658881
2,9,900,0.015953432768583298,0.1662634
2,9,925,0.01593954674899578,0.16605873
2,9,950,0.015949878841638565,0.16577162
2,9,975,0.015944212675094604,0.16625798
2,9,1000,0.01591726392507553,0.16589665
2,10,0,0.1784239560365677,0.507736
2,10,25,0.033259328454732895,0.17916499
2,10,50,0.02682899683713913,0.17208953
2,10,75,0.024762270972132683,0.17071667
2,10,100,0.021548721939325333,0.15060362
2,10,125,0.01877494901418686,0.1342431
2,10,150,0.018239658325910568,0.13163064
2,10,175,0.018160315230488777,0.13022417
2,10,200,0.018118547275662422,0.12899396
2,10,225,0.018082980066537857,0.12820776
2,10,250,0.018046461045742035,0.12789434
2,10,275,0.01800878718495369,0.12772442
2,10,300,0.017974834889173508,0.1276692
2,10,325,0.017949124798178673,0.1276712
2,10,350,0.017929811030626297,0.1276744
2,10,375,0.01791420951485634,0.12765104
2,10,400,0.01790148764848709,0.12762235
2,10,425,0.017890136688947678,0.12757118
2,10,450,0.01787901297211647,0.12750638
2,10,475,0.01786821521818638,0.12745856
2,10,500,0.017858358100056648,0.12738669
2,10,525,0.01784937083721161,0.12730928
2,10,550,0.017840692773461342,0.12726638
2,10,575,0.01783333718776703,0.12720372
2,10,600,0.01782604306936264,0.1271468
2,10,625,0.017820285633206367,0.12709679
2,10,650,0.01781557686626911,0.12701951
2,10,675,0.0178277175873518,0.12806755
2,10,700,0.017823902890086174,0.12630019
2,10,725,0.017811555415391922,0.12759788
2,10,750,0.017802342772483826,0.12710503
2,10,775,0.01780039072036743,0.12720568
2,10,800,0.017815476283431053,0.12776187
2,10,825,0.017820892855525017,0.1281096
2,10,850,0.017797736451029778,0.12733461
2,10,875,0.01779530942440033,0.12692936
2,10,900,0.018038881942629814,0.13115095
2,10,925,0.017794329673051834,0.12716782
2,10,950,0.017792286351323128,0.12689096
2,10,975,0.01779169589281082,0.12715822
2,10,1000,0.017790669575333595,0.12690774
3,1,0,0.22352468967437744,0.5942489
3,1,25,0.026554320007562637,0.2667759
3,1,50,0.0246338602155447,0.2358296
3,1,75,0.02271554432809353,0.23713946
3,1,100,0.02006417326629162,0.22866037
3,1,125,0.016624407842755318,0.2052734
3,1,150,0.016122713685035706,0.19204798
3,1,175,0.01599406823515892,0.19343063
3,1,200,0.015888787806034088,0.19496202
3,1,225,0.015675736591219902,0.19911623
3,1,250,0.015531230717897415,0.20024925
3,1,275,0.015474658459424973,0.2013859
3,1,300,0.015452724881470203,0.20212628
3,1,325,0.015442288480699062,0.20266089
3,1,350,0.015436763875186443,0.20306543
3,1,375,0.015432596206665039,0.20335007
3,1,400,0.01542922668159008,0.20357893
3,1,425,0.01542608067393303,0.20374466
3,1,450,0.015423520468175411,0.20388402
3,1,475,0.015420664101839066,0.2040128
3,1,500,0.015418090857565403,0.20414016
3,1,525,0.015415445901453495,0.20425442
3,1,550,0.015412837266921997,0.20436224
3,1,575,0.015410059131681919,0.20448408
3,1,600,0.015407866798341274,0.20458807
3,1,625,0.015405566431581974,0.20471336
3,1,650,0.015403115190565586,0.20481466
3,1,675,0.015401221811771393,0.20492685
3,1,700,0.015398651361465454,0.2050383
3,1,725,0.015396712347865105,0.20515296
3,1,750,0.015394347719848156,0.2052596
3,1,775,0.015392197296023369,0.2053781
3,1,800,0.015390533022582531,0.2054827
3,1,825,0.01538864802569151,0.20559724
3,1,850,0.015386379323899746,0.20571634
3,1,875,0.015384374186396599,0.20581019
3,1,900,0.015552395023405552,0.20892105
3,1,925,0.015388070605695248,0.20565505
3,1,950,0.015379075892269611,0.2061506
3,1,975,0.01537733431905508,0.20621444
3,1,1000,0.0153750479221344,0.20638737
3,2,0,0.13489222526550293,0.32408723
3,2,25,0.029735727235674858,0.1487112
3,2,50,0.02814038097858429,0.15062733
3,2,75,0.027329523116350174,0.14701729
3,2,100,0.02580948732793331,0.14633654
3,2,125,0.022883523255586624,0.14300935
3,2,150,0.018707485869526863,0.14284562
3,2,175,0.017677482217550278,0.14798506
3,2,200,0.017524478957057,0.14661042
3,2,225,0.017516491934657097,0.14721084
3,2,250,0.017511026933789253,0.14697395
3,2,275,0.01750672422349453,0.14697245
3,2,300,0.01750309206545353,0.14694124
3,2,325,0.017500996589660645,0.14693151
3,2,350,0.01749851368367672,0.14692578
3,2,375,0.01749608851969242,0.14692844
3,2,400,0.017494207248091698,0.14695968
3,2,425,0.017492294311523438,0.14695884
3,2,450,0.017491688951849937,0.14694865
3,2,475,0.017490683123469353,0.14693068
3,2,500,0.0174900870770216,0.1467647
3,2,525,0.01764603517949581,0.15020387
3,2,550,0.017498595640063286,0.14782286
3,2,575,0.017488086596131325,0.1467711
3,2,600,0.017485421150922775,0.14693545
3,2,625,0.0174831822514534,0.14701504
3,2,650,0.01859278790652752,0.15791574
3,2,675,0.017549481242895126,0.14926547
3,2,700,0.017477767542004585,0.14665885
3,2,725,0.017465025186538696,0.14694025
3,2,750,0.017438622191548347,0.14695865
3,2,775,0.017372487112879753,0.14666641
3,2,800,0.017722900956869125,0.15235128
3,2,825,0.017046736553311348,0.14290833
3,2,850,0.01682444103062153,0.14367191
3,2,875,0.017884887754917145,0.15543616
3,2,900,0.016941750422120094,0.14765169
3,2,925,0.016737546771764755,0.14447992
3,2,950,0.016702352091670036,0.14314377
3,2,975,0.016682177782058716,0.1431856
3,2,1000,0.016812238842248917,0.14680639
3,3,0,0.15338465571403503,0.36407432
3,3,25,0.029996005818247795,0.15010665
3,3,50,0.026628542691469193,0.14729519
3,3,75,0.024049920961260796,0.120115146
3,3,100,0.020670266821980476,0.106007814
3,3,125,0.018946506083011627,0.10234004
3,3,150,0.018769577145576477,0.10599516
3,3,175,0.018713217228651047,0.106734954
3,3,200,0.018700815737247467,0.107450455
3,3,225,0.01869235932826996,0.107681215
3,3,250,0.01868387497961521,0.10780759
3,3,275,0.01866289973258972,0.10799703
3,3,300,0.01858372427523136,0.107864164
3,3,325,0.018518242985010147,0.10827269
3,3,350,0.018500294536352158,0.108438164
3,3,375,0.01849227584898472,0.108515926
3,3,400,0.018486225977540016,0.10846883
3,3,425,0.01848105527460575,0.10835551
3,3,450,0.01847592182457447,0.10823697
3,3,475,0.018471481278538704,0.10810145
3,3,500,0.018467318266630173,0.10799106
3,3,525,0.018463989719748497,0.10786833
3,3,550,0.018461812287569046,0.107281916
3,3,575,0.018457895144820213,0.107675165
3,3,600,0.018455881625413895,0.10781983
3,3,625,0.01845266856253147,0.10740153
3,3,650,0.018450139090418816,0.10733311
3,3,675,0.0184484776109457,0.1072627
3,3,700,0.018454691395163536,0.10596387
3,3,725,0.018580010160803795,0.11327485
3,3,750,0.01844143122434616,0.106640175
3,3,775,0.01843327283859253,0.10704031
3,3,800,0.01841358281672001,0.10671635
3,3,825,0.018359065055847168,0.104304284
3,3,850,0.01816570572555065,0.10469816
3,3,875,0.01813753880560398,0.10418772
3,3,900,0.017480939626693726,0.11944028
3,3,925,0.017354639247059822,0.12118197
3,3,950,0.017460284754633904,0.12388684
3,3,975,0.01724916696548462,0.1198266
3,3,1000,0.017220692709088326,0.11992148
3,4,0,0.27873143553733826,0.6155674
3,4,25,0.031487710773944855,0.15987758
3,4,50,0.028407223522663116,0.15998183
3,4,75,0.02745862677693367,0.15792435
3,4,100,0.026617713272571564,0.15646778
3,4,125,0.024431368336081505,0.14805107
3,4,150,0.020164059475064278,0.12787257
3,4,175,0.018612515181303024,0.113695376
3,4,200,0.018537426367402077,0.112935066
3,4,225,0.018516534939408302,0.112535305
3,4,250,0.018505167216062546,0.11234308
3,4,275,0.018497144803404808,0.11234944
3,4,300,0.018491286784410477,0.11234731
3,4,325,0.01848708838224411,0.112363905
3,4,350,0.018483998253941536,0.11237654
3,4,375,0.018481329083442688,0.1123716
3,4,400,0.018479207530617714,0.11237753
3,4,425,0.018477296456694603,0.11237102
3,4,450,0.0184769444167614,0.112401806
3,4,475,0.018475566059350967,0.112384595
3,4,500,0.018473779782652855,0.11239308
3,4,525,0.018472997471690178,0.11238249
3,4,550,0.01847233809530735,0.11238851
3,4,575,0.018471796065568924,0.11240495
3,4,600,0.018470963463187218,0.11240206
3,4,625,0.018470311537384987,0.11238134
3,4,650,0.01846940442919731,0.11238551
3,4,675,0.01846894435584545,0.11240877
3,4,700,0.018468478694558144,0.11236936
3,4,725,0.0189809612929821,0.1208128
3,4,750,0.018499299883842468,0.110839516
3,4,775,0.018467947840690613,0.112638846
3,4,800,0.018466699868440628,0.1122537
3,4,825,0.018466094508767128,0.112453274
3,4,850,0.018468542024493217,0.112915374
3,4,875,0.018472731113433838,0.113275774
3,4,900,0.018474353477358818,0.111515135
3,4,925,0.01846560277044773,0.112180784
3,4,950,0.01846497133374214,0.11233603
3,4,975,0.018464714288711548,0.11259513
3,4,1000,0.018522242084145546,0.11059374
3,5,0,0.21926306188106537,0.46864045
3,5,25,0.03138536214828491,0.19969054
3,5,50,0.024545349180698395,0.16554266
3,5,75,0.020976930856704712,0.16338901
3,5,100,0.01815531589090824,0.1570015
3,5,125,0.017485029995441437,0.1560019
3,5,150,0.017342517152428627,0.15650761
3,5,175,0.017288096249103546,0.15685536
3,5,200,0.0173152144998312,0.15850773
3,5,225,0.017240364104509354,0.15783301
3,5,250,0.017214428633451462,0.15756242
3,5,275,0.017193086445331573,0.15816163
3,5,300,0.017183780670166016,0.15905356
3,5,325,0.017194874584674835,0.16015092
3,5,350,0.01713676191866398,0.1599901
3,5,375,0.017107829451560974,0.16052745
3,5,400,0.01754663698375225,0.1589977
3,5,425,0.01704477332532406,0.16310376
3,5,450,0.016942987218499184,0.1636006
3,5,475,0.01680254004895687,0.16395141
3,5,500,0.0165513027459383,0.16516778
3,5,525,0.016317280009388924,0.16500008
3,5,550,0.0162542462348938,0.16873033
3,5,575,0.016124332323670387,0.1659225
3,5,600,0.016128558665513992,0.16635263
3,5,625,0.016047103330492973,0.16713785
3,5,650,0.01602458953857422,0.1674658
3,5,675,0.015918603166937828,0.16901995
3,5,700,0.015901312232017517,0.16917779
3,5,725,0.01618238352239132,0.17314573
3,5,750,0.015896106138825417,0.16922885
3,5,775,0.015860527753829956,0.17003681
3,5,800,0.015933075919747353,0.17228784
3,5,825,0.015756741166114807,0.17003565
3,5,850,0.01571817509829998,0.17075782
3,5,875,0.015704501420259476,0.17159303
3,5,900,0.01596195623278618,0.17485918
3,5,925,0.015682892873883247,0.17194344
3,5,950,0.015676233917474747,0.17236471
3,5,975,0.015680739656090736,0.17297249
3,5,1000,0.01566770300269127,0.17207958
3,6,0,0.16842442750930786,0.37728673
3,6,25,0.03171258419752121,0.17852625
3,6,50,0.025661207735538483,0.15448506
3,6,75,0.02032923884689808,0.13447246
3,6,100,0.018557388335466385,0.11786821
3,6,125,0.01841360703110695,0.12024619
3,6,150,0.01838994212448597,0.1196715
3,6,175,0.01837483048439026,0.119637266
3,6,200,0.01836003176867962,0.1195551
3,6,225,0.018344387412071228,0.11946982
3,6,250,0.018320132046937943,0.119295925
3,6,275,0.01826241798698902,0.1188925
3,6,300,0.018238503485918045,0.11814275
3,6,325,0.0178579892963171,0.115754336
3,6,350,0.017673112452030182,0.113630824
3,6,375,0.017687857151031494,0.114402376
3,6,400,0.017612095922231674,0.11336518
3,6,425,0.017850171774625778,0.111884326
3,6,450,0.017591558396816254,0.113352455
3,6,475,0.01768755540251732,0.114930116
3,6,500,0.01756208948791027,0.112725586
3,6,525,0.017581477761268616,0.11249656
3,6,550,0.017563041299581528,0.113123775
3,6,575,0.01755123771727085,0.112975016
3,6,600,0.017543839290738106,0.11239185
3,6,625,0.018348488956689835,0.12051941
3,6,650,0.017545534297823906,0.113155164
3,6,675,0.01753181777894497,0.112434514
3,6,700,0.017527589574456215,0.11259704
3,6,725,0.018041284754872322,0.1110494
3,6,750,0.017593778669834137,0.11145996
3,6,775,0.01752610318362713,0.11212677
3,6,800,0.017516547814011574,0.11271946
3,6,825,0.0178694948554039,0.11088724
3,6,850,0.01751137338578701,0.11235413
3,6,875,0.017508607357740402,0.11272313
3,6,900,0.01750665344297886,0.11224503
3,6,925,0.018083546310663223,0.11911797
3,6,950,0.017542703077197075,0.11379836
3,6,975,0.017498426139354706,0.11272209
3,6,1000,0.017494061961770058,0.11256456
3,7,0,0.15520863234996796,0.41643825
3,7,25,0.032962869852781296,0.13183345
3,7,50,0.02274213917553425,0.101262525
3,7,75,0.018859634175896645,0.11022175
3,7,100,0.018738556653261185,0.110617176
3,7,125,0.018697263672947884,0.110219
3,7,150,0.01868879795074463,0.10966309
3,7,175,0.01869776099920273,0.110982284
3,7,200,0.018661221489310265,0.11041041
3,7,225,0.01864999532699585,0.11036226
3,7,250,0.01868298277258873,0.11119336
3,7,275,0.018649103119969368,0.109941825
3,7,300,0.01862695813179016,0.110468745
3,7,325,0.018621644005179405,0.11064504
3,7,350,0.01864086464047432,0.10972362
3,7,375,0.018616775050759315,0.11029454
3,7,400,0.01860729046165943,0.11083884
3,7,425,0.01860211044549942,0.11074151
3,7,450,0.01882988214492798,0.1097298
3,7,475,0.01862768828868866,0.1119571
3,7,500,0.018596764653921127,0.11059484
3,7,525,0.018589993938803673,0.11088607
3,7,550,0.01858609728515148,0.11094976
3,7,575,0.018870884552598,0.109651975
3,7,600,0.018594570457935333,0.11193195
3,7,625,0.018572082743048668,0.11101373
3,7,650,0.01854894496500492,0.11148175
3,7,675,0.018525758758187294,0.11091688
3,7,700,0.018196789547801018,0.11510222
3,7,725,0.017599482089281082,0.12132656
3,7,750,0.0177481509745121,0.13451403
3,7,775,0.017359880730509758,0.13212702
3,7,800,0.017262626439332962,0.13248861
3,7,825,0.01719541661441326,0.13376436
3,7,850,0.017207348719239235,0.13825606
3,7,875,0.017136722803115845,0.13432431
3,7,900,0.01708134263753891,0.13790196
3,7,925,0.017063776031136513,0.13797079
3,7,950,0.017050430178642273,0.13893239
3,7,975,0.01746690459549427,0.14630447
3,7,1000,0.01707494631409645,0.13814722
3,8,0,0.20222154259681702,0.43137056
3,8,25,0.029361549764871597,0.18367596
3,8,50,0.025767730548977852,0.1743714
3,8,75,0.023594548925757408,0.1663424
3,8,100,0.020521266385912895,0.15508796
3,8,125,0.018143411725759506,0.1466757
3,8,150,0.01774935983121395,0.14603047
3,8,175,0.01765483058989048,0.14520341
3,8,200,0.017612561583518982,0.14500847
3,8,225,0.01757708191871643,0.1451193
3,8,250,0.01752627082169056,0.14536762
3,8,275,0.01746881939470768,0.14575757
3,8,300,0.017434008419513702,0.14609985
3,8,325,0.01740855537354946,0.14640564
3,8,350,0.017383292317390442,0.14669333
3,8,375,0.017358452081680298,0.1469973
3,8,400,0.01733369752764702,0.14731191
3,8,425,0.017307978123426437,0.14764167
3,8,450,0.01728197932243347,0.148002
3,8,475,0.0172572024166584,0.14834774
3,8,500,0.01723233237862587,0.14871144
3,8,525,0.01720985397696495,0.1490887
3,8,550,0.017188087105751038,0.14946964
3,8,575,0.017167793586850166,0.14983167
3,8,600,0.017149345949292183,0.15021755
3,8,625,0.017133355140686035,0.15054192
3,8,650,0.017119184136390686,0.15090898
3,8,675,0.01710696890950203,0.15125884
3,8,700,0.01773146167397499,0.14798355
3,8,725,0.01709889806807041,0.15250944
3,8,750,0.01708154007792473,0.15220302
3,8,775,0.01707395352423191,0.15230292
3,8,800,0.017115183174610138,0.15112787
3,8,825,0.017066409811377525,0.1522169
3,8,850,0.017418134957551956,0.15758139
3,8,875,0.017065804451704025,0.15354052
3,8,900,0.01705179549753666,0.15305744
3,8,925,0.017050471156835556,0.15315156
3,8,950,0.01710328832268715,0.15477408
3,8,975,0.017138788476586342,0.1517645
3,8,1000,0.017051035538315773,0.15293406
3,9,0,0.2163957953453064,0.37468523
3,9,25,0.03717033937573433,0.14237449
3,9,50,0.026774447411298752,0.15552399
3,9,75,0.018816282972693443,0.14938477
3,9,100,0.018024398013949394,0.14249408
3,9,125,0.017903678119182587,0.14283772
3,9,150,0.017882084473967552,0.14229186
3,9,175,0.01787247322499752,0.14189635
3,9,200,0.017866844311356544,0.14202908
3,9,225,0.017881739884614944,0.14286262
3,9,250,0.017861176282167435,0.14106652
3,9,275,0.017853330820798874,0.1413829
3,9,300,0.017852194607257843,0.1419619
3,9,325,0.01787908747792244,0.1399679
3,9,350,0.017881453037261963,0.13987896
3,9,375,0.017843538895249367,0.14173934
3,9,400,0.01784023828804493,0.14108375
3,9,425,0.01785540021955967,0.13992816
3,9,450,0.017847223207354546,0.14041114
3,9,475,0.017833445221185684,0.14117064
3,9,500,0.01811400055885315,0.14658968
3,9,525,0.017831364646553993,0.14111377
3,9,550,0.01782960630953312,0.14125565
3,9,575,0.01782814972102642,0.14107677
3,9,600,0.01782839745283127,0.14081502
3,9,625,0.01785430870950222,0.14280383
3,9,650,0.017826979979872704,0.14065658
3,9,675,0.01782383769750595,0.14095074
3,9,700,0.01782263070344925,0.14115153
3,9,725,0.018402714282274246,0.13610859
3,9,750,0.017823321744799614,0.14160118
3,9,775,0.017822669818997383,0.14143588
3,9,800,0.017818840220570564,0.14114697
3,9,825,0.017865337431430817,0.14304848
3,9,850,0.01782684028148651,0.14196083
3,9,875,0.01781260222196579,0.14064454
3,9,900,0.017879819497466087,0.14317887
3,9,925,0.017800455912947655,0.14139849
3,9,950,0.01778274215757847,0.14158173
3,9,975,0.017842689529061317,0.14378878
3,9,1000,0.017571482807397842,0.14116146
3,10,0,0.13850489258766174,0.34544492
3,10,25,0.02746679075062275,0.18972246
3,10,50,0.02514568902552128,0.18595901
3,10,75,0.02225320041179657,0.17720672
3,10,100,0.01845621131360531,0.13897191
3,10,125,0.018138201907277107,0.1295463
3,10,150,0.018072405830025673,0.13530155
3,10,175,0.01804867573082447,0.13484108
3,10,200,0.018033308908343315,0.13554175
3,10,225,0.01802361197769642,0.13582821
3,10,250,0.01801755279302597,0.13612655
3,10,275,0.018013175576925278,0.13632172
3,10,300,0.018010219559073448,0.13643499
3,10,325,0.01800672337412834,0.13650194
3,10,350,0.018038639798760414,0.14043087
3,10,375,0.01802974008023739,0.13385507
3,10,400,0.018003296107053757,0.13663982
3,10,425,0.018002334982156754,0.1360398
3,10,450,0.01800035499036312,0.13698354
3,10,475,0.018254850059747696,0.14855337
3,10,500,0.018001897260546684,0.13528772
3,10,525,0.01799701526761055,0.13703975
3,10,550,0.017995107918977737,0.13708025
3,10,575,0.018005207180976868,0.1342339
3,10,600,0.017992937937378883,0.13728763
3,10,625,0.017998168244957924,0.13859937
3,10,650,0.017977992072701454,0.13693093
3,10,675,0.01796221174299717,0.136103
3,10,700,0.018624188378453255,0.15513195
3,10,725,0.017847448587417603,0.13384329
3,10,750,0.01764455996453762,0.1330578
3,10,775,0.017652425915002823,0.1464339
3,10,800,0.01729883998632431,0.13095666
3,10,825,0.017332110553979874,0.1396419
3,10,850,0.017294658347964287,0.1380253
3,10,875,0.017194624990224838,0.13301525
3,10,900,0.017190931364893913,0.13106966
3,10,925,0.01733933389186859,0.14161171
3,10,950,0.017164841294288635,0.13110408
3,10,975,0.017139984294772148,0.13241443
3,10,1000,0.0171253252774477,0.13272999
4,1,0,0.2187872976064682,0.46364617
4,1,25,0.033532243221998215,0.13102943
4,1,50,0.030138906091451645,0.13116574
4,1,75,0.024988148361444473,0.1264816
4,1,100,0.020778561010956764,0.12344167
4,1,125,0.018878409639000893,0.12110435
4,1,150,0.018538352102041245,0.12040989
4,1,175,0.01839469000697136,0.120173186
4,1,200,0.018350914120674133,0.12005668
4,1,225,0.01833363063633442,0.11999827
4,1,250,0.01832379214465618,0.11990827
4,1,275,0.01831730082631111,0.119826965
4,1,300,0.018313076347112656,0.1197811
4,1,325,0.018309926614165306,0.119722
4,1,350,0.0183075200766325,0.11972976
4,1,375,0.01830608770251274,0.11972008
4,1,400,0.018304526805877686,0.11971547
4,1,425,0.01830337755382061,0.11971099
4,1,450,0.018302060663700104,0.11970517
4,1,475,0.018300309777259827,0.11970134
4,1,500,0.01829850673675537,0.119695544
4,1,525,0.01829642988741398,0.119687766
4,1,550,0.018294237554073334,0.11969245
4,1,575,0.01829153671860695,0.11971862
4,1,600,0.018323173746466637,0.11936026
4,1,625,0.01832417957484722,0.11925276
4,1,650,0.018283817917108536,0.119857855
4,1,675,0.01827956922352314,0.11977269
4,1,700,0.018274985253810883,0.11978793
4,1,725,0.018809683620929718,0.11954026
4,1,750,0.01827540434896946,0.120121874
4,1,775,0.01826094277203083,0.119988434
4,1,800,0.018250348046422005,0.11986064
4,1,825,0.01824122853577137,0.11988406
4,1,850,0.01887303777039051,0.1193159
4,1,875,0.018243778496980667,0.12072024
4,1,900,0.01820274069905281,0.12001518
4,1,925,0.01818624883890152,0.1200584
4,1,950,0.018169719725847244,0.120261796
4,1,975,0.018386783078312874,0.11877356
4,1,1000,0.01815182901918888,0.12097791
4,2,0,0.18753570318222046,0.34409833
4,2,25,0.028425980359315872,0.16937982
4,2,50,0.02649436891078949,0.17279609
4,2,75,0.020678389817476273,0.1658305
4,2,100,0.017365828156471252,0.15843044
4,2,125,0.017201125621795654,0.15672524
4,2,150,0.017182784155011177,0.15734386
4,2,175,0.017176220193505287,0.15753183
4,2,200,0.017169376835227013,0.15755124
4,2,225,0.017163200303912163,0.15762542
4,2,250,0.01715545542538166,0.15766425
4,2,275,0.017147250473499298,0.15772696
4,2,300,0.017138198018074036,0.15775236
4,2,325,0.017127472907304764,0.15785228
4,2,350,0.017114859074354172,0.15792575
4,2,375,0.017101148143410683,0.15798344
4,2,400,0.01715528592467308,0.16176328
4,2,425,0.017069779336452484,0.15943013
4,2,450,0.017036428675055504,0.15849511
4,2,475,0.017004212364554405,0.15863973
4,2,500,0.016964847221970558,0.15890573
4,2,525,0.016912728548049927,0.15902777
4,2,550,0.016788743436336517,0.15967643
4,2,575,0.01674804463982582,0.15977941
4,2,600,0.016742056235671043,0.1600816
4,2,625,0.016737448051571846,0.16014184
4,2,650,0.016733363270759583,0.16015665
4,2,675,0.016770945861935616,0.16291559
4,2,700,0.01672631874680519,0.16016172
4,2,725,0.016723845154047012,0.16060385
4,2,750,0.01671944558620453,0.16043684
4,2,775,0.01671648398041725,0.1607127
4,2,800,0.016729794442653656,0.15865204
4,2,825,0.01670929789543152,0.16021393
4,2,850,0.016704730689525604,0.16024697
4,2,875,0.016733922064304352,0.15825668
4,2,900,0.016701389104127884,0.1615098
4,2,925,0.0168156735599041,0.156556
4,2,950,0.016688840463757515,0.16051249
4,2,975,0.016684195026755333,0.16155808
4,2,1000,0.016676701605319977,0.16158453
4,3,0,0.105214923620224,0.31486928
4,3,25,0.03261161223053932,0.15160954
4,3,50,0.028570357710123062,0.13251872
4,3,75,0.027618780732154846,0.13262874
4,3,100,0.025794725865125656,0.13107032
4,3,125,0.022314760833978653,0.12774613
4,3,150,0.018964065238833427,0.1308338
4,3,175,0.018003538250923157,0.13867582
4,3,200,0.017921190708875656,0.13967
4,3,225,0.017856882885098457,0.13930719
4,3,250,0.01778225041925907,0.13909681
4,3,275,0.01769406720995903,0.13891809
4,3,300,0.017639582976698875,0.1389299
4,3,325,0.01761307567358017,0.13906685
4,3,350,0.018106533214449883,0.13404241
4,3,375,0.017610065639019012,0.1399889
4,3,400,0.017586681991815567,0.13927668
