outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma_1,sigma_2,LL
1,1,675,0.36379752,0.16026737,0.22864777,-0.48105326,0.088392675,0.12128736,-1082.183
1,1,700,0.36655045,0.1624453,0.2308338,-0.47559395,0.086784855,0.121279866,-1072.2368
1,1,725,0.3663639,0.1646085,0.23304038,-0.46845102,0.08519251,0.1207338,-1123.4696
1,1,750,0.37869537,0.16685016,0.240446,-0.46330926,0.08409048,0.12205431,-1136.0521
1,1,775,0.37583426,0.16920458,0.24880156,-0.45787176,0.08269305,0.12199701,-1145.126
1,1,800,0.38779986,0.17166904,0.2534838,-0.44731537,0.081203096,0.12128694,-1122.1754
1,1,825,0.41173962,0.17409419,0.25693956,-0.436282,0.07973239,0.12113551,-1134.5076
1,1,850,0.37236243,0.17662208,0.26134115,-0.42329904,0.07821519,0.120164804,-1149.908
1,1,875,0.3522921,0.17904513,0.26607573,-0.40923768,0.076786004,0.1199006,-1164.8885
1,1,900,0.4078053,0.181379,0.27123946,-0.3926862,0.075451836,0.12033562,-1151.6001
1,1,925,0.39300457,0.18373948,0.27630696,-0.37723988,0.074115776,0.12002537,-1150.6539
1,1,950,0.3984124,0.1861901,0.28369617,-0.36293876,0.07271352,0.11907337,-1161.1207
1,1,975,0.3855124,0.18856819,0.2906158,-0.34701023,0.07136613,0.119081624,-1166.3018
1,1,1000,0.38430467,0.19078638,0.2968943,-0.3302342,0.07009551,0.1192594,-1149.7686
1,1,1025,0.41487983,0.19328476,0.30636615,-0.30229548,0.068668455,0.11747103,-1160.8198
1,1,1050,0.38788897,0.19607738,0.3181068,-0.27259216,0.06732274,0.117131144,-1193.6682
1,1,1075,0.2933534,0.19870889,0.3278667,-0.24494965,0.06593615,0.115950726,-1200.0266
1,1,1100,0.3583099,0.20139189,0.33276927,-0.21736315,0.06466966,0.11633229,-1205.5702
1,1,1125,0.38896805,0.20426112,0.34020042,-0.19258223,0.06354052,0.11807895,-1151.9952
1,1,1150,0.27440175,0.20803596,0.34981596,-0.17172338,0.06271861,0.123954885,-1104.6028
1,1,1175,0.2569026,0.21235357,0.35840857,-0.14188921,0.06198218,0.13066407,-1123.3013
1,1,1200,0.37459716,0.21621405,0.3629744,-0.11242436,0.06083755,0.13074137,-1179.72
1,1,1225,0.32853642,0.21978375,0.36813262,-0.08524671,0.059527855,0.12724835,-1187.777
1,1,1250,0.28822425,0.22303292,0.36863366,-0.065382116,0.058526807,0.1281455,-1177.0309
1,1,1275,0.30099544,0.22583786,0.37153384,-0.05229354,0.057393294,0.12719838,-1170.2369
1,1,1300,0.3609607,0.22853546,0.3760951,-0.038527813,0.056283172,0.12691566,-1227.8668
1,1,1325,0.3770094,0.23135294,0.37481984,-0.024747731,0.055301204,0.12831685,-1189.2715
1,1,1350,0.3051569,0.23408496,0.37390688,-0.010285361,0.05437856,0.13025455,-1241.4679
1,1,1375,0.27064028,0.2366992,0.37139273,0.0046326458,0.053311087,0.12817885,-1197.4724
1,1,1400,0.25915754,0.23922947,0.36969116,0.01846251,0.052386828,0.12927727,-1246.5942
1,1,1425,0.27634197,0.24171731,0.36460125,0.030726057,0.051502477,0.13047555,-1244.4624
1,1,1450,0.29715228,0.2442636,0.3611805,0.041972447,0.050638538,0.1319146,-1237.9574
1,1,1475,0.2746779,0.2469975,0.35512984,0.053280815,0.049822167,0.13320416,-1250.2854
1,1,1500,0.25377107,0.24969034,0.3500282,0.06331164,0.048985716,0.134177,-1225.5924
1,1,1525,0.27234152,0.25231758,0.34550628,0.07145283,0.04821298,0.13587385,-1236.9479
1,1,1550,0.2949433,0.25507456,0.33950582,0.078753404,0.047452834,0.13663407,-1242.1781
1,1,1575,0.25901082,0.25790974,0.33378905,0.084086,0.046792902,0.13866553,-1241.377
1,1,1600,0.276484,0.26097557,0.32833543,0.08858426,0.046134245,0.13967972,-1250.9888
1,1,1625,0.29565832,0.26414874,0.32257473,0.09218388,0.045485064,0.139586,-1243.1903
1,1,1650,0.26476723,0.26719755,0.31927943,0.09551832,0.044857115,0.13946697,-1243.177
1,1,1675,0.2557301,0.27058312,0.3147226,0.097155385,0.04429139,0.14101294,-1218.6161
1,1,1700,0.2785511,0.27420008,0.31070423,0.09820913,0.043739602,0.14136706,-1226.0334
1,1,1725,0.25285915,0.2776688,0.3102197,0.10160257,0.043240827,0.14366674,-1197.3063
1,1,1750,0.25544524,0.28155103,0.30783606,0.10437743,0.042750828,0.14415522,-1237.8749
1,1,1775,0.26878032,0.28538626,0.30582097,0.106046624,0.042215105,0.1432687,-1240.9186
1,1,1800,0.26311907,0.28909534,0.3039234,0.10701456,0.04170139,0.14268315,-1247.4353
1,1,1825,0.25941616,0.29287058,0.30244967,0.10767098,0.041276526,0.14429899,-1235.7211
1,1,1850,0.2720176,0.2966325,0.30138656,0.10728354,0.04081921,0.14424862,-1247.2655
1,1,1875,0.25817502,0.3004469,0.30065504,0.10591995,0.040395115,0.14485389,-1212.7936
1,1,1900,0.29253033,0.30431503,0.30070567,0.10434819,0.04019359,0.15286706,-1224.4415
1,1,1925,0.27813157,0.30785087,0.30404785,0.10662314,0.040457625,0.16676591,-1220.7225
1,1,1950,0.2930275,0.3110234,0.30831033,0.11189496,0.04054417,0.1696381,-1196.5435
1,1,1975,0.49239406,0.31637168,0.3135877,0.11875192,0.04065417,0.17316537,-909.7969
1,1,2000,0.3080026,0.3231761,0.32291415,0.11328769,0.041554112,0.19520308,-1145.7117
1,1,2025,0.32701877,0.33365065,0.38617036,-0.011410609,0.042562574,0.22502795,-902.6036
1,1,2050,0.29594797,0.34165198,0.47403663,0.03309736,0.04241005,0.22470921,-994.48926
1,1,2075,0.28281218,0.34940192,0.5044717,0.1289494,0.041257996,0.19639508,-1034.6543
1,1,2100,0.25774625,0.35778946,0.49532747,0.1960208,0.04002708,0.17273799,-1125.3163
1,1,2125,0.24445273,0.3653699,0.4675226,0.22372232,0.03902442,0.1573952,-1178.0792
1,1,2150,0.23798725,0.37177336,0.43604463,0.2313093,0.038412593,0.15133604,-1215.4354
1,1,2175,0.23354171,0.37741613,0.40747136,0.23344883,0.037999984,0.14975423,-1218.4825
1,1,2200,0.23282175,0.3823734,0.38322917,0.23469637,0.037669294,0.1495005,-1228.4613
1,1,2225,0.23776893,0.38664332,0.36326516,0.23492216,0.037386958,0.14950748,-1225.6232
1,1,2250,0.23936076,0.39065856,0.3473502,0.23484719,0.03711591,0.14959556,-1235.5651
1,1,2275,0.24167922,0.39428717,0.33516806,0.23538223,0.03682893,0.14938849,-1229.3033
1,1,2300,0.24460031,0.39743167,0.3265419,0.2357272,0.036585547,0.1497066,-1232.9568
1,1,2325,0.2459122,0.40045062,0.31928855,0.23405601,0.036364518,0.14992961,-1238.3262
1,1,2350,0.2482512,0.40327308,0.31384876,0.23127218,0.03615747,0.15001036,-1229.5054
1,1,2375,0.25061083,0.4059825,0.30998674,0.22805884,0.0359751,0.15023145,-1227.9457
1,1,2400,0.25161746,0.4086699,0.30780864,0.22501487,0.035820764,0.15099958,-1208.0911
1,1,2425,0.25384417,0.4113709,0.30540788,0.21940313,0.035659958,0.15089862,-1242.0847
1,1,2450,0.25567898,0.41422042,0.3042301,0.21534793,0.035486933,0.15089759,-1232.6509
1,1,2475,0.25734073,0.41717353,0.30280912,0.209628,0.035337124,0.15111469,-1219.1282
1,1,2500,0.26033452,0.4201365,0.30371138,0.2073877,0.03524564,0.15254627,-1235.5503
1,1,2525,0.2583052,0.42296433,0.30433148,0.2032237,0.03514747,0.15317139,-1229.0969
1,1,2550,0.27245298,0.4261082,0.30378115,0.1966676,0.035097405,0.1539477,-1171.308
1,1,2575,0.2609794,0.42957288,0.30456674,0.19465268,0.035099935,0.15560259,-1210.0626
1,1,2600,0.26094797,0.43328097,0.30524695,0.19395109,0.03504883,0.15618247,-1234.1915
1,1,2625,0.2625863,0.43664682,0.30433387,0.18840863,0.03493257,0.15475322,-1220.0531
1,1,2650,0.26452827,0.44010025,0.3039811,0.18514457,0.03476748,0.15298901,-1210.9078
1,1,2675,0.26987228,0.4433222,0.30428937,0.1820833,0.034721423,0.15386267,-1224.8473
1,1,2700,0.2669607,0.44607696,0.30438837,0.17793575,0.03464186,0.15388167,-1207.0651
1,1,2725,0.27447122,0.44930425,0.30629534,0.17574939,0.03468239,0.15649159,-1183.5657
1,1,2750,0.27162206,0.45273447,0.30976978,0.17831664,0.03479799,0.16065899,-1205.3157
1,1,2775,0.2694451,0.4561646,0.3127639,0.18112606,0.03469402,0.15892898,-1196.7745
1,1,2800,0.30073798,0.45994592,0.31584507,0.1847387,0.03469805,0.15960927,-1114.3994
1,1,2825,0.29738718,0.46475437,0.31859383,0.18719566,0.034899645,0.16454145,-1096.9781
1,1,2850,0.27633777,0.47023585,0.320316,0.19150127,0.03488088,0.16311875,-1183.8417
1,1,2875,0.26991156,0.47562915,0.3215629,0.19870667,0.0348011,0.16076568,-1197.4005
1,1,2900,0.26998162,0.48042902,0.31849864,0.20112273,0.034563553,0.15602235,-1210.986
1,1,2925,0.27698454,0.48487246,0.31613457,0.20377208,0.034390453,0.15409404,-1210.7074
1,1,2950,1.2141917,0.49630252,0.33507973,0.11306179,0.03827561,0.21529317,4.885662
1,1,2975,0.40640867,0.5379961,0.5199558,-0.20505458,0.039720315,0.2763847,-384.05206
1,1,3000,0.3617919,0.55902284,0.6503739,0.0763758,0.039995007,0.2611842,-899.3709
1,2,0,0.82195824,0.06371301,0.069147706,0.0974433,0.105379015,0.16110353,19254.559
1,2,25,0.6507898,0.07729536,0.0845981,-0.103749804,0.12153052,0.18794367,2009.8833
1,2,50,0.5013443,0.08274639,0.09165997,-0.17111668,0.12403818,0.19417547,616.76324
1,2,75,0.4318645,0.085488155,0.09512433,-0.19650847,0.1232364,0.19031453,-187.91298
1,2,100,0.45912018,0.08788217,0.098912925,-0.21756694,0.12187925,0.18422048,-253.06177
1,2,125,0.4508016,0.09041608,0.10238135,-0.2373274,0.12017379,0.17767836,-317.58987
1,2,150,0.42400545,0.09313052,0.10582855,-0.2565113,0.11816888,0.17002678,-532.05133
1,2,175,0.3732323,0.09596488,0.10945744,-0.27531824,0.11592461,0.16224788,-535.8439
1,2,200,0.36984873,0.09871227,0.1130697,-0.2930705,0.1134811,0.15441924,-633.27954
1,2,225,0.36387575,0.10148026,0.1167275,-0.31005576,0.11105442,0.14762002,-627.8679
1,2,250,0.37090102,0.10427121,0.12066639,-0.32606015,0.10873873,0.14238213,-180.7017
1,2,275,0.38065922,0.10700009,0.12495274,-0.34156144,0.106752194,0.13938308,-780.8676
1,2,300,0.36095122,0.1096552,0.12954718,-0.355749,0.10482827,0.13755329,-785.69354
1,2,325,0.37369803,0.112390436,0.13485122,-0.37049362,0.103049695,0.13641255,-843.6017
1,2,350,0.3987072,0.115128726,0.14018208,-0.38415352,0.10150018,0.13565572,-851.08307
1,2,375,0.3860739,0.11768268,0.14465256,-0.39450076,0.09982788,0.13515024,-906.85284
1,2,400,0.36780414,0.12024599,0.14827383,-0.40352327,0.098005034,0.13462994,-922.2808
1,2,425,0.35612178,0.12276057,0.15181404,-0.41187894,0.09614594,0.13444413,-942.9968
1,2,450,0.35234457,0.12506752,0.15468061,-0.41768253,0.094335355,0.1342139,-951.38715
1,2,475,0.3437484,0.1272114,0.15706433,-0.42193064,0.09251257,0.13482746,-955.31494
1,2,500,0.34282792,0.1292714,0.15934297,-0.42531365,0.090753734,0.13552518,-971.1174
1,2,525,0.36489588,0.13133,0.16370209,-0.42956597,0.08934607,0.13738497,-977.39374
1,2,550,0.3675921,0.13346155,0.16803905,-0.43371376,0.087752014,0.13743277,-1000.6739
1,2,575,0.37795997,0.13571243,0.17226517,-0.4373364,0.08646226,0.1381893,-991.01685
1,2,600,0.34371945,0.137884,0.17506188,-0.43840405,0.084789015,0.13803075,-1020.6976
1,2,625,0.37414113,0.13996528,0.17822893,-0.43856037,0.08330537,0.13857763,-985.5045
1,2,650,0.35928583,0.14217936,0.1810908,-0.43815744,0.08176294,0.13873464,-1030.032
1,2,675,0.3532498,0.14428298,0.18429574,-0.43733016,0.08011977,0.1383446,-1036.9551
1,2,700,0.32596526,0.14637437,0.1876784,-0.43590927,0.07849032,0.13799347,-1019.0548
1,2,725,0.339647,0.1485736,0.19266623,-0.43486196,0.077401176,0.13946852,-1028.9701
1,2,750,0.34606597,0.15076831,0.19811904,-0.43320394,0.076195754,0.13933143,-1034.8604
1,2,775,0.35323098,0.15300128,0.20269716,-0.43002504,0.07512047,0.13888654,-1042.5107
1,2,800,0.2894296,0.15525082,0.20709996,-0.42600402,0.07384974,0.13824672,-1061.5615
1,2,825,0.26443252,0.15770069,0.21147293,-0.42069942,0.07240487,0.13689472,-1059.764
1,2,850,0.3270261,0.16019699,0.21626744,-0.41392127,0.071134895,0.1372,-1040.1871
1,2,875,0.27677283,0.16267328,0.22094196,-0.40664402,0.06989777,0.13700512,-1049.538
1,2,900,0.26356247,0.1651845,0.22556561,-0.39806032,0.068734124,0.13710552,-1068.6674
1,2,925,0.30917826,0.16776422,0.2308461,-0.38942212,0.067466944,0.13623051,-1054.2195
1,2,950,0.29363635,0.17039047,0.23697811,-0.3810628,0.06628294,0.13577811,-1084.3179
1,2,975,0.2825004,0.17289624,0.24294288,-0.37161887,0.065152496,0.13637418,-1106.0225
1,2,1000,0.28872252,0.17531282,0.24876809,-0.360967,0.064042464,0.13695388,-1082.6478
1,2,1025,0.28969443,0.17818873,0.2556665,-0.34527323,0.06289202,0.13483892,-1089.0494
1,2,1050,0.24880695,0.18146421,0.2637526,-0.32728904,0.061853435,0.13397372,-1089.1567
1,2,1075,0.19485624,0.18465072,0.2715956,-0.30917346,0.0607975,0.1338048,-1112.0442
1,2,1100,0.29963392,0.18786237,0.27774438,-0.29088762,0.0598048,0.13390906,-1116.0587
1,2,1125,0.26421937,0.19126943,0.2847481,-0.2731737,0.059001047,0.13661721,-1100.1649
1,2,1150,0.23547615,0.19549048,0.29274178,-0.25593174,0.058402788,0.14236,-1087.0646
1,2,1175,0.17144994,0.20028535,0.30016193,-0.23635435,0.05769311,0.14570263,-1031.1654
1,2,1200,0.19224258,0.2047612,0.30603695,-0.21670054,0.05671962,0.14300196,-1073.534
1,2,1225,0.29543847,0.20895252,0.31243977,-0.19665118,0.055759277,0.14082956,-1129.7623
1,2,1250,0.27202144,0.21286601,0.31703886,-0.18020438,0.054947525,0.1403551,-1144.1058
1,2,1275,0.18729918,0.21606211,0.32149833,-0.16822189,0.05413399,0.14044046,-1121.5289
1,2,1300,0.17670923,0.21909188,0.32733846,-0.15527888,0.053359456,0.14093633,-1102.1244
1,2,1325,0.1785294,0.22225328,0.33124617,-0.14229776,0.052621875,0.14105767,-1091.0376
1,2,1350,0.21709748,0.22544593,0.33479816,-0.12897089,0.052060295,0.14575168,-1167.8546
1,2,1375,0.22115093,0.22842534,0.3373492,-0.11656322,0.05126887,0.14464915,-1179.9377
1,2,1400,0.20797059,0.23132968,0.34030825,-0.10476756,0.050505828,0.14594321,-1184.9421
1,2,1425,0.20967942,0.23424314,0.34166256,-0.09400094,0.049751278,0.14560215,-1158.5353
1,2,1450,0.17606081,0.23713855,0.34327808,-0.083409,0.04908912,0.14766806,-1123.1821
1,2,1475,0.16225737,0.24012417,0.34406403,-0.07320116,0.04842118,0.14748621,-1165.6622
1,2,1500,0.19815771,0.24320483,0.34432393,-0.063052416,0.047799397,0.14787394,-1159.3723
1,2,1525,0.20894292,0.24615312,0.34464476,-0.054184806,0.047201216,0.14934394,-1163.4703
1,2,1550,0.1689962,0.2491117,0.3446065,-0.045744654,0.046629872,0.15140982,-1188.7195
1,2,1575,0.1708354,0.25218642,0.3440347,-0.03779697,0.046056036,0.15271512,-1175.3392
1,2,1600,0.22030325,0.25541064,0.34328273,-0.030246776,0.04550454,0.15435182,-1170.6414
1,2,1625,0.16611756,0.2587138,0.34232435,-0.023636404,0.04497451,0.15533584,-1179.1456
1,2,1650,0.16725183,0.26203975,0.34147254,-0.017086336,0.044496533,0.15637822,-1140.4524
1,2,1675,0.2054133,0.2654393,0.3405749,-0.01073053,0.044014562,0.15701513,-1160.3707
1,2,1700,0.18077497,0.26901966,0.33933392,-0.0054547624,0.043540236,0.15658292,-1161.3531
1,2,1725,0.17130323,0.272691,0.33844507,-5.8064383e-5,0.04313168,0.15813383,-1149.2627
1,2,1750,0.19757274,0.27648064,0.33796743,0.006256344,0.042734493,0.1596681,-1168.2828
1,2,1775,0.2044616,0.28029338,0.33705395,0.011813504,0.04226573,0.15769856,-1177.7034
1,2,1800,0.18678065,0.2841999,0.3361044,0.016980942,0.041889004,0.15843421,-1170.7352
1,2,1825,0.17899881,0.28800607,0.33516595,0.021401286,0.041458618,0.15786022,-1135.449
1,2,1850,0.18762729,0.2918343,0.33431962,0.025724914,0.041164078,0.16023842,-1156.9492
1,2,1875,0.21271493,0.2956999,0.3335287,0.029722815,0.040823102,0.16004117,-1168.2764
1,2,1900,0.18713854,0.29951838,0.33279517,0.03323613,0.04050376,0.1603744,-1144.1626
1,2,1925,0.2598749,0.3034083,0.3322513,0.036733158,0.04042969,0.16815221,-1167.4854
1,2,1950,0.25890127,0.30698022,0.33258697,0.041194152,0.04010152,0.16651696,-1156.9976
1,2,1975,0.26593247,0.31041235,0.33303592,0.046673775,0.039966486,0.1711913,-1154.3694
1,2,2000,0.52980435,0.31528148,0.33399847,0.053719424,0.040664703,0.1951975,-981.9968
1,3,0,0.72367203,0.114908345,0.07323703,-0.13171588,0.119688146,0.12040327,12958.178
1,3,25,0.47561687,0.13781297,0.089361556,-0.3151268,0.14279664,0.14697392,528.8374
1,3,50,0.50058365,0.14518604,0.0963641,-0.3613206,0.14897199,0.15864348,-518.56195
1,3,75,0.5778445,0.14883476,0.10049405,-0.37690228,0.14872083,0.15980284,-444.08167
1,3,100,0.59067976,0.15204896,0.104484275,-0.39051405,0.14731668,0.15832412,-602.82935
1,3,125,0.61012685,0.15541534,0.10883848,-0.40387794,0.14540787,0.15548126,-6.121357
1,3,150,0.65951496,0.15857838,0.11363241,-0.4163422,0.14333709,0.15243378,-205.99168
1,3,175,0.69237435,0.16187513,0.11766859,-0.42894852,0.14108872,0.14932074,-736.61774
1,3,200,0.7090378,0.16488622,0.12258426,-0.44005823,0.13876556,0.14662282,-732.9233
1,3,225,0.6758562,0.16775967,0.12884444,-0.45048323,0.13627514,0.14324692,-790.987
1,3,250,0.6817839,0.17056961,0.13556235,-0.45936626,0.13326073,0.13775657,-896.48773
1,3,275,0.6577315,0.173433,0.14122123,-0.4667006,0.12999164,0.1316377,-913.78015
1,3,300,0.6766037,0.17627244,0.14589706,-0.47254968,0.12670511,0.12628967,-933.82385
1,3,325,0.688321,0.17885815,0.14952524,-0.47622228,0.12357717,0.12191323,-944.8128
1,3,350,0.6906063,0.1811632,0.15452373,-0.47714788,0.1207357,0.118550345,-943.3218
1,3,375,0.7430848,0.18335243,0.1625977,-0.47521153,0.11821125,0.11603746,-960.5479
1,3,400,0.70011306,0.18620613,0.16769557,-0.47282302,0.11572671,0.11399551,-975.7797
1,3,425,0.6782493,0.18898115,0.17233953,-0.4683151,0.11333444,0.11237072,-982.33734
1,3,450,0.66759986,0.1918409,0.17679311,-0.46320698,0.110947415,0.110805936,-991.1803
1,3,475,0.651112,0.19476922,0.18145308,-0.45731127,0.10870119,0.10952508,-1011.4249
1,3,500,0.6584774,0.19762962,0.18711542,-0.4509839,0.106791735,0.10886222,-1031.0094
1,3,525,0.647738,0.20075837,0.19336632,-0.44298658,0.104840726,0.10804603,-1027.1776
1,3,550,0.6278835,0.20409201,0.19915062,-0.43376774,0.1029399,0.10773568,-1038.3042
1,3,575,0.62602055,0.20776947,0.20480648,-0.42397806,0.10078111,0.10643705,-1060.208
1,3,600,0.6144614,0.21147795,0.21058553,-0.4118306,0.09854356,0.10490448,-1064.5042
1,3,625,0.5729831,0.21495467,0.21637939,-0.3991688,0.09641899,0.10374435,-1107.1019
1,3,650,0.6103787,0.21838437,0.22199428,-0.3858763,0.09442886,0.10315088,-1047.9425
1,3,675,0.6197791,0.22183216,0.22851981,-0.37448278,0.09257951,0.10297732,-1094.2264
1,3,700,0.5739499,0.22494838,0.23512979,-0.36288282,0.09090668,0.103475876,-1093.7983
1,3,725,0.6383389,0.22795829,0.24145742,-0.34927273,0.0891918,0.10387942,-1068.871
1,3,750,0.54488593,0.23033115,0.2475436,-0.33681992,0.088552095,0.110379666,-735.3924
1,3,775,0.57851523,0.23183589,0.25217736,-0.3283924,0.08766575,0.11513425,-1106.5935
1,3,800,0.5817093,0.23365115,0.2577724,-0.32148644,0.085736774,0.11330432,-1111.4529
1,3,825,0.5377055,0.23534903,0.26370755,-0.31575683,0.083997,0.11235815,-1103.4757
1,3,850,0.55920184,0.23723373,0.2691959,-0.3078425,0.08242336,0.112088144,-1126.7336
1,3,875,0.58361334,0.23922037,0.27501452,-0.30128843,0.08093432,0.11209049,-1119.7281
1,3,900,0.53170204,0.24118452,0.28108,-0.29216787,0.07950726,0.1121799,-1131.7478
1,3,925,0.5122733,0.24337606,0.28632066,-0.2796358,0.078256205,0.113066606,-1148.334
1,3,950,0.5435257,0.24617195,0.29156092,-0.26778683,0.07719141,0.11482546,-1137.62
1,3,975,0.53040355,0.24870387,0.29752707,-0.26097125,0.07595116,0.11548203,-1129.1927
1,3,1000,0.5261847,0.2512357,0.30380946,-0.25378692,0.074717544,0.11617215,-1122.7339
1,3,1025,0.5861749,0.25361878,0.308783,-0.24662945,0.07360844,0.118288465,-1126.5739
1,3,1050,0.534334,0.2560095,0.31347558,-0.24031281,0.07245388,0.119547896,-1145.4359
1,3,1075,0.4972428,0.2585741,0.3182264,-0.23127528,0.07115388,0.119799614,-1175.2678
1,3,1100,0.5572517,0.26095757,0.3215879,-0.21904348,0.069988474,0.12063353,-1153.1951
1,3,1125,0.4862938,0.26393306,0.32549578,-0.2094999,0.06884463,0.12092448,-1074.3668
1,3,1150,0.60615754,0.26867265,0.33113444,-0.19831946,0.068229176,0.12607573,-1079.6301
1,3,1175,0.45525122,0.27537048,0.33643672,-0.18573947,0.06777411,0.13245846,-1078.414
1,3,1200,0.45679793,0.28087586,0.34046957,-0.16700238,0.06681641,0.13396506,-1093.8945
1,3,1225,0.5005123,0.28486064,0.3449382,-0.1467101,0.0655583,0.13208687,-1162.4467
1,3,1250,0.57939464,0.2881123,0.34794578,-0.13067092,0.06434186,0.13005528,-1138.5006
1,3,1275,0.48575848,0.29023033,0.35046566,-0.123531,0.06342819,0.13104467,-1155.0217
1,3,1300,0.46784633,0.2915283,0.35479707,-0.11449686,0.06232285,0.13023749,-1164.5457
1,3,1325,0.4659527,0.29304758,0.35699734,-0.103842914,0.061305873,0.13009611,-1116.8358
1,3,1350,0.50376123,0.29434526,0.35877177,-0.09204281,0.06058928,0.13506557,-1173.441
1,3,1375,0.50931287,0.2951378,0.35968095,-0.07960935,0.059585698,0.13467504,-1179.3876
1,3,1400,0.48589942,0.2959484,0.36131665,-0.068135604,0.058612254,0.13575605,-1192.0065
1,3,1425,0.4662694,0.29663527,0.3610485,-0.057774916,0.057658225,0.13585627,-1197.1354
1,3,1450,0.4458519,0.2974831,0.3611709,-0.047522776,0.05676704,0.13596937,-1129.3085
1,3,1475,0.46083036,0.2985291,0.3603073,-0.03667429,0.05605079,0.13854493,-1168.8756
1,3,1500,0.47195962,0.29980567,0.3591497,-0.026726384,0.055213444,0.13828917,-1165.2913
1,3,1525,0.45397854,0.30089656,0.35808063,-0.019217506,0.05448423,0.14061147,-1186.2463
1,3,1550,0.43322024,0.3021529,0.35666078,-0.011224123,0.053742394,0.14265287,-1173.7742
1,3,1575,0.46067953,0.30398268,0.35485134,-0.0034919123,0.05295557,0.14354788,-1187.4025
1,3,1600,0.4385686,0.30627507,0.35288635,0.0029078808,0.05229723,0.14614017,-1175.9036
1,3,1625,0.42375633,0.30880514,0.35069606,0.008273724,0.051595658,0.14705975,-1157.0269
1,3,1650,0.46424377,0.31119812,0.34888282,0.01384418,0.050883625,0.1469163,-1189.6761
1,3,1675,0.44101363,0.31369346,0.34684008,0.017882252,0.050245456,0.14770713,-1190.4851
1,3,1700,0.41484118,0.31699094,0.34461528,0.021592619,0.04960291,0.14770097,-1172.082
1,3,1725,0.44820258,0.32034308,0.34335276,0.02570564,0.049066648,0.1496864,-1171.9816
1,3,1750,0.4391581,0.32379863,0.34194788,0.02996158,0.04851147,0.1511361,-1176.4725
1,3,1775,0.411369,0.32691747,0.34033743,0.033002134,0.047930308,0.15055698,-1171.8464
1,3,1800,0.41480055,0.3303309,0.33872783,0.03614086,0.04731572,0.14980544,-1182.095
1,3,1825,0.4210695,0.33352605,0.33733603,0.0385708,0.046778228,0.15037157,-1174.3784
1,3,1850,0.4285759,0.3366928,0.33597288,0.040449034,0.04628848,0.15150346,-1176.6847
1,3,1875,0.41548288,0.33998722,0.33475593,0.041643023,0.045828894,0.1523264,-1178.3782
1,3,1900,0.43166116,0.3432774,0.33370408,0.042523805,0.04538311,0.15322939,-1184.983
