outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
3,1,525,0.71510047,0.38450876,0.30599225,0.6957886,0.16652797,-81.60539
3,1,550,0.7345584,0.38380992,0.29734096,0.7063375,0.16557975,-84.844505
3,1,575,0.7967155,0.37390852,0.30218676,0.7234806,0.1649116,-84.37407
3,1,600,0.8556967,0.37314805,0.30003157,0.71784127,0.16431825,-86.78333
3,1,625,0.8548523,0.3658952,0.301637,0.7185507,0.16398017,-87.47995
3,1,650,0.88741803,0.36961645,0.29679173,0.72731674,0.16364126,-87.34511
3,1,675,0.8925438,0.36441886,0.30169183,0.72719646,0.16326366,-86.71005
3,1,700,0.98146826,0.36033025,0.2957594,0.728236,0.16318913,-84.50816
3,1,725,0.9333309,0.3534351,0.2973005,0.7428698,0.16333766,-87.6859
3,1,750,0.926602,0.3555827,0.29435486,0.72215664,0.16326042,-88.718834
3,1,775,0.93830574,0.35852927,0.29509243,0.7080641,0.16303632,-86.84738
3,1,800,0.9339598,0.35205725,0.2968034,0.7048837,0.16290344,-87.86663
3,1,825,0.9652144,0.34403515,0.29298604,0.71217,0.16274856,-88.6284
3,1,850,0.894205,0.34552273,0.29281065,0.7263762,0.16269477,-90.56824
3,1,875,0.8750668,0.34213325,0.28183687,0.6916534,0.16283426,-76.08339
3,1,900,0.89788973,0.3396532,0.28736743,0.70290107,0.16292785,-91.01592
3,1,925,0.90442723,0.33787772,0.28096697,0.7005714,0.1631703,-91.26083
3,1,950,0.8874353,0.33315074,0.28089413,0.6830162,0.16348821,-93.07191
3,1,975,0.94668174,0.32850155,0.2785949,0.65440094,0.16340773,-91.93153
3,1,1000,0.91986173,0.32102224,0.27213305,0.6689996,0.16347171,-95.096634
3,2,0,0.71760565,0.15400186,0.10782633,-0.095021635,0.13130637,10864.674
3,2,25,0.4411834,0.7225137,0.3743783,0.055748194,0.37738606,277.41156
3,2,50,0.40197527,0.9148501,0.39559257,0.369226,0.39541367,184.74747
3,2,75,0.37356183,0.7595139,0.34963766,0.27790964,0.34543607,121.65322
3,2,100,0.3339468,0.62619853,0.3389255,0.44660148,0.2925297,64.03189
3,2,125,0.30918604,0.5310593,0.3474783,0.5965307,0.24680893,6.500736
3,2,150,0.2763203,0.45900163,0.36180276,0.65909827,0.21213703,-34.83048
3,2,175,0.26820815,0.4116902,0.3650911,0.6682484,0.18913774,-57.984455
3,2,200,0.27058578,0.4045315,0.3399207,0.64608395,0.1756977,-69.64683
3,2,225,0.2570297,0.3942317,0.32144415,0.68639606,0.1678015,-87.24104
3,2,250,0.25891298,0.38814217,0.30517024,0.6817014,0.16291438,-87.78358
3,2,275,0.2617271,0.38681993,0.312887,0.66992986,0.16082953,-89.40937
3,2,300,0.25686035,0.3809412,0.31336534,0.6650118,0.16057585,-91.29863
3,2,325,0.26298085,0.373859,0.30981088,0.6711328,0.16067168,-88.289154
3,2,350,0.25480947,0.37582415,0.3069511,0.6676696,0.1614927,-70.828255
3,2,375,0.26138163,0.37004808,0.3006145,0.675023,0.16181521,-93.06667
3,2,400,0.25550178,0.36357814,0.30178598,0.6696354,0.16115072,-91.11202
3,2,425,0.25026962,0.35601902,0.2983644,0.6850802,0.16156583,-96.550385
3,2,450,0.24675454,0.35033897,0.28309837,0.635491,0.16102317,-86.6959
3,2,475,0.2594943,0.3364987,0.28507832,0.64259005,0.16066498,-96.58922
3,2,500,0.25106373,0.34340188,0.27456892,0.6350196,0.16083004,-97.7315
3,2,525,0.25176588,0.32987887,0.269046,0.6025984,0.16033205,-100.39804
3,2,550,0.24895984,0.32893232,0.26357493,0.61175305,0.16139533,-101.35739
3,2,575,0.2572039,0.312477,0.25488713,0.5720668,0.16206948,-103.74703
3,2,600,0.262644,0.3108938,0.26059148,0.50570583,0.17051955,106.3574
3,2,625,0.24548975,0.33339223,0.24850388,0.55606997,0.19342841,-62.88459
3,2,650,0.25860316,0.33235914,0.24683286,0.5516061,0.167588,-87.39486
3,2,675,0.25119072,0.32504207,0.25111914,0.51317084,0.15982509,-101.0396
3,2,700,0.24919055,0.3123739,0.257156,0.47753963,0.15993766,-100.81075
3,2,725,0.25071657,0.3109028,0.25281394,0.53249794,0.1598959,-102.22476
3,2,750,0.2555589,0.31158316,0.24719788,0.52367574,0.16009958,-104.67835
3,2,775,0.26340112,0.30366376,0.24606541,0.5802241,0.16034515,-105.104126
3,2,800,0.26004285,0.30809572,0.24233496,0.52750075,0.16016601,-104.56601
3,2,825,0.25085068,0.30039713,0.23896845,0.53042436,0.15973355,-105.88019
3,2,850,0.25559482,0.30086365,0.2502359,0.49443394,0.16008484,-102.7246
3,2,875,0.25078988,0.31395853,0.24386145,0.49512714,0.16044365,-106.974106
3,2,900,0.26226917,0.29690832,0.24287613,0.5336555,0.16208388,-107.05969
3,2,925,0.25006458,0.30943424,0.2522935,0.53627384,0.16058072,-103.06057
3,2,950,0.25306153,0.30893642,0.24789421,0.4612861,0.16032891,-101.97759
3,2,975,0.2654233,0.32084337,0.25126705,0.48949042,0.16173084,-95.71514
3,2,1000,0.26393074,0.31510767,0.24162154,0.5576847,0.16135028,-101.22314
3,3,0,0.57672036,0.11516623,0.11825425,-0.081607655,0.12536812,9935.415
3,3,25,0.6457268,0.47132665,0.4798719,0.4751834,0.4060466,731.75604
3,3,50,0.6301117,0.76470023,0.503423,0.5533418,0.53210974,519.2211
3,3,75,0.607209,0.93690467,0.42938063,0.3853365,0.5401708,423.69672
3,3,100,0.5758701,1.057282,0.37842292,0.28432807,0.50821966,353.93185
3,3,125,0.53131896,1.1006392,0.3563974,0.28282148,0.4567637,277.76523
3,3,150,0.4863321,1.0614364,0.33255014,0.38293618,0.39074656,196.09415
3,3,175,0.45533586,0.95826674,0.3293016,0.5289374,0.324807,129.93356
3,3,200,0.4305091,0.8519819,0.34565756,0.6293987,0.2684595,71.000244
3,3,225,0.41502315,0.78128755,0.37656605,0.64305836,0.22798905,21.30469
3,3,250,0.3948247,0.74036044,0.38685724,0.68485343,0.2025122,-2.8063781
3,3,275,0.3743534,0.68400043,0.37332633,0.73913115,0.18756041,-10.329062
3,3,300,0.35134485,0.6314929,0.3603888,0.75796705,0.17990598,-30.412241
3,3,325,0.32556593,0.5809605,0.3430751,0.72040725,0.17345516,-41.89771
3,3,350,0.3039124,0.5183409,0.33280432,0.70176977,0.17049894,-48.87439
3,3,375,0.2822873,0.5002797,0.30625486,0.6681821,0.17026791,-51.3754
3,3,400,0.2714022,0.47914687,0.30758104,0.633235,0.16971506,-54.709576
3,3,425,0.26447248,0.46763557,0.3023805,0.60790074,0.16876282,-54.733784
3,3,450,0.26099488,0.45948982,0.30168188,0.6495925,0.16866262,-55.395004
3,3,475,0.24914363,0.45753616,0.29718697,0.6410277,0.16963257,-59.70372
3,3,500,0.24747501,0.45144302,0.29280618,0.67625433,0.16881981,-57.208977
3,3,525,0.24298494,0.45287272,0.29758993,0.6564706,0.16895191,-59.62244
3,3,550,0.24289244,0.44457713,0.29378843,0.66450655,0.16912435,-61.083626
3,3,575,0.24365672,0.440426,0.29059637,0.66565895,0.16873725,-60.005405
3,3,600,0.23924771,0.43157476,0.295255,0.68561405,0.16853613,-61.551586
3,3,625,0.23680735,0.43926743,0.29522297,0.70777255,0.16918203,-61.15811
3,3,650,0.23940922,0.43491238,0.29563126,0.69510204,0.16898786,-59.847885
3,3,675,0.24171107,0.4290427,0.2889555,0.69335747,0.16919361,-62.751083
3,3,700,0.23571223,0.4213012,0.29858756,0.6937655,0.16923648,-61.159626
3,3,725,0.2355755,0.42740232,0.28874984,0.70065916,0.16873562,-63.919094
3,3,750,0.23787276,0.41859564,0.29842287,0.6757112,0.16904533,-62.040607
3,3,775,0.23409687,0.42433697,0.2921433,0.69130224,0.16933814,-64.44371
3,3,800,0.2294397,0.41669908,0.2866303,0.69562143,0.16878638,-64.33248
3,3,825,0.2245583,0.42514327,0.2849139,0.71582335,0.16889976,-63.091904
3,3,850,0.22556958,0.41553006,0.28627267,0.6777932,0.16894124,-57.09587
3,3,875,0.22480845,0.4179113,0.28119996,0.7036499,0.16906819,-63.439304
3,3,900,0.22374682,0.41605306,0.28559577,0.7267792,0.16949673,-64.91378
3,3,925,0.21614188,0.4093886,0.2858389,0.7057481,0.16970882,-64.12586
3,3,950,0.21539071,0.42560393,0.28409088,0.701759,0.16848214,-65.36843
3,3,975,0.22053869,0.42007074,0.2724563,0.70739543,0.1693805,-66.803055
3,3,1000,0.22168292,0.40334874,0.2774075,0.71394145,0.1690861,-68.352165
3,4,0,0.8374267,0.12809286,0.1221212,-0.02759646,0.12352628,11607.917
3,4,25,0.71728444,0.5705753,0.45659035,0.53616893,0.3710934,412.18237
3,4,50,0.59928054,0.91791046,0.46982005,0.57941467,0.4185632,224.06325
3,4,75,0.5603553,0.84696466,0.4160068,0.56403714,0.37001505,142.58693
3,4,100,0.5427929,0.71824247,0.37390435,0.56020117,0.3131161,85.2076
3,4,125,0.52603465,0.654135,0.34879267,0.58750886,0.26537934,42.448784
3,4,150,0.50564337,0.59739834,0.34999922,0.62056816,0.22899957,4.8036423
3,4,175,0.48779503,0.5533326,0.3604694,0.6302203,0.20428775,-11.184877
3,4,200,0.46790242,0.53140247,0.34378937,0.61965394,0.19030882,-28.1555
3,4,225,0.45415908,0.4881128,0.3373431,0.62629944,0.18288699,-35.381668
3,4,250,0.43977594,0.4723436,0.32652074,0.6040938,0.1787093,-37.705776
3,4,275,0.43274057,0.47422302,0.3073264,0.60417855,0.17639807,-46.676178
3,4,300,0.42408156,0.47229996,0.28746295,0.59006757,0.17369126,-59.282803
3,4,325,0.42848042,0.46046588,0.28100088,0.6258365,0.16998383,-61.967785
3,4,350,0.42521524,0.45673978,0.27860826,0.64153826,0.16863714,-66.346176
3,4,375,0.42420694,0.46245483,0.2700665,0.61610055,0.1685032,-64.49975
3,4,400,0.41746563,0.46102253,0.27843854,0.59667766,0.16831885,-66.54446
3,4,425,0.41904315,0.45905694,0.2815127,0.61077964,0.16814314,-63.872562
3,4,450,0.4194429,0.45261008,0.27314234,0.6106652,0.1683817,-64.925674
3,4,475,0.41562968,0.45943424,0.2652818,0.6530981,0.16818233,-65.3863
3,4,500,0.41064295,0.44967917,0.28340647,0.5856448,0.16802494,-66.09548
3,4,525,0.41300142,0.45545855,0.2689825,0.60566676,0.16794391,-66.07817
3,4,550,0.41259843,0.4491798,0.2734624,0.61497176,0.16778639,-67.298996
3,4,575,0.4145381,0.44844565,0.27264482,0.60076845,0.16770293,-66.75819
3,4,600,0.41481963,0.45476454,0.26883548,0.5862871,0.16787559,-66.64775
3,4,625,0.41006237,0.44768825,0.27162713,0.59671026,0.16785644,-65.32571
3,4,650,0.41306105,0.45277527,0.26647162,0.64058137,0.16855577,-65.791405
3,4,675,0.41248593,0.4444892,0.27087468,0.5925011,0.16915879,-63.563606
3,4,700,0.4121734,0.4401457,0.26850033,0.6289685,0.16821185,-68.33231
3,4,725,0.4047834,0.43444988,0.2617323,0.6105796,0.16799149,-67.89912
3,4,750,0.4004845,0.44314957,0.2531693,0.62013924,0.16795531,-70.62424
3,4,775,0.4015943,0.4374889,0.26472765,0.52887344,0.16833174,-65.76098
3,4,800,0.39871818,0.4275833,0.26710412,0.563292,0.16779545,-70.87302
3,4,825,0.39744702,0.41947314,0.25662336,0.5897973,0.16722429,-71.014786
3,4,850,0.3898665,0.40964174,0.25260293,0.5746368,0.16872324,-70.044235
3,4,875,0.38634387,0.41217303,0.24932688,0.5947162,0.16810313,-75.37868
3,4,900,0.37912294,0.41019005,0.23812035,0.5906298,0.16815493,-75.087006
3,4,925,0.37643442,0.40419132,0.23550834,0.6034244,0.16831733,-71.475845
3,4,950,0.36936688,0.39106184,0.22958316,0.5679923,0.16951635,-75.99891
3,4,975,0.36519173,0.39692828,0.22975579,0.5836256,0.16744736,-80.00602
3,4,1000,0.36594677,0.37781182,0.23448248,0.5374276,0.16738191,-78.927025
3,5,0,0.68999153,0.16323136,0.09241345,0.023324631,0.111480944,13972.574
3,5,25,0.51267767,0.73220396,0.39111748,0.5041327,0.29169947,178.68277
3,5,50,0.4624379,0.8004887,0.4941672,0.68403876,0.30787328,116.5624
3,5,75,0.43059444,0.7020529,0.44877225,0.69955015,0.2781559,58.566288
3,5,100,0.41995,0.60968745,0.41536847,0.63821214,0.24755421,24.338732
3,5,125,0.40413094,0.5682615,0.40054342,0.66527,0.22254723,-4.674581
3,5,150,0.39533713,0.52154434,0.40108836,0.6594094,0.2038829,-19.921375
3,5,175,0.37865427,0.48262563,0.40400565,0.6544642,0.1909616,-28.24768
3,5,200,0.37563315,0.47953868,0.39554754,0.67059696,0.18216999,-35.357098
3,5,225,0.36975908,0.46130177,0.38797995,0.6348031,0.17662938,-40.093426
3,5,250,0.36774763,0.46047747,0.37897995,0.64360285,0.17364036,-42.744587
3,5,275,0.36590624,0.4485745,0.37157378,0.6960655,0.17169063,-45.79445
3,5,300,0.36425698,0.45195735,0.35747516,0.66010255,0.17119572,-42.377934
3,5,325,0.36425596,0.437959,0.35052872,0.68403506,0.170549,-49.911438
3,5,350,0.36082447,0.44908887,0.34308398,0.6677617,0.1692851,-54.298676
3,5,375,0.3642178,0.437035,0.3310652,0.72386235,0.1679156,-64.158646
3,5,400,0.36051324,0.43364117,0.32074338,0.71209526,0.1659063,-65.84287
3,5,425,0.36596152,0.42747635,0.32211113,0.6933521,0.16430359,-67.348755
3,5,450,0.35702187,0.43324295,0.3226279,0.70428944,0.16377586,-68.05282
3,5,475,0.35644326,0.43101242,0.31684184,0.7130765,0.16339862,-62.538994
3,5,500,0.35567445,0.42982095,0.31993446,0.73657095,0.16328005,-69.77573
3,5,525,0.35510725,0.42266682,0.3252957,0.6869657,0.16286768,-69.54789
3,5,550,0.3553516,0.42692468,0.32336262,0.70058334,0.16368528,-67.26825
3,5,575,0.35772195,0.4209207,0.32443926,0.73093474,0.16402246,-69.804436
3,5,600,0.35495785,0.42139935,0.319562,0.7062553,0.16536921,-67.94003
3,5,625,0.35244384,0.42145762,0.31630367,0.72996753,0.16480687,-69.233665
3,5,650,0.3516557,0.43879512,0.31098202,0.72360575,0.16412312,-70.20621
3,5,675,0.35318992,0.41548553,0.31975767,0.73218715,0.16412292,-64.70561
3,5,700,0.35287288,0.42527536,0.3170109,0.7296957,0.16551915,-69.27787
3,5,725,0.34962592,0.41475156,0.32248172,0.7117984,0.16461365,-52.856422
3,5,750,0.34887812,0.42193365,0.31524068,0.7286383,0.1642795,-68.92003
3,5,775,0.3500089,0.40316617,0.31448692,0.695865,0.16413547,-63.27829
3,5,800,0.35030252,0.40743807,0.31434363,0.73505163,0.16376251,-68.90656
3,5,825,0.35354933,0.41707206,0.31497735,0.74619853,0.16366483,-70.42665
3,5,850,0.34741563,0.41081044,0.3162271,0.72870976,0.16277257,-70.223076
3,5,875,0.34939966,0.41442955,0.31022233,0.7415736,0.16358022,-71.16523
3,5,900,0.33581027,0.41331783,0.30105034,0.720994,0.16460809,-72.10559
3,5,925,0.30633447,0.41504782,0.29267764,0.6888168,0.16459869,-72.524025
3,5,950,0.3153656,0.4102227,0.28756765,0.70295495,0.16756007,-62.777954
3,5,975,0.28933716,0.3850277,0.26797897,0.66553056,0.16497518,-63.1389
3,5,1000,0.28725433,0.38224098,0.26917934,0.62440944,0.1638218,-78.12253
3,6,0,0.65713334,0.053766456,0.11054479,-0.025692344,0.10387179,16440.342
3,6,25,0.56368643,0.22625284,0.4430949,0.33403563,0.3317532,633.28455
3,6,50,0.3780558,0.35956538,0.46977234,0.22778659,0.4047557,225.05698
3,6,75,0.36455727,0.40019196,0.3855103,0.4218731,0.37551984,145.70744
3,6,100,0.35319898,0.40229842,0.36768597,0.4866117,0.3309986,83.494125
3,6,125,0.34450305,0.403497,0.34963104,0.56071645,0.28854397,35.97423
3,6,150,0.33756205,0.40962654,0.34749052,0.5648553,0.2528344,1.7101477
3,6,175,0.32863477,0.41893303,0.34189108,0.58685267,0.22424167,-22.464066
3,6,200,0.32391125,0.42404214,0.34641635,0.59250385,0.202582,-40.635887
3,6,225,0.31283495,0.43056896,0.32574645,0.5891708,0.18766654,-50.539078
3,6,250,0.3042247,0.42882177,0.31825238,0.609411,0.17814323,-61.880947
3,6,275,0.3042333,0.42838413,0.29968518,0.6409696,0.17240675,-68.35937
3,6,300,0.30490538,0.4270468,0.29002646,0.6199098,0.16826726,-76.20297
3,6,325,0.29871973,0.42024192,0.28464302,0.6279472,0.16532971,-75.00148
3,6,350,0.29451048,0.41444784,0.28005052,0.62022656,0.16391602,-75.1672
3,6,375,0.29970694,0.4119001,0.2841798,0.6495154,0.16315623,-77.32415
3,6,400,0.29798558,0.4069006,0.28915095,0.6440286,0.16312665,-76.94274
3,6,425,0.29035938,0.40505597,0.28044215,0.6286076,0.16307633,-76.42525
3,6,450,0.2917213,0.40632805,0.27389392,0.641345,0.16333464,-80.54819
3,6,475,0.2922538,0.40504086,0.2752843,0.68214107,0.16361666,-78.610275
3,6,500,0.29311717,0.40653473,0.27387723,0.6921718,0.1635529,-78.986206
3,6,525,0.2953315,0.40520775,0.27857363,0.6795715,0.16370198,-78.37381
3,6,550,0.29217422,0.40135914,0.27351248,0.649861,0.16334273,-78.78671
3,6,575,0.29535386,0.39872965,0.27599728,0.6333873,0.16332045,-79.28035
3,6,600,0.288144,0.39932323,0.27010408,0.6389291,0.1636443,-79.49143
3,6,625,0.28951496,0.40118268,0.2714881,0.66079605,0.16319734,-78.8536
3,6,650,0.29638296,0.39333606,0.27628732,0.6744708,0.16304989,-79.98033
3,6,675,0.2880036,0.3883324,0.2748582,0.69943583,0.16272616,-81.10234
3,6,700,0.2798295,0.38612935,0.27506277,0.6588459,0.16242382,-80.88064
3,6,725,0.2855392,0.38351995,0.2664278,0.6331378,0.16289148,-84.29957
3,6,750,0.29099038,0.38218933,0.2669953,0.61408436,0.16403581,-81.489456
3,6,775,0.28393432,0.37881377,0.26375544,0.64075494,0.16342686,-83.40068
3,6,800,0.27298874,0.37319508,0.26650366,0.6360215,0.16317213,-82.259796
3,6,825,0.2820942,0.3695395,0.27156362,0.6490048,0.16288875,-81.801765
3,6,850,0.2751593,0.3679252,0.2514136,0.62374425,0.16372131,-84.26915
3,6,875,0.27611306,0.3607339,0.26289797,0.61400676,0.16289443,-85.98873
3,6,900,0.28066456,0.3527163,0.25993362,0.61346304,0.16368327,-88.71541
3,6,925,0.27830413,0.35047346,0.2565762,0.6010256,0.16432391,-85.23612
3,6,950,0.26768047,0.34222224,0.24787924,0.62993884,0.16335681,-88.682076
3,6,975,0.2833874,0.34416324,0.25020257,0.634978,0.1647168,-88.754944
3,6,1000,0.27746174,0.34020603,0.26250637,0.5589121,0.1649592,-71.33321
3,7,0,0.71395546,0.10248292,0.095769055,-0.046195097,0.116331235,12226.758
3,7,25,0.5287929,0.4655354,0.38167942,0.40322807,0.351663,293.58572
3,7,50,0.45494276,0.7246085,0.4122953,0.61881953,0.384425,181.78685
3,7,75,0.42560273,0.6677131,0.3715922,0.6533338,0.33924145,104.544304
3,7,100,0.40414205,0.58919203,0.347903,0.6608981,0.29033896,46.376686
3,7,125,0.3945866,0.5352841,0.34631905,0.68167365,0.2496596,6.696931
3,7,150,0.38924006,0.49932238,0.34976396,0.71388,0.21796373,-23.512619
3,7,175,0.39258614,0.46626535,0.33691508,0.72406185,0.19634582,-45.264957
3,7,200,0.40059876,0.4377698,0.31899154,0.7279155,0.18154643,-67.95472
3,7,225,0.41160923,0.42131495,0.3040424,0.7466295,0.17178771,-77.04789
3,7,250,0.42258307,0.41014796,0.3021641,0.72950804,0.16661496,-80.94044
3,7,275,0.43347418,0.409949,0.2993703,0.73201346,0.16461597,-79.116425
3,7,300,0.44227195,0.40568015,0.29599893,0.7287288,0.16427213,-81.2415
3,7,325,0.45722088,0.4079091,0.28853056,0.73727596,0.1640953,-80.93694
3,7,350,0.4695678,0.40596765,0.29050043,0.7511741,0.16477068,-79.365906
3,7,375,0.4668082,0.40507483,0.28870368,0.7586705,0.16439947,-80.103386
3,7,400,0.44501612,0.40210676,0.2891257,0.78484154,0.16372173,-83.986664
3,7,425,0.46801212,0.40184525,0.28147063,0.76324815,0.16384225,-83.04712
3,7,450,0.45742533,0.3992741,0.27869245,0.7450149,0.1641997,-81.48433
3,7,475,0.4676043,0.40541497,0.27799124,0.7631453,0.16364065,-85.58623
3,7,500,0.4635286,0.40261528,0.2738786,0.73684055,0.16392371,-85.880005
3,7,525,0.4624974,0.39868483,0.2632405,0.76395386,0.16413496,-85.47211
3,7,550,0.48157853,0.39204106,0.26631892,0.7437732,0.16373588,-87.02958
3,7,575,0.46119294,0.3999901,0.2605734,0.76500535,0.16439724,-85.25257
3,7,600,0.46404967,0.38948178,0.26035187,0.7401925,0.16393949,-87.24058
3,7,625,0.4256745,0.38925582,0.252042,0.7055135,0.16417947,-84.631615
3,7,650,0.45798212,0.38325533,0.24835055,0.74023616,0.16489361,-84.138794
3,7,675,0.42561612,0.36812282,0.2526521,0.7196599,0.16586085,-88.69812
3,7,700,0.41638994,0.37959635,0.24367471,0.72959167,0.164645,-81.771736
3,7,725,0.42152423,0.37557462,0.24552849,0.71787417,0.16445783,-87.877495
3,7,750,0.41810542,0.36298376,0.2490315,0.70923364,0.16527584,-80.21421
3,7,775,0.41021428,0.36780268,0.23557003,0.7124927,0.16462195,-93.55895
3,7,800,0.4001696,0.35393125,0.24386743,0.692609,0.16444397,-88.087845
3,7,825,0.38634893,0.3620788,0.23863253,0.71054065,0.16501379,-91.15229
3,7,850,0.3866731,0.35176212,0.2474388,0.7098464,0.16379014,-92.92199
3,7,875,0.3783185,0.34349185,0.23767708,0.7069403,0.16363235,-92.4918
3,7,900,0.37390745,0.3491155,0.23442969,0.68239623,0.16468817,-86.05787
3,7,925,0.4007846,0.34276772,0.23843212,0.6668357,0.16519156,-90.729126
3,7,950,0.38886106,0.34219176,0.24083753,0.6919958,0.164977,-95.3765
3,7,975,0.35363948,0.3317028,0.24918287,0.70188713,0.16743636,-36.848118
3,7,1000,0.3717625,0.34471014,0.23322214,0.69074404,0.16877148,-92.07718
3,8,0,0.5986579,0.13026376,0.11589425,0.008372081,0.11466475,13287.024
3,8,25,0.38755754,0.6070814,0.4758653,0.49163666,0.2833586,138.23499
3,8,50,0.36648768,0.67736965,0.5035533,0.68271136,0.28889284,76.77773
3,8,75,0.35390434,0.56110144,0.4159926,0.61253905,0.25762194,14.0457115
3,8,100,0.3510499,0.46733224,0.37552434,0.6030714,0.22747917,-22.504799
3,8,125,0.35413483,0.4187435,0.3585601,0.6418754,0.2045299,-41.959908
3,8,150,0.35544288,0.40692228,0.3499089,0.68363917,0.188301,-54.980045
3,8,175,0.34780353,0.4030027,0.324464,0.6977449,0.17845573,-73.347305
3,8,200,0.34275043,0.38600692,0.30963692,0.72444075,0.17168128,-87.97944
3,8,225,0.33831227,0.38458562,0.29739365,0.7314361,0.16581681,-91.09259
3,8,250,0.33713862,0.37996525,0.29312652,0.7474235,0.16401213,-74.776375
3,8,275,0.32682905,0.3791796,0.29855838,0.75357485,0.16400161,-94.45564
3,8,300,0.32696295,0.37973368,0.2917774,0.7770534,0.16303317,-95.30635
3,8,325,0.32120404,0.36789408,0.2896265,0.75806373,0.16268007,-88.30267
3,8,350,0.32069257,0.38059884,0.28555956,0.7546293,0.16249253,-92.988815
3,8,375,0.32305995,0.37832084,0.2834852,0.7721351,0.16801396,-94.63655
3,8,400,0.31385484,0.3717829,0.27977678,0.77359796,0.16571632,-95.07939
3,8,425,0.31829828,0.37010258,0.28015313,0.73446226,0.16509202,-93.77534
3,8,450,0.3091317,0.359599,0.2807059,0.7631369,0.16442282,-98.44416
3,8,475,0.30575523,0.37067917,0.26819643,0.7527704,0.16252962,-100.3804
3,8,500,0.30631346,0.3589852,0.26193324,0.7283566,0.16233829,-101.11772
3,8,525,0.31300813,0.352362,0.26935893,0.7359969,0.16187857,-90.74043
3,8,550,0.30323854,0.3579594,0.25678307,0.6971643,0.1651661,-97.7698
3,8,575,0.3061416,0.34052265,0.25497204,0.6850194,0.16370623,-102.218
3,8,600,0.3083579,0.33833244,0.25662953,0.6879554,0.16534203,-96.95473
3,8,625,0.3092235,0.34869242,0.24963583,0.7109182,0.16347556,-103.42377
3,8,650,0.29949352,0.33253482,0.25584474,0.72109765,0.16369864,-103.30803
3,8,675,0.29310235,0.3342412,0.23632881,0.7086401,0.16271958,-93.64142
3,8,700,0.29031083,0.321926,0.24585754,0.6421882,0.16248634,-103.00143
3,8,725,0.28554177,0.32389376,0.23590095,0.6654166,0.16305456,-102.28923
3,8,750,0.29115164,0.32070974,0.23432143,0.63916665,0.16289817,-79.187904
3,8,775,0.28738487,0.32778332,0.24018952,0.6449454,0.16587529,-99.31843
3,8,800,0.28538638,0.31774846,0.23605913,0.6661281,0.16247661,-103.07671
3,8,825,0.28056428,0.30636212,0.2346833,0.652524,0.16427425,-98.11933
3,8,850,0.2795922,0.3125426,0.23524746,0.63952655,0.16445033,-104.09203
3,8,875,0.2713769,0.3083424,0.23335733,0.6422537,0.1621156,-109.63028
3,8,900,0.28265268,0.31237024,0.23206474,0.6205752,0.17024872,-105.2598
3,8,925,0.27932677,0.31608573,0.23539774,0.64462566,0.16251178,-108.29719
3,8,950,0.27803874,0.29815403,0.24046269,0.6111002,0.16179654,-94.886505
3,8,975,0.27916205,0.30480838,0.23761666,0.6373725,0.16431947,-102.87869
3,8,1000,0.27250367,0.31113452,0.23062766,0.652416,0.16411382,-99.689354
3,9,0,0.51724356,0.054395158,0.166708,0.027156053,0.09624566,22559.764
3,9,25,0.208451,0.25641102,0.5923604,0.1716431,0.27919462,174.16307
3,9,50,0.2083787,0.35900882,0.44683436,0.28377828,0.30627716,104.644615
3,9,75,0.21328638,0.36375052,0.40322784,0.41983908,0.28983858,52.891712
3,9,100,0.2198668,0.3536375,0.37621254,0.52343494,0.2685888,30.440222
3,9,125,0.22161381,0.3507006,0.35996035,0.55417943,0.2484202,4.076573
3,9,150,0.21975158,0.3546629,0.3425013,0.5725544,0.23056434,-3.367856
3,9,175,0.2212566,0.36020252,0.33428404,0.6000966,0.21601985,-24.274025
3,9,200,0.21519917,0.3660175,0.32538533,0.6176143,0.20432779,-33.142143
3,9,225,0.21882506,0.36770827,0.3296843,0.62697864,0.19564007,-34.976063
3,9,250,0.21608382,0.36996236,0.32294196,0.61202633,0.18943429,-38.373108
3,9,275,0.21818759,0.36875355,0.32992944,0.624277,0.18492392,-44.606144
3,9,300,0.21589752,0.36940095,0.32429084,0.6255108,0.18221411,-34.034046
3,9,325,0.21436648,0.3689517,0.31058985,0.6376553,0.18048638,-44.309963
3,9,350,0.20407765,0.36873516,0.30776832,0.670966,0.17922612,-50.658344
3,9,375,0.19997133,0.36741474,0.30233002,0.66374993,0.17748532,-56.204487
3,9,400,0.19741757,0.36370328,0.28587508,0.68646735,0.17538124,-59.72404
3,9,425,0.20625757,0.36146,0.29515606,0.6787256,0.17390226,-62.27323
3,9,450,0.1903438,0.36015514,0.27316093,0.65750456,0.17292432,-64.1147
3,9,475,0.18131393,0.3587733,0.26982543,0.6697422,0.17233843,-64.58185
3,9,500,0.1730564,0.3543896,0.26838887,0.66947246,0.17234203,-66.374535
3,9,525,0.17474209,0.35032082,0.2572749,0.6473981,0.17222242,-66.86371
3,9,550,0.18367368,0.34558433,0.2633856,0.62286866,0.17176041,-63.67606
3,9,575,0.1639415,0.3448509,0.24826322,0.59559137,0.17293936,-67.16909
3,9,600,0.18728238,0.34362966,0.24059296,0.5757593,0.17352591,-69.415565
3,9,625,0.19080867,0.34079874,0.23532161,0.5265666,0.17250948,-70.93843
3,9,650,0.16339044,0.33715504,0.2402184,0.50058264,0.17184775,-60.930584
