fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,2,1400,0.08240741,0.16847055,0.12075556,0.29608425,0.033909,-305.7331
1,2,1425,0.08783181,0.17595087,0.12506215,0.4041463,0.029822273,-303.2457
1,2,1450,0.07775469,0.18587229,0.13668554,0.20239455,0.028615883,-305.8601
1,2,1475,0.08711139,0.17320195,0.12857182,0.30338106,0.031100478,-302.3273
1,2,1500,0.08855372,0.16846047,0.12261274,0.3969813,0.029791726,-301.86026
1,2,1525,0.093181305,0.16381563,0.12583199,0.33605686,0.029855827,-307.95917
1,2,1550,0.085109375,0.18217248,0.12568167,0.20996462,0.030408619,-296.72345
1,2,1575,0.0964538,0.17863223,0.13323349,0.259034,0.02822413,-307.95804
1,2,1600,0.09170768,0.17603984,0.14293706,0.26248908,0.028174873,-306.62473
1,2,1625,0.08093487,0.16562259,0.14178033,0.28154656,0.031242259,-298.01376
1,2,1650,0.08633574,0.17201136,0.13843709,0.30560923,0.03269738,-294.22977
1,2,1675,0.0872042,0.18556547,0.13347208,0.41111603,0.028799366,-296.3155
1,2,1700,0.09001657,0.16153438,0.12897469,0.319317,0.031063383,-294.32278
1,2,1725,0.08757013,0.16774243,0.13073322,0.3747717,0.029970715,-311.36047
1,2,1750,0.09425667,0.16036749,0.12519838,0.17331417,0.03370029,-300.30212
1,2,1775,0.08863035,0.16997598,0.12833405,0.326406,0.031798672,-307.2349
1,2,1800,0.09222618,0.16511011,0.12710422,0.46456635,0.029849349,-302.44717
1,2,1825,0.09007267,0.17758994,0.13222799,0.29980683,0.030611891,-299.7968
1,2,1850,0.09113721,0.17425835,0.15356447,0.3096462,0.030146316,-298.07275
1,2,1875,0.08505605,0.15768644,0.11397902,0.27274153,0.03282763,-297.2509
1,2,1900,0.087499425,0.16739663,0.1226779,0.3483477,0.030835466,-296.20462
1,2,1925,0.08569552,0.15559095,0.14439227,0.3676083,0.031527955,-291.69406
1,2,1950,0.08401119,0.15422003,0.12294939,0.3072334,0.035012227,-295.31995
1,2,1975,0.086106025,0.17565429,0.13870828,0.27160487,0.030136483,-305.6664
1,2,2000,0.084309176,0.15917392,0.12659693,0.23832725,0.035036054,-288.87503
1,3,0,0.30745116,0.065159425,0.16234285,-0.051984247,0.14254816,1277.3972
