outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma_1,sigma_2,LL
2,8,1000,0.23394798,0.27325535,0.21963954,0.5049391,0.028166529,0.13992351,-1362.8253
2,9,0,0.7901158,0.110171795,0.10134917,-0.07189357,0.11076464,0.0763474,16974.21
2,9,25,0.21527189,0.40234587,0.3367416,0.42871857,0.19371268,0.18053594,-833.0692
2,9,50,0.21666412,0.48934814,0.34827754,0.5536326,0.1778055,0.11657676,-943.2538
2,9,75,0.21472359,0.48293045,0.32496962,0.62926066,0.15025155,0.073354684,-1052.5614
2,9,100,0.22311504,0.43662763,0.33012003,0.6920797,0.12901598,0.05772293,-1110.2413
2,9,125,0.2317903,0.39295894,0.32037595,0.7223792,0.11509069,0.05695478,-1139.7163
2,9,150,0.21696134,0.3725126,0.30501324,0.72263634,0.10479875,0.06473905,-1152.7728
2,9,175,0.20968558,0.36211032,0.2984387,0.71024036,0.09523943,0.07496399,-1173.1481
2,9,200,0.21009882,0.3548862,0.29050934,0.7082745,0.08616756,0.0834861,-1186.4674
2,9,225,0.21982521,0.35152528,0.29368427,0.7030252,0.077894896,0.09124624,-1159.1516
2,9,250,0.22755644,0.35232773,0.28935707,0.70450944,0.07078666,0.10043098,-1199.6708
2,9,275,0.20607892,0.35587323,0.28977686,0.69224775,0.06438869,0.105495416,-1214.2612
2,9,300,0.20512258,0.3523082,0.290333,0.6915127,0.058929686,0.11233312,-1215.2035
2,9,325,0.22221552,0.35205045,0.28384402,0.6863072,0.05424601,0.11725848,-1221.419
2,9,350,0.21540101,0.35434777,0.27984843,0.6761061,0.050559662,0.121432334,-1222.7412
2,9,375,0.2059148,0.34838524,0.27811763,0.67647266,0.04714288,0.12394288,-1245.9768
2,9,400,0.21291572,0.3417293,0.27086848,0.678457,0.04423767,0.12902856,-1212.5206
2,9,425,0.19588266,0.34257638,0.26404458,0.64939046,0.041783143,0.13161899,-1257.6208
2,9,450,0.19695827,0.33380672,0.25392556,0.6359097,0.039663944,0.13357368,-1264.008
2,9,475,0.19651426,0.32427818,0.24513245,0.59976804,0.037695356,0.13877074,-1272.1736
2,9,500,0.19994627,0.30343717,0.23346531,0.593679,0.036059044,0.1413416,-1284.6177
2,9,525,0.20322521,0.29949751,0.22106554,0.5640726,0.03462493,0.14106958,-1279.6461
2,9,550,0.20473564,0.29812396,0.2160329,0.54182667,0.03350756,0.14410734,-1291.3004
2,9,575,0.20419826,0.2979975,0.20785391,0.53770936,0.032620076,0.148447,-1295.2627
2,9,600,0.20923394,0.29751363,0.21210048,0.53286254,0.03188909,0.1466776,-1298.9553
2,9,625,0.20861518,0.29619575,0.2074323,0.5362118,0.031355023,0.14776164,-1292.6406
2,9,650,0.21069326,0.29599714,0.20966758,0.54048276,0.03090736,0.14651647,-1296.013
2,9,675,0.21401627,0.29600894,0.20787068,0.5423899,0.030607382,0.14829049,-1303.4182
2,9,700,0.20956102,0.29429853,0.21042801,0.5469735,0.03037173,0.14845943,-1299.0316
2,9,725,0.2113902,0.2977991,0.20919585,0.5421554,0.030206114,0.14574972,-1302.6816
2,9,750,0.21281864,0.2927021,0.20466591,0.54876673,0.030095767,0.14790395,-1298.0277
2,9,775,0.2202398,0.29305485,0.20887773,0.54174656,0.029976383,0.14802024,-1287.9539
2,9,800,0.22366005,0.29314655,0.20670788,0.54397666,0.029870406,0.147296,-1295.7917
2,9,825,0.21984078,0.29240298,0.20660433,0.53628916,0.029803066,0.14921138,-1302.9288
2,9,850,0.2215844,0.29111773,0.20571211,0.5377091,0.029728431,0.1490675,-1303.075
2,9,875,0.22103807,0.29171926,0.20853242,0.54409546,0.02965541,0.14809498,-1292.9282
2,9,900,0.22535984,0.29645157,0.20748238,0.5290623,0.029679945,0.14797059,-1296.2068
2,9,925,0.2373483,0.29034778,0.20729908,0.5368289,0.029636778,0.14787403,-1221.2834
2,9,950,0.23079945,0.29523158,0.20340455,0.51578444,0.02956132,0.14576724,-1308.9313
2,9,975,0.22066058,0.29010934,0.2045402,0.5416634,0.029526368,0.14955623,-1305.494
2,9,1000,0.22362125,0.2912144,0.20802598,0.52909994,0.029389204,0.14709115,-1287.7178
2,10,0,0.829573,0.082099244,0.14206809,-0.028406426,0.09900546,0.1195572,24643.84
2,10,25,1.9260303,0.29021117,0.67113304,0.32703432,0.20719802,0.37225887,390.7566
2,10,50,1.6181546,0.33385965,0.7604122,0.45479837,0.22823142,0.45864096,360.41666
2,10,75,1.0223539,0.33988124,0.6519801,0.46223065,0.23809977,0.4641975,165.73442
2,10,100,0.7651421,0.47867337,0.9132583,0.6170999,0.22796835,0.31093764,-660.6899
2,10,125,0.5486178,0.6414642,0.8155725,0.7453268,0.19221495,0.13126162,-977.5722
2,10,150,0.56468296,0.6534815,0.616784,0.8421864,0.15828617,0.07324867,-1126.7653
2,10,175,0.6757403,0.5287981,0.4420032,0.8603309,0.13489549,0.055563197,-1204.3612
2,10,200,0.9959384,0.41079623,0.38132483,0.8043463,0.12061187,0.05396323,-1239.8019
2,10,225,0.91361177,0.34619072,0.3254305,0.7348117,0.110263936,0.059278138,-1260.6741
2,10,250,0.89330375,0.32638624,0.30251372,0.6755523,0.10134281,0.06769769,-1267.351
2,10,275,0.9264369,0.32169625,0.2932768,0.6433079,0.09294576,0.07640572,-1296.8267
2,10,300,0.781499,0.31851217,0.27834415,0.624316,0.08512189,0.084043354,-1315.5187
2,10,325,0.90395725,0.31711015,0.25733545,0.59193736,0.078047395,0.090679705,-1340.4556
2,10,350,0.78299195,0.3107307,0.24058472,0.56258714,0.071790166,0.09761522,-1343.2065
2,10,375,0.691847,0.3066763,0.23150948,0.521256,0.0661899,0.10384708,-1357.4612
2,10,400,0.62428385,0.2997729,0.22773391,0.5157798,0.061180852,0.1100065,-1365.2618
2,10,425,0.63799053,0.29980072,0.22263207,0.5110838,0.05676321,0.11418865,-1378.5066
2,10,450,0.62343997,0.30073455,0.22200565,0.51965,0.052881856,0.119081415,-1383.9338
2,10,475,0.6148542,0.30279046,0.21859862,0.52365416,0.049517486,0.12417012,-1389.3113
2,10,500,0.6077059,0.30062786,0.21785933,0.52534413,0.04651677,0.12708743,-1385.3351
2,10,525,0.66566646,0.3052032,0.21753867,0.5124783,0.04393083,0.12867686,-1374.7415
2,10,550,0.62691724,0.29936072,0.21992794,0.5234276,0.041694302,0.13154334,-1395.8997
2,10,575,0.64700156,0.30652487,0.21523164,0.5189642,0.039748497,0.13532695,-1396.3243
2,10,600,0.607158,0.30109277,0.21591717,0.52677846,0.038055643,0.13620555,-1388.0509
2,10,625,0.6222739,0.3009884,0.21695809,0.5176279,0.036571298,0.13680343,-1392.7408
2,10,650,0.62665564,0.30053252,0.21345031,0.52478683,0.035319634,0.13865453,-1405.083
2,10,675,0.5847177,0.30220482,0.21214598,0.5144474,0.03427423,0.1422108,-1401.2338
2,10,700,0.5940263,0.30156618,0.21177933,0.5163922,0.033382356,0.14337996,-1395.0592
2,10,725,0.63880587,0.29810068,0.21149483,0.5282707,0.032570347,0.14109224,-1398.1349
2,10,750,0.56049967,0.2992948,0.20768483,0.53014845,0.031907793,0.14438978,-1412.6079
2,10,775,0.5727694,0.30142608,0.20935453,0.5212158,0.03136172,0.14563102,-1409.0719
2,10,800,0.54618907,0.29567763,0.20791134,0.5257013,0.030907707,0.14709474,-1413.512
2,10,825,0.5416171,0.2985651,0.20748335,0.51835805,0.030521013,0.14541169,-1405.0007
2,10,850,0.52915365,0.29515412,0.20613329,0.5169304,0.03021317,0.14588943,-1412.7603
2,10,875,0.4374615,0.28603843,0.20415334,0.5353751,0.029901877,0.14462966,-1427.759
2,10,900,0.38858593,0.2802532,0.2023979,0.5299449,0.029514793,0.14490463,-1434.4525
2,10,925,0.30136633,0.28631985,0.20282914,0.49020386,0.029148286,0.14694871,-1427.5677
2,10,950,0.2884417,0.2802548,0.19843464,0.49587792,0.028790448,0.14720073,-1438.0531
2,10,975,0.34486556,0.29852167,0.2000934,0.43558088,0.028497249,0.14786252,-1437.6356
2,10,1000,0.32302183,0.27621743,0.20062797,0.47848654,0.02829737,0.14598896,-1433.7489
3,1,0,0.7360959,0.07525947,0.08063601,-0.43861532,0.09351992,0.104430266,21428.932
3,1,25,0.8750217,0.33005026,0.2760699,0.3538429,0.17314652,0.30632472,-695.0751
3,1,50,0.64394426,0.4597134,0.30870333,0.54439384,0.16863422,0.22940879,-823.59717
3,1,75,0.7463767,0.5119704,0.30159238,0.6197731,0.14861809,0.14173004,-957.43665
3,1,100,0.8297312,0.49364614,0.35183832,0.6891172,0.12894903,0.094358675,-1067.0646
3,1,125,0.9814634,0.4539522,0.38527742,0.7340261,0.113831796,0.07473425,-1111.1873
3,1,150,0.9790641,0.41877997,0.33257988,0.7717354,0.102197856,0.06668182,-1183.9445
3,1,175,1.0820532,0.40514177,0.32949436,0.75932884,0.09341981,0.06717863,-1192.144
3,1,200,1.0236574,0.39812547,0.3207581,0.7424246,0.086432405,0.072759524,-1210.4113
3,1,225,0.9574581,0.39747694,0.30760103,0.72494924,0.08009743,0.07937536,-1215.3362
3,1,250,0.9647298,0.39230046,0.29946306,0.71431047,0.074289106,0.08619763,-1231.2345
3,1,275,1.065597,0.3891403,0.28633732,0.7005658,0.068947,0.092719354,-1236.5148
3,1,300,0.9821507,0.3825126,0.28288645,0.68567026,0.06405499,0.09833182,-1226.5164
3,1,325,0.89426416,0.37437987,0.26596263,0.6607828,0.059622873,0.10313615,-1266.4956
3,1,350,0.96125245,0.3547882,0.25563067,0.6513698,0.055549663,0.105346076,-1273.5457
3,1,375,0.8959162,0.34864295,0.24838997,0.6127088,0.052262384,0.11406432,-1279.2252
3,1,400,0.94873106,0.3396071,0.23854369,0.58948225,0.04911965,0.1175678,-1267.426
3,1,425,0.8719654,0.3302715,0.23535036,0.57541174,0.04634664,0.12041246,-1300.5188
3,1,450,0.8403651,0.3243534,0.23289439,0.5608363,0.043975204,0.12281086,-1292.4283
3,1,475,0.7875042,0.3126694,0.22896412,0.5727016,0.04183962,0.12542596,-1304.2649
3,1,500,0.7605776,0.31484032,0.22895132,0.54520506,0.040015623,0.12997782,-1296.824
3,1,525,0.7410908,0.31570154,0.2271842,0.5444654,0.03839676,0.13030699,-1293.9084
3,1,550,0.7704563,0.3081552,0.22531518,0.5593795,0.037012525,0.13294975,-1312.8804
3,1,575,0.7561102,0.31083143,0.22577661,0.5443595,0.03583928,0.13581827,-1307.4796
3,1,600,0.7227763,0.31290635,0.22704181,0.5340341,0.034858894,0.1365957,-1310.0339
3,1,625,0.78589433,0.31051025,0.22351085,0.5400887,0.03404278,0.13706623,-1299.3934
3,1,650,0.72241145,0.31446427,0.22804466,0.5348299,0.033370133,0.13776758,-1307.619
3,1,675,0.72024304,0.3119395,0.21926767,0.54179174,0.03284586,0.14090392,-1313.2657
3,1,700,0.72626686,0.31355688,0.22501005,0.533312,0.032382127,0.1409126,-1320.2985
3,1,725,0.798906,0.31187013,0.22273071,0.54710007,0.031960443,0.13885719,-1310.6434
3,1,750,0.7686064,0.3142174,0.22070786,0.5407296,0.031686768,0.1420505,-1305.8169
3,1,775,0.77533114,0.31268385,0.22446904,0.54181814,0.031424914,0.13947837,-1304.4546
3,1,800,0.7697554,0.3127252,0.22380261,0.5341017,0.031285238,0.1416986,-1315.4556
3,1,825,0.7456133,0.31223258,0.22139719,0.54318273,0.031146815,0.14264636,-1303.2712
3,1,850,0.7319331,0.31433204,0.22253263,0.53724205,0.031008026,0.14268924,-1313.6978
3,1,875,0.70469046,0.31100997,0.21997347,0.5401879,0.030881586,0.14117764,-1303.1958
3,1,900,0.760644,0.31086558,0.22370997,0.5476554,0.030754782,0.13840626,-1305.8074
3,1,925,0.76244235,0.312447,0.22155586,0.5451238,0.030738136,0.144322,-1312.2623
3,1,950,0.69862354,0.31162366,0.22210398,0.540473,0.030666228,0.14261577,-1307.8713
3,1,975,0.7337879,0.31235856,0.22776447,0.5329601,0.030609116,0.14098726,-1309.991
3,1,1000,0.70168823,0.3124653,0.22118106,0.54170454,0.03060507,0.14230634,-1299.2804
3,2,0,0.63543475,0.165959,0.08757522,-0.1070134,0.089820966,0.09078618,20044.514
3,2,25,0.3404421,0.5488732,0.32417938,0.4574643,0.16395679,0.2341524,-698.11127
3,2,50,0.31566843,0.6662175,0.38123593,0.5876047,0.15923695,0.16801324,-847.5584
3,2,75,0.27403075,0.63741165,0.40399584,0.648068,0.14168215,0.1068604,-1009.91174
3,2,100,0.27102077,0.5572809,0.41662356,0.72006667,0.125668,0.07923154,-1048.5433
3,2,125,0.26283565,0.4738337,0.40574402,0.78005016,0.1136023,0.07068459,-1105.1208
3,2,150,0.24583963,0.4180109,0.36037973,0.8165534,0.10333613,0.06987999,-1172.6724
3,2,175,0.2912553,0.3943174,0.34166196,0.8148793,0.0949821,0.077177845,-1169.4954
3,2,200,0.2586695,0.38158077,0.33246848,0.79789066,0.0869513,0.08381975,-1191.0505
3,2,225,0.24987726,0.37209266,0.3207279,0.792329,0.07979039,0.09211049,-1202.5271
3,2,250,0.26215678,0.36571035,0.31505653,0.77936697,0.07310884,0.09881391,-1189.8816
3,2,275,0.26164442,0.35699168,0.29997116,0.7683738,0.06726055,0.10784667,-1232.3623
3,2,300,0.24851155,0.34059295,0.2838048,0.7581378,0.061750893,0.111028284,-1250.4097
3,2,325,0.24244434,0.32954934,0.27035117,0.72953415,0.05701164,0.11883036,-1255.8846
3,2,350,0.24785808,0.3143136,0.2575334,0.69700813,0.052622553,0.12121799,-1262.2269
3,2,375,0.2527849,0.29820138,0.24284266,0.6713784,0.048891045,0.12942109,-1278.6892
3,2,400,0.26624286,0.28531224,0.23300289,0.6512586,0.04548381,0.13236094,-1293.2056
3,2,425,0.2470781,0.28062928,0.22780576,0.6268208,0.042583596,0.13644199,-1294.9032
3,2,450,0.25435868,0.2742309,0.22513027,0.6118952,0.040046662,0.13768397,-1301.3517
3,2,475,0.2560179,0.2696412,0.22222818,0.6056732,0.03786226,0.1414959,-1302.4872
3,2,500,0.25540486,0.2684719,0.2192154,0.6003256,0.035971995,0.14487143,-1309.3597
3,2,525,0.2557165,0.26835394,0.21848057,0.5994759,0.0343908,0.14881092,-1315.1813
3,2,550,0.25623578,0.26830956,0.21602023,0.59395504,0.03302303,0.15064281,-1309.8964
3,2,575,0.25365806,0.2684459,0.21955943,0.58191305,0.0318556,0.15076657,-1297.6254
3,2,600,0.24950173,0.2689591,0.21700598,0.5803456,0.030869102,0.15092342,-1307.247
3,2,625,0.25345838,0.26922643,0.21811508,0.5814549,0.030060023,0.1525346,-1304.7625
3,2,650,0.25351033,0.26759574,0.21624304,0.5842576,0.029384458,0.15427366,-1315.1969
3,2,675,0.25437105,0.2679829,0.21868627,0.5807031,0.028797861,0.15323265,-1316.7826
3,2,700,0.25438252,0.26829717,0.21653713,0.5794822,0.028331323,0.15478396,-1319.492
3,2,725,0.25646397,0.26856256,0.21492785,0.58112717,0.027945371,0.155694,-1311.2709
3,2,750,0.25359556,0.26867375,0.2149688,0.5854701,0.027616788,0.1566075,-1313.6602
3,2,775,0.2584242,0.269005,0.21528922,0.5809249,0.02734598,0.15672144,-1310.4106
3,2,800,0.2556269,0.26770738,0.21712592,0.5856804,0.027133457,0.15577091,-1321.3228
3,2,825,0.2616552,0.27062532,0.2163022,0.58433974,0.026963592,0.15670769,-1316.2301
3,2,850,0.25669444,0.26881552,0.21681635,0.58796257,0.026820507,0.15718363,-1307.0718
3,2,875,0.25672743,0.26642412,0.2176408,0.5873029,0.026673455,0.15737157,-1315.1931
3,2,900,0.2542142,0.26429784,0.21301861,0.58416617,0.026506646,0.15774906,-1304.607
3,2,925,0.2704155,0.26027158,0.2198093,0.56909686,0.026294757,0.15584253,-1317.6965
3,2,950,0.27554587,0.2513707,0.21756668,0.5545351,0.02604833,0.15682784,-1321.9502
3,2,975,0.26285154,0.24408898,0.21618034,0.52441174,0.02574538,0.15706964,-1327.7905
3,2,1000,0.28067335,0.23601696,0.21350847,0.50349873,0.025449893,0.15996997,-1333.1151
3,3,0,0.61826617,0.099327065,0.08808359,-0.10650761,0.112010345,0.13530082,17290.264
3,3,25,0.39326143,0.34176564,0.42526335,0.5977922,0.22057134,0.45408195,-137.61537
3,3,50,0.34463248,0.5930452,0.6369653,0.749189,0.22070414,0.36431685,-612.10175
3,3,75,0.36835903,0.7799093,0.5629102,0.7860522,0.18700942,0.16412595,-903.5397
3,3,100,0.30404365,0.8166857,0.48902327,0.8388257,0.15079312,0.086943,-1038.2367
3,3,125,0.24767868,0.69564766,0.4172901,0.8634904,0.124286145,0.062470354,-1164.5339
3,3,150,0.20315027,0.52435946,0.37689903,0.8490888,0.107858546,0.059381828,-1143.3345
3,3,175,0.19697377,0.411627,0.31169236,0.81104225,0.096423,0.06551442,-1232.26
3,3,200,0.20027235,0.38187814,0.2821641,0.73004603,0.08650446,0.07419824,-1255.4395
3,3,225,0.19238032,0.36954585,0.26245308,0.7088318,0.077659644,0.08251502,-1263.5916
3,3,250,0.18925323,0.36335063,0.25108036,0.67544264,0.06994601,0.09047478,-1279.2659
3,3,275,0.19111672,0.34926826,0.24102238,0.6365454,0.06327166,0.09681436,-1303.192
3,3,300,0.19130424,0.329392,0.2271367,0.61300135,0.05762053,0.10461796,-1313.7087
3,3,325,0.17929891,0.3140348,0.22275247,0.58398527,0.052687358,0.10911375,-1316.6753
3,3,350,0.18772794,0.3008789,0.21766938,0.570627,0.048566435,0.11457333,-1326.853
3,3,375,0.18111792,0.29566664,0.21311581,0.55977374,0.045094736,0.118370965,-1343.2021
3,3,400,0.18039328,0.28914526,0.21554987,0.5483489,0.042144477,0.12100338,-1345.2437
3,3,425,0.18803908,0.28792652,0.20999724,0.552495,0.03970691,0.12509434,-1347.425
3,3,450,0.1817848,0.28536242,0.21054961,0.5580376,0.037641626,0.12587067,-1348.6471
3,3,475,0.183859,0.28573802,0.20893025,0.5570207,0.035961647,0.12922415,-1343.0826
3,3,500,0.18108834,0.28728336,0.20627975,0.55808204,0.03458405,0.13213472,-1351.2516
3,3,525,0.18333586,0.28469905,0.2087121,0.5541004,0.033468824,0.13242558,-1348.0542
3,3,550,0.18394634,0.28718585,0.2068811,0.5577082,0.032560654,0.13179341,-1357.1012
3,3,575,0.18131042,0.2855679,0.20572978,0.5675029,0.031861838,0.13552631,-1353.4825
3,3,600,0.18071963,0.2840874,0.20323324,0.5727691,0.031274147,0.13367474,-1358.66
3,3,625,0.18552321,0.28546137,0.20568882,0.56508833,0.030823214,0.13409121,-1353.4337
3,3,650,0.18529262,0.2830449,0.20562467,0.5672423,0.030456029,0.13538681,-1346.2288
3,3,675,0.18348564,0.2863905,0.20430748,0.56299907,0.030184949,0.13763286,-1353.4784
3,3,700,0.18402599,0.28309026,0.20089976,0.5734373,0.029966433,0.13770226,-1353.3064
3,3,725,0.1780353,0.28237912,0.20052154,0.57790107,0.029820422,0.13591298,-1360.7986
3,3,750,0.17734723,0.28245857,0.20397507,0.571883,0.029684573,0.13553132,-1360.2473
3,3,775,0.17851484,0.28269276,0.20085989,0.5690251,0.02958875,0.13668533,-1352.3228
3,3,800,0.17843461,0.2821959,0.20008872,0.57952875,0.02951757,0.1374363,-1360.566
3,3,825,0.1790696,0.2822628,0.2019092,0.5714446,0.029459931,0.1365881,-1355.6296
3,3,850,0.17777716,0.28048882,0.1979078,0.5823685,0.029428909,0.13571806,-1359.536
3,3,875,0.17786992,0.28337064,0.19700839,0.57885885,0.02941444,0.13818961,-1362.5026
3,3,900,0.18118405,0.28148106,0.20059334,0.5797172,0.029384691,0.1361268,-1361.2747
3,3,925,0.1789567,0.28111303,0.19734468,0.58684546,0.02936559,0.13617934,-1362.9486
3,3,950,0.17861304,0.28127897,0.19901414,0.5864044,0.029323684,0.13573658,-1359.9216
3,3,975,0.17882334,0.28337818,0.19913675,0.5849859,0.029317318,0.13597812,-1365.8859
3,3,1000,0.17832148,0.2831255,0.1958269,0.5947777,0.029318823,0.13635722,-1367.6444
3,4,0,0.86383533,0.097615,0.111440524,0.028474761,0.09575269,0.11008552,25026.455
3,4,25,1.1730422,0.28744042,0.5241141,0.2505251,0.1969653,0.40348634,387.08627
3,4,50,0.992804,0.31960425,0.62921613,0.3298694,0.21673228,0.5043777,367.94937
3,4,75,0.9297488,0.32257473,0.5690349,0.33308634,0.22675735,0.50697094,348.7544
3,4,100,0.9081866,0.32254648,0.4977363,0.3304846,0.23878379,0.508089,333.12708
3,4,125,0.87847173,0.32232466,0.43831566,0.32816312,0.2529738,0.49994862,311.00775
3,4,150,0.8516783,0.32217997,0.39929107,0.32675657,0.26913345,0.48350132,277.66525
3,4,175,0.82621515,0.32182017,0.38072526,0.32648802,0.28587678,0.45559862,242.4973
3,4,200,0.802676,0.3217284,0.37878302,0.3241162,0.30206734,0.4201388,210.17676
3,4,225,0.7859272,0.32168537,0.39133692,0.32333094,0.31755063,0.38585594,179.71829
3,4,250,0.7707584,0.32173505,0.41865966,0.3208628,0.3307976,0.3567142,149.5356
3,4,275,0.75665057,0.32140473,0.4578326,0.31837174,0.3397216,0.32751212,119.88475
3,4,300,0.74006504,0.3207355,0.5066088,0.31342575,0.3430735,0.3048519,87.12184
3,4,325,0.7198463,0.31978416,0.5595872,0.3116826,0.3396515,0.28940484,51.962288
3,4,350,0.6937528,0.31912792,0.61086977,0.30750042,0.32906598,0.28272447,12.131904
3,4,375,0.66366637,0.31874585,0.6417661,0.3017295,0.3119148,0.28335413,-31.841904
3,4,400,0.63223827,0.31778505,0.6551072,0.2992281,0.28976837,0.2858214,-82.52391
3,4,425,0.6019808,0.316218,0.6513362,0.2962582,0.2650382,0.29134715,-126.74048
3,4,450,0.5746577,0.31597483,0.63140243,0.28204235,0.23986039,0.2969681,-182.46483
3,4,475,0.5509987,0.31520718,0.6137658,0.27624676,0.21592918,0.30166873,-224.27124
3,4,500,0.53016436,0.31360966,0.58847517,0.27021235,0.19419844,0.30811808,-275.249
3,4,525,0.5116659,0.3118044,0.5605954,0.27459675,0.17480208,0.3119792,-316.04086
3,4,550,0.46069062,0.3126214,0.5156046,0.29112363,0.1576618,0.3072785,-414.58344
3,4,575,0.37713674,0.60179085,0.33273682,0.36044085,0.13058111,0.09414735,-979.57385
3,4,600,0.37583452,0.40436706,0.25391668,0.704929,0.11286409,0.075071044,-1054.116
3,4,625,0.35949057,0.39068606,0.2303285,0.5923944,0.10134217,0.093888976,-1097.9357
3,4,650,0.33396783,0.47036657,0.22189078,0.54340935,0.08828235,0.100917876,-1139.7268
3,4,675,0.3371471,0.4438789,0.22358653,0.5669775,0.07773972,0.11494905,-1150.423
3,4,700,0.3419825,0.43664366,0.21732718,0.5288192,0.06883472,0.12382703,-1174.0634
3,4,725,0.32576352,0.42604867,0.21958785,0.5049103,0.061380994,0.13154459,-1179.5591
3,4,750,0.339321,0.4198901,0.21513456,0.4911199,0.0550502,0.13703848,-1194.7944
3,4,775,0.35199872,0.41268492,0.2160476,0.48587427,0.04968549,0.14525469,-1206.6343
3,4,800,0.34933227,0.41015002,0.21331029,0.47241825,0.045130633,0.15002872,-1217.0684
3,4,825,0.35322216,0.40890324,0.21500918,0.46527824,0.04126337,0.15257247,-1232.9321
3,4,850,0.3304904,0.40418494,0.2114488,0.45626846,0.03804394,0.15546034,-1236.3734
3,4,875,0.34038186,0.39786908,0.21046539,0.45382622,0.03531319,0.15813129,-1236.6788
3,4,900,0.33701807,0.39893445,0.20605007,0.4636258,0.033052094,0.16102317,-1241.575
3,4,925,0.33718067,0.39557347,0.20643309,0.44891685,0.031212911,0.16498114,-1243.1489
3,4,950,0.33549497,0.397137,0.20765306,0.45318884,0.0297098,0.16240427,-1248.8964
3,4,975,0.35289037,0.39640224,0.20685785,0.46605518,0.028512774,0.16744544,-1252.6819
3,4,1000,0.33351266,0.39710003,0.20543851,0.45942616,0.027546627,0.16674271,-1245.4482
3,5,0,0.65025043,0.11878305,0.078676224,-0.01637279,0.093800634,0.09303212,22115.254
3,5,25,0.4550425,0.4449125,0.31338105,0.5673289,0.17427687,0.28692847,-698.5335
3,5,50,0.41310894,0.5884575,0.35798654,0.68342274,0.16986343,0.21318488,-821.45026
3,5,75,0.3719712,0.6049473,0.3549423,0.7274196,0.15065092,0.13198815,-974.89703
3,5,100,0.3598157,0.5571345,0.3652986,0.769989,0.13363001,0.098461784,-983.0165
3,5,125,0.3560411,0.4956467,0.38776794,0.79298145,0.121244386,0.089956075,-1036.1233
3,5,150,0.35929066,0.45128474,0.3802798,0.800469,0.11159418,0.09375874,-1072.1667
3,5,175,0.3523313,0.41872278,0.35814637,0.7983628,0.103117436,0.1009015,-1039.619
3,5,200,0.34925544,0.40189597,0.33877194,0.77379316,0.0951511,0.10656062,-1099.5054
3,5,225,0.34292918,0.38957238,0.32790732,0.74667823,0.087907605,0.1106925,-1084.9487
3,5,250,0.33242643,0.37489048,0.31824425,0.74248254,0.08130816,0.10894667,-1165.8389
3,5,275,0.3373205,0.35838258,0.30461106,0.7540654,0.075215794,0.10486391,-1178.2509
3,5,300,0.3074282,0.3499057,0.28289428,0.73962796,0.070359096,0.11150206,-1188.0704
3,5,325,0.29666367,0.3451128,0.2640954,0.7100985,0.065789714,0.11617438,-1241.5133
3,5,350,0.29198846,0.33374825,0.24883056,0.69732153,0.060769234,0.11376243,-1275.9904
3,5,375,0.2840506,0.32743916,0.23474109,0.6746209,0.056119315,0.11852207,-1286.4047
3,5,400,0.28121927,0.3191898,0.2289919,0.6636939,0.051959578,0.124470994,-1305.6484
3,5,425,0.27604532,0.31196368,0.22925287,0.6589642,0.0482449,0.12613678,-1308.662
3,5,450,0.28108194,0.31275153,0.22382759,0.652778,0.045241613,0.13445507,-1306.4192
3,5,475,0.27122623,0.31108317,0.22171861,0.6503192,0.042531386,0.13547406,-1317.4889
3,5,500,0.27399284,0.3080154,0.2225146,0.65229976,0.040235505,0.13593005,-1331.7976
3,5,525,0.27915937,0.30566433,0.22298056,0.65359545,0.038325634,0.13804425,-1310.6284
3,5,550,0.2707601,0.30406106,0.21914099,0.6587005,0.03671851,0.14032578,-1325.6229
3,5,575,0.26958004,0.30396396,0.21802326,0.65444064,0.0353614,0.14253369,-1319.8569
3,5,600,0.27318415,0.30063146,0.21438625,0.66076505,0.034205917,0.14280893,-1324.7246
3,5,625,0.2827131,0.29838404,0.21709713,0.6568521,0.033242032,0.14364918,-1334.5565
3,5,650,0.2784189,0.29825357,0.21270093,0.6581556,0.032456797,0.14626099,-1331.179
3,5,675,0.27875176,0.29839864,0.21322542,0.65553176,0.031794168,0.14780596,-1319.4822
3,5,700,0.27272645,0.30043313,0.212771,0.6439009,0.031237984,0.14618775,-1336.8242
3,5,725,0.27341187,0.29624185,0.20913522,0.6574175,0.030801713,0.1489532,-1328.9811
3,5,750,0.27500358,0.29743215,0.21011549,0.6490227,0.030435909,0.149136,-1322.7126
3,5,775,0.27865478,0.29592,0.20743977,0.6615764,0.030094262,0.14658155,-1341.0186
3,5,800,0.28623903,0.29738727,0.21049978,0.64386576,0.029868208,0.14824402,-1346.9081
3,5,825,0.2749578,0.3039761,0.20935753,0.62511337,0.029635042,0.14762661,-1328.5327
3,5,850,0.27549127,0.2961797,0.20640147,0.6586914,0.029509932,0.14938973,-1345.0731
3,5,875,0.2740097,0.298883,0.21006362,0.644507,0.029349037,0.14559175,-1347.2244
3,5,900,0.27769673,0.2998933,0.20459218,0.6442613,0.029267075,0.14927709,-1355.6604
3,5,925,0.27980942,0.29729608,0.20611535,0.6524321,0.029143076,0.14876871,-1352.5376
3,5,950,0.28672013,0.3022258,0.20426783,0.63831806,0.029063992,0.148037,-1331.9124
3,5,975,0.2811667,0.30066535,0.20514123,0.64904225,0.029001344,0.14965169,-1337.5995
