fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,1,1850,0.057560824,0.1638726,0.12006839,0.30729237,0.027521115,-311.10046
1,1,1875,0.05934974,0.17564109,0.12563384,0.29548082,0.027777614,-317.79788
1,1,1900,0.0581945,0.17988348,0.12443036,0.3539964,0.025910458,-316.3078
1,1,1925,0.06366552,0.17439184,0.11966657,0.36527348,0.028411856,-311.04233
1,1,1950,0.059833575,0.17224771,0.11624007,0.35323027,0.02736941,-311.88742
1,1,1975,0.06047557,0.1699093,0.12662098,0.31234786,0.02813257,-317.9893
1,1,2000,0.060482215,0.17804138,0.1234657,0.36238855,0.027460458,-308.32162
1,2,0,0.31304267,0.10581633,0.109017126,-0.13001007,0.10816918,1206.9917
1,2,25,0.12813057,0.27507254,0.28215995,0.093814075,0.21424714,-43.178936
1,2,50,0.10791461,0.2184364,0.22649951,0.1586734,0.12421129,-151.1655
1,2,75,0.11589032,0.22342618,0.23575321,0.3501284,0.07141919,-202.65268
1,2,100,0.10040432,0.21678853,0.27377072,0.5789044,0.056267623,-173.83516
1,2,125,0.08369331,0.18423566,0.263949,0.6436149,0.04735301,-268.4525
1,2,150,0.0703824,0.17465183,0.19536331,0.50380325,0.036380153,-287.8979
1,2,175,0.06911735,0.18639521,0.15622988,0.36975935,0.033271782,-291.732
1,2,200,0.06660033,0.1930151,0.14201471,0.35418248,0.03281667,-285.875
1,2,225,0.06482805,0.19226551,0.13882907,0.3990148,0.031059684,-304.9793
1,2,250,0.06398092,0.19231477,0.13485277,0.46990657,0.02943898,-303.2768
1,2,275,0.06823401,0.19228035,0.12765008,0.45995918,0.030392429,-306.13705
1,2,300,0.06400379,0.18458848,0.11234505,0.44070554,0.032619614,-287.6105
1,2,325,0.06473511,0.1979613,0.12557527,0.3922762,0.02751288,-306.86703
1,2,350,0.063122414,0.19865778,0.12587845,0.39307192,0.028492266,-278.59653
1,2,375,0.06320651,0.18341742,0.11854558,0.4288404,0.031311814,-301.31177
1,2,400,0.06301266,0.20131567,0.12504007,0.38980964,0.027834194,-306.85577
1,2,425,0.06294523,0.19673659,0.13175005,0.4422273,0.026178403,-307.5231
1,2,450,0.06314497,0.19798751,0.116828054,0.41312715,0.027260024,-308.6129
1,2,475,0.06553329,0.19349954,0.12340374,0.48686913,0.028164906,-298.47308
1,2,500,0.06401541,0.18920958,0.118732974,0.44672617,0.02884917,-303.5901
1,2,525,0.062675804,0.19659293,0.120359614,0.42267916,0.027418472,-288.87067
1,2,550,0.062695466,0.18985794,0.11742174,0.4220562,0.028863184,-309.25107
1,2,575,0.06261557,0.19372663,0.11862467,0.44987443,0.027806137,-309.00674
1,2,600,0.062108584,0.18808442,0.12239031,0.41127613,0.028924448,-303.0378
1,2,625,0.06118042,0.19178738,0.1130977,0.36604825,0.028881483,-293.37415
1,2,650,0.060352594,0.17984554,0.11848321,0.47663838,0.02782596,-311.83014
1,2,675,0.059513032,0.17913911,0.121795245,0.36068276,0.02792033,-309.3094
1,2,700,0.062182717,0.17364757,0.117570765,0.35585326,0.03070912,-298.8496
1,2,725,0.059502702,0.18003693,0.120316595,0.3873416,0.02751404,-308.83972
1,2,750,0.059024855,0.17908987,0.121853285,0.33607554,0.028414752,-312.42807
1,2,775,0.06043309,0.1757706,0.12093346,0.4414305,0.02718833,-312.1179
1,2,800,0.058685895,0.18014774,0.124477096,0.3251372,0.025997689,-312.3396
1,2,825,0.060256295,0.18609816,0.12265365,0.33862635,0.027467998,-317.49652
1,2,850,0.058932945,0.1667749,0.12518628,0.39820656,0.03119708,-308.027
1,2,875,0.058723494,0.18352509,0.1268682,0.3942851,0.026386136,-314.63287
1,2,900,0.05945299,0.17399943,0.11831504,0.33350405,0.026608104,-301.38248
1,2,925,0.05916519,0.16418625,0.11698587,0.3364702,0.03401317,-308.13916
1,2,950,0.05899184,0.18797518,0.12132263,0.33244246,0.025853653,-312.59485
1,2,975,0.05872713,0.17687033,0.13142867,0.39193177,0.02699701,-312.50726
1,2,1000,0.058714103,0.18102038,0.123962045,0.33424515,0.026317747,-300.7975
1,2,1025,0.059049267,0.18107986,0.1330658,0.42193332,0.027839642,-303.75916
1,2,1050,0.058593877,0.17294137,0.1151862,0.41328692,0.029338619,-310.04358
1,2,1075,0.05942745,0.17758384,0.13039415,0.30862957,0.026185486,-313.5889
1,2,1100,0.05908371,0.16383061,0.11597992,0.408594,0.03060611,-300.73093
1,2,1125,0.059129406,0.18094736,0.12347897,0.3459989,0.026975196,-303.88025
1,2,1150,0.05918668,0.18459223,0.12902217,0.3428284,0.027036345,-305.27402
1,2,1175,0.05848367,0.1796065,0.12412453,0.2948275,0.027079623,-309.66113
1,2,1200,0.05904414,0.1796341,0.12094803,0.42008802,0.027771238,-311.45407
1,2,1225,0.06251484,0.18234624,0.119176336,0.34065562,0.027810657,-313.3603
1,2,1250,0.060487583,0.17394093,0.111028716,0.4536378,0.031023396,-303.45
1,2,1275,0.05975433,0.17390397,0.120160684,0.4051717,0.030089866,-299.5648
1,2,1300,0.058727738,0.18183957,0.1255471,0.44259945,0.02698877,-314.11353
1,2,1325,0.058841996,0.18096368,0.12871186,0.4099437,0.026075972,-307.15912
1,2,1350,0.059061572,0.18172686,0.12202888,0.36362907,0.026249588,-311.94943
1,2,1375,0.059017822,0.17713238,0.11850778,0.39725643,0.026876792,-314.39093
1,2,1400,0.058781497,0.17868847,0.12084969,0.3408287,0.026932029,-311.88828
1,2,1425,0.05916731,0.18234017,0.1162752,0.41947025,0.026928315,-312.99976
1,2,1450,0.059080232,0.18069974,0.12540756,0.3497031,0.026691329,-309.26224
1,2,1475,0.05891036,0.19084558,0.123829454,0.34648773,0.025210813,-313.85754
1,2,1500,0.060540836,0.17890419,0.117668904,0.34128135,0.027871292,-303.9138
1,2,1525,0.058409404,0.17837684,0.13136041,0.34462747,0.026635615,-311.01584
1,2,1550,0.05890417,0.17278412,0.1255331,0.39585486,0.026599167,-311.10193
1,2,1575,0.058812857,0.1857426,0.12594488,0.3171315,0.02744654,-304.57495
1,2,1600,0.0587956,0.18421909,0.116822965,0.33134708,0.026148325,-315.40085
1,2,1625,0.058997214,0.17919423,0.123180225,0.28910747,0.028308842,-313.64636
1,2,1650,0.05907088,0.17596766,0.12503313,0.3671802,0.02740641,-307.8567
1,2,1675,0.058617644,0.17246985,0.1242772,0.35111517,0.027820861,-311.58575
1,2,1700,0.059426457,0.18392943,0.11853023,0.3765666,0.02617817,-311.1075
1,2,1725,0.058641095,0.18106802,0.12119803,0.33697563,0.029427636,-300.40878
1,2,1750,0.059115056,0.1660206,0.120384134,0.39833894,0.027471941,-312.77652
1,2,1775,0.05888327,0.17877679,0.114481054,0.42903244,0.030247405,-309.0564
1,2,1800,0.060455713,0.18076251,0.12938589,0.33152264,0.02602603,-306.62173
1,2,1825,0.058794696,0.18154524,0.11481961,0.36055487,0.026992949,-313.10382
1,2,1850,0.05936315,0.17692736,0.12462371,0.38728008,0.026303,-314.88092
1,2,1875,0.059236985,0.17548887,0.12290638,0.41620335,0.027950587,-314.86398
1,2,1900,0.06013432,0.17782776,0.1184004,0.3471405,0.027660737,-313.49384
1,2,1925,0.058882646,0.18268572,0.12194626,0.3697572,0.025742242,-311.1789
1,2,1950,0.060119037,0.16686922,0.12454741,0.3866705,0.028091192,-314.5804
1,2,1975,0.05914895,0.18478966,0.12014377,0.32304302,0.026248194,-315.4629
1,2,2000,0.060144138,0.17422509,0.116581425,0.42526823,0.02879427,-311.60165
1,3,0,0.30539837,0.09640286,0.12879205,0.021377793,0.09162473,1706.4764
1,3,25,0.1107268,0.25988132,0.2999498,-0.15488116,0.20568067,-51.28137
1,3,50,0.113606654,0.21474811,0.23729193,-0.11583136,0.14534304,-136.07475
1,3,75,0.11148804,0.20731081,0.23928644,0.0068420465,0.088729374,-191.45047
1,3,100,0.08300935,0.21425675,0.23592365,0.37402898,0.060539123,-245.30977
1,3,125,0.06723794,0.18956497,0.18115446,0.3487814,0.04847206,-248.94238
1,3,150,0.06268298,0.17093582,0.13041162,0.4289858,0.039586376,-289.22174
